,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,1,COM,A,0,-0.3062530377605166,5.21505703639658,23.126314943938798,0,0CL
1,ATOM,2,b,A,0,0.6954953605835829,4.408210880611652,22.33418274076172,0,0CL
2,ATOM,3,c,A,0,-0.5087348671715124,3.8050072702211573,24.057628406564042,0,0CL
3,ATOM,4,d,A,0,0.36895758346027047,6.009145966124573,21.405524605555264,0,0CL
4,ATOM,5,p,A,0,-0.6207247299467282,5.786896322615006,21.41789450811197,0,0CL
5,ATOM,6,q,A,0,-1.3579865516178289,4.4467409460026115,24.046206242446956,0,0CL
6,ATOM,7,COM,A,1,0.03679826948184029,-0.848343518310488,23.383164148293012,0,0CL
7,ATOM,8,b,A,1,-0.09089738562729253,-2.0696617041192003,22.502747934971655,0,0CL
8,ATOM,9,c,A,1,-1.3511772583513773,-1.4361462537797312,24.17502327611249,0,0CL
9,ATOM,10,d,A,1,1.1928106409543207,-0.9293398640650592,21.739383144333875,0,0CL
10,ATOM,11,p,A,1,0.5016368554808012,-0.18713710562413766,21.74236033040711,0,0CL
11,ATOM,12,q,A,1,-1.2251260540632205,-0.38051749384568767,24.237737031363164,0,0CL
12,ATOM,13,COM,A,2,2.44050695709225,-1.8208319626550402,23.256547519359675,0,0CL
13,ATOM,14,b,A,2,3.394596889232116,-2.5035699957273185,22.305986011835824,0,0CL
14,ATOM,15,c,A,2,2.2850021137462275,-3.3489313424727922,23.990026577749568,0,0CL
15,ATOM,16,d,A,2,3.022259825137286,-0.7899866441935756,21.63054674139937,0,0CL
16,ATOM,17,p,A,2,2.0342831003722255,-1.0161733309708736,21.665065925156433,0,0CL
17,ATOM,18,q,A,2,1.4379815808233043,-2.715788416684324,24.115375101199092,0,0CL
18,ATOM,19,COM,A,3,4.481392894191227,-0.22267461937645,23.11415476014659,0,0CL
19,ATOM,20,b,A,3,5.511148659562465,0.30207605238662005,22.141690983870653,0,0CL
