x,y,z
-17.28828221960738,-32.05871395185592,-1.4134892239781038e-05
-12.862102199484438,-34.07655571509167,-6.5452090112216865e-06
-8.620830302430571,-35.38823380149828,-1.3614389011706862e-05
-4.254748457566453,-36.17375944579042,1.6306166244817177e-05
-0.01072204057814657,-36.423136520500776,-1.6780703830931998e-06
4.2297783739740655,-36.17671376686374,-1.1240519498301182e-05
8.617511749992037,-35.389043204532065,-1.4796733672994833e-05
12.855748385669196,-34.078943454041344,3.2184547009705966e-06
17.307019899839595,-32.04859641393356,-8.698560044706483e-06
-21.70527551529682,-29.249356961878007,1.4685942339554003e-05
-17.25262801596898,-27.926023471784838,3.461561098138226
-12.756272752816537,-29.912136636096054,3.7265338655616347
-8.507190116486608,-30.70656571375987,4.277981576153024
-4.160533944433424,-32.42314766781938,3.5799648679808627
0.024911280461982988,-31.20115143755658,4.816017940669518
4.21998459726522,-32.391621419653305,3.6003792147930795
8.541144573754051,-30.659256106434906,4.3081305659716875
12.805443987119215,-29.94074903334049,3.6874224596021534
17.254206351884868,-27.894578163922137,3.484102354628213
21.714259888971878,-29.24267938684925,2.1803743287307498e-05
-25.75504265455623,-25.75504265455623,6.2724290401661165e-06
-21.326353485028545,-24.916662992157683,3.4862444124050214
-16.794870130209663,-23.76658222144703,6.4038383298403545
-12.688040077068134,-25.98017810840462,6.538423587891849
-8.353363069915027,-25.90498456656563,7.68798747311164
-4.185423087722433,-28.105832355741043,6.886273089753374
0.016621779291433908,-26.23028364584539,8.31299210868918
4.197726013836024,-28.052209404752528,6.921602890085467
8.322281993417532,-25.86164103410623,7.720901318879939
12.63874743231039,-26.00397455759801,6.538563148078232
16.756302075649625,-23.73307293584817,6.439310031682538
21.311703290116963,-24.895578043127482,3.5084281616201736
25.75504265455623,-25.75504265455623,6.2724290401661165e-06
-29.249356961878007,-21.70527551529682,1.4685942339554003e-05
-24.916662992157683,-21.326353485028545,3.4862444124050214
-20.52767504143734,-20.52767504143734,6.45480737543236
-16.04661749562351,-19.690711834347926,8.812907671805178
-12.008505760050658,-21.918796035610335,9.051180317306333
-7.866385734635931,-21.077623932745215,10.39831780645325
-4.019357867279964,-23.518014549770456,9.686003204726703
-0.009934167665056448,-21.2970126250537,10.983291888590202
4.00583678960052,-23.4047385951917,9.747676980074424
7.846919591673308,-21.104253292556866,10.38916399543642
12.003366050786099,-21.870596084948208,9.07696685840886
15.985143335207244,-19.619403427071124,8.868276999747472
20.494772808113822,-20.494772808113822,6.4879493915736575
24.895578043127482,-21.311703290116963,3.5084281616201736
29.24271985700094,-21.714259888971878,-1.2745417336645914e-05
-32.05871395185592,-17.28828221960738,-1.4134892239781038e-05
-27.925983001633146,-17.25262801596898,3.4615910635149945
-23.76658222144703,-16.794870130209663,6.4038383298403545
-19.690711834347926,-16.04661749562351,8.81290767180517
-15.562270720204229,-15.562270720204229,10.641512789153005
-11.611372161522132,-17.402772278736823,11.158496971718854
-7.8761390411930865,-16.3058692873461,12.351361710631977
-3.8857861316289495,-18.65572817504205,11.971959785767545
-0.016236746268260525,-16.360423051823467,12.99333457821264
3.7443793746108587,-18.49595201617212,12.047773471894892
7.5262341096861425,-16.54132462987529,12.32620043834362
11.47211436955875,-17.28561118959588,11.238565566898345
15.51034751558667,-15.51034751558667,10.677434752455817
19.619403427071124,-15.985143335207244,8.86827699974748
23.73307293584817,-16.756302075649625,6.439310031682531
27.894578163922137,-17.254206351884868,3.484102354628213
32.04859641393356,-17.307019899839595,-8.698560044706483e-06
-34.07655571509167,-12.86206172933275,8.65086339985055e-06
-29.912177106247743,-12.756272752816537,3.7265019928823264
-25.98017810840462,-12.688040077068134,6.538423587891849
-21.918796035610335,-12.008505760050658,9.051180317306333
-17.402772278736823,-11.611372161522132,11.158496971718854
-12.526564171827248,-12.526564171827248,12.502229293261578
-8.231628853633174,-12.012067133399329,13.578254208102422
-4.024651363120943,-13.788261620897394,13.638170585145744
0.10531709454751109,-11.851683922254058,14.32068585785148
3.9876049862644245,-13.410027583207837,13.748542507710873
8.441588000598017,-12.545180441604392,13.404495015553856
12.518591551944427,-12.518591551944427,12.506499638230878
17.28561118959588,-11.47211436955875,11.238565566898345
21.870596084948208,-12.003366050786099,9.07696685840886
26.00397455759801,-12.63874743231039,6.538563148078232
29.94074903334049,-12.805443987119215,3.6874224596021534
34.078943454041344,-12.855748385669196,3.2184547009705966e-06
-35.38823380149828,-8.620830302430571,-1.3614389004601435e-05
-30.70656571375987,-8.507190116486608,4.277981576153024
-25.90498456656563,-8.353363069915027,7.68798747311164
-21.077623932745215,-7.866385734635931,10.39831780645325
-16.3058692873461,-7.8761390411930865,12.35136171063197
-12.012067133399329,-8.231628853633174,13.578254208102422
