Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.166345, 1.94475e-09, 0.067835, 1185.36, 0.0305345
0.202177, 2.93909e-09, 0.0376608, 1184.28, 0.0319228
0.669513, 3.68387e-08, 0.476389, 1174.99, 0.0758171
0.808037, 5.51557e-08, 0.113937, 1172.21, 0.0474522
0.830211, 5.98747e-08, 0.76007, 1172.12, 0.136437
0.878582, 7.12528e-08, 1.96727, 1171.46, 0.238238
0.941971, 8.86494e-08, 2.61976, 1170.11, 0.301102
1.03259, 1.19191e-07, 4.12863, 1168.64, 0.385071
1.12807, 1.60711e-07, 5.3954, 1166.25, 0.451182
1.24439, 2.27943e-07, 5.12083, 1161.96, 0.472521
1.37843, 3.38962e-07, 8.07773, 1159.44, 0.634695
1.46728, 4.46501e-07, 6.24654, 1153.63, 0.587935
1.64076, 7.9754e-07, 11.7262, 1149.69, 0.863727
1.68853, 9.7349e-07, 7.03043, 1141.22, 0.696855
1.86113, 2.59661e-06, 25.3042, 1138.94, 1.2002
1.83568, 2.5943e-06, 15.0083, 1128.74, 1.06623
1.81523, 2.59455e-06, 8.4572, 1121.85, 0.882007
1.79837, 2.59668e-06, 3.79213, 1117.2, 0.631085
1.78026, 2.59883e-06, 3.21865, 1116.35, 0.596958
1.76533, 2.60264e-06, 1.65844, 1114.68, 0.437599
1.74917, 2.60636e-06, 1.36619, 1114.19, 0.401427
1.73578, 2.61125e-06, 0.640531, 1113.3, 0.278774
1.72133, 2.61639e-06, 0.46953, 1112.95, 0.241509
1.70625, 2.62353e-06, 0.512118, 1112.79, 0.253852
1.69336, 2.62988e-06, 0.327041, 1112.43, 0.205763
1.67988, 2.63814e-06, 0.315594, 1112.21, 0.203366
1.66548, 2.64741e-06, 0.435148, 1112.12, 0.240424
1.65351, 2.6568e-06, 0.368387, 1111.85, 0.222752
1.64069, 2.66721e-06, 0.450681, 1111.73, 0.248309
1.63002, 2.67749e-06, 0.333042, 1111.4, 0.215144
1.61857, 2.68888e-06, 0.359813, 1111.23, 0.225592
1.60663, 2.70263e-06, 0.560308, 1111.17, 0.28171
1.59645, 2.71486e-06, 0.533039, 1110.95, 0.277287
1.58584, 2.72952e-06, 0.737583, 1110.9, 0.326957
1.57676, 2.74246e-06, 0.614416, 1110.59, 0.301247
1.56729, 2.75782e-06, 0.752633, 1110.48, 0.334475
1.55917, 2.77136e-06, 0.546041, 1110.09, 0.287815
