,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,404,b,A,67,-8.712129473457784,-1.1167750166105823,-8.093120120833321,0,0CL
1,ATOM,405,c,A,67,-8.033222821988685,-0.058225788420813857,-6.304690001960943,0,0CL
2,ATOM,406,d,A,67,-7.806970052267105,-2.6224904372693563,-8.761677892622787,0,0CL
3,ATOM,407,p,A,67,-6.933029033530112,-2.1229829749785,-8.635739848788685,0,0CL
4,ATOM,408,q,A,67,-7.05137583161448,-0.426129361633788,-6.11496797290183,0,0CL
5,ATOM,559,COM,A,93,9.778191787042772,0.5202615261679574,-7.45497433726281,0,0CL
6,ATOM,560,b,A,93,9.347906794545796,1.7192501598654133,-8.266882017665068,0,0CL
7,ATOM,561,c,A,93,11.070887171414308,1.500919576500108,-6.937366926628708,0,0CL
8,ATOM,562,d,A,93,8.320783730344612,0.24291093084327148,-8.812853346432723,0,0CL
9,ATOM,563,p,A,93,9.181643338602079,-0.25859546734394434,-8.998026420739123,0,0CL
10,ATOM,564,q,A,93,11.277776295543589,0.45621361220447576,-6.914446663057979,0,0CL
11,ATOM,643,COM,A,107,-6.337977734315908,3.387112390346086,-7.0096743469309155,0,0CL
12,ATOM,644,b,A,107,-7.166772618204317,2.511521266776154,-7.917762572141418,0,0CL
13,ATOM,645,c,A,107,-7.827728817316851,3.999803491112705,-6.457920483565221,0,0CL
14,ATOM,646,d,A,107,-5.369480013526479,2.3703387086229575,-8.448976068246104,0,0CL
15,ATOM,647,p,A,107,-5.34271615077316,3.3802629640616377,-8.543663416541117,0,0CL
16,ATOM,648,q,A,107,-7.0137985219590595,4.677591779577955,-6.359398859958539,0,0CL
17,ATOM,673,COM,A,112,1.9504221766592846,-5.132704825703993,-6.744173836868995,0,0CL
18,ATOM,674,b,A,112,3.094323508619532,-5.432093116919409,-7.684323502519437,0,0CL
19,ATOM,675,c,A,112,2.22456860653862,-6.694207753607401,-6.123515040803474,0,0CL
20,ATOM,676,d,A,112,2.2602243577706194,-3.8512054804535687,-8.263471054894946,0,0CL
21,ATOM,677,p,A,112,1.3802241390831365,-4.3557747812655165,-8.298945493413177,0,0CL
22,ATOM,678,q,A,112,1.2261705577982345,-6.345131657565875,-6.0037268300153235,0,0CL
23,ATOM,739,COM,A,123,-3.011797202240607,-7.475045245721952,-7.075617938370695,0,0CL
24,ATOM,740,b,A,123,-4.138435219636557,-6.958430326187264,-7.939009392273457,0,0CL
25,ATOM,741,c,A,123,-3.3010523667756604,-6.104879726731303,-6.106831635639872,0,0CL
26,ATOM,742,d,A,123,-3.288627809341587,-8.358129308872513,-8.861633434490933,0,0CL
27,ATOM,743,p,A,123,-2.4104521478463856,-7.8618813812151656,-8.75835467649471,0,0CL
28,ATOM,744,q,A,123,-2.303815393293419,-6.475259081088895,-6.053996490275486,0,0CL
29,ATOM,997,COM,A,166,7.228633911761812,0.7282323533093648,-7.016185349649494,0,0CL
30,ATOM,998,b,A,166,5.9326768441202065,1.089063275569512,-7.7032350744662095,0,0CL
31,ATOM,999,c,A,166,7.085262781382951,2.237221237611633,-6.240862019659941,0,0CL
32,ATOM,1000,d,A,166,6.634080720641933,-0.43752743955098145,-8.54403076338721,0,0CL
33,ATOM,1001,p,A,166,7.495315207184401,0.07430967470637247,-8.702788212531093,0,0CL
34,ATOM,1002,q,A,166,8.086948450915127,1.8873780274387277,-6.333843457321919,0,0CL
35,ATOM,1075,COM,A,179,5.077758729791802,9.006172504611436,-7.619488592676379,0,0CL
36,ATOM,1076,b,A,179,5.22561697002159,7.643518278781352,-8.255574594427351,0,0CL
37,ATOM,1077,c,A,179,3.9788107266913744,8.247208323581784,-6.562826083454214,0,0CL
38,ATOM,1078,d,A,179,6.072340860064767,8.902260314835308,-9.364141751031228,0,0CL
39,ATOM,1079,p,A,179,5.204301689852085,9.425720555295666,-9.394904969875313,0,0CL
40,ATOM,1080,q,A,179,3.807602328546679,9.289509662901867,-6.696917852240698,0,0CL
41,ATOM,1105,COM,A,184,-1.216162133289479,2.9056436232287592,-6.590710416057904,0,0CL
42,ATOM,1106,b,A,184,-0.259821637839778,3.6655152028468394,-7.479708750843605,0,0CL
43,ATOM,1107,c,A,184,0.17536096439680535,2.4054936311012067,-5.745941539985636,0,0CL
44,ATOM,1108,d,A,184,-1.9576287593044102,3.6957253663133214,-8.285739348480742,0,0CL
45,ATOM,1109,p,A,184,-1.9714226489812072,2.6821972131388994,-8.240979865346416,0,0CL
46,ATOM,1110,q,A,184,-0.6449678530291295,1.730415577522166,-5.675434427744806,0,0CL
47,ATOM,1111,COM,A,185,14.34593518022863,-5.313489534180702,-8.849851701007669,0,0CL
48,ATOM,1112,b,A,185,13.869179750414032,-4.024238261700316,-9.473448058076876,0,0CL
49,ATOM,1113,c,A,185,15.703298971909879,-4.415572964853219,-8.348549026408815,0,0CL
50,ATOM,1114,d,A,185,12.761466226962542,-5.413483370786447,-10.083814977923453,0,0CL
51,ATOM,1115,p,A,185,13.590234780681584,-5.901065193382425,-10.408237003440316,0,0CL
52,ATOM,1116,q,A,185,15.887915170599202,-5.458453461202487,-8.465980408568093,0,0CL
53,ATOM,1237,COM,A,206,-10.176515039559574,-0.2799747533017682,-7.50915331259938,0,0CL
54,ATOM,1238,b,A,206,-8.851230282258383,-0.6796954456857532,-8.113055357756641,0,0CL
55,ATOM,1239,c,A,206,-10.10919404945047,-1.7757841188238381,-6.69938715727599,0,0CL
56,ATOM,1240,d,A,206,-9.47243692047482,0.8440775379961055,-9.021176608932485,0,0CL
57,ATOM,1241,p,A,206,-10.333185337072509,0.3467372974380217,-9.220294283803897,0,0CL
