Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
8205.05, 3.27123e-06, 256.763, 2.7674e+06, 2.95545
8260.32, 0.0016463, 5307.14, 2.76591e+06, 10.1614
8330.29, 0.00456896, 6152.44, 2.76376e+06, 12.3423
8944.61, 0.0729646, 17045, 2.7625e+06, 25.0128
9149.99, 0.117693, 12590.1, 2.75384e+06, 25.2425
9454.01, 0.217981, 16952.5, 2.75142e+06, 22.0521
9693.09, 0.344298, 19952.2, 2.74808e+06, 31.1905
9965.95, 0.555047, 24397.9, 2.74502e+06, 34.5406
10297.1, 0.928258, 21767.8, 2.73413e+06, 35.4546
10484.3, 1.34446, 20558.4, 2.7253e+06, 33.0013
10522.7, 1.90007, 22832, 2.7191e+06, 38.4415
10644.7, 2.78764, 31734.5, 2.71841e+06, 51.6568
10647.7, 3.76975, 30391.6, 2.70809e+06, 55.3148
10525.1, 3.66027, 16014.6, 2.69303e+06, 44.0211
10442.5, 3.57417, 7450.9, 2.68402e+06, 29.9332
10388.1, 3.52079, 5801.64, 2.68202e+06, 26.194
10325.5, 3.45325, 6103.92, 2.682e+06, 28.1149
10289.4, 3.41842, 4534.75, 2.68009e+06, 23.6563
10246.1, 3.37563, 4569.07, 2.6798e+06, 24.2967
10218.8, 3.35105, 3233.96, 2.67814e+06, 19.382
10185.6, 3.31979, 3053.18, 2.67763e+06, 18.9083
10163.5, 3.30152, 2136.02, 2.6764e+06, 14.2667
10137.1, 3.27835, 1940, 2.67588e+06, 13.1954
10114.4, 3.26137, 2145.83, 2.67571e+06, 14.5495
10092.1, 3.2424, 1813.2, 2.67505e+06, 12.6695
10073.5, 3.23004, 1883.23, 2.67475e+06, 13.211
10055.4, 3.21643, 1530.08, 2.67407e+06, 10.8291
10039.9, 3.20799, 1509.16, 2.67368e+06, 10.6812
10021.5, 3.19627, 1756.6, 2.6734e+06, 12.453
10008.4, 3.19044, 1590.54, 2.67286e+06, 11.538
9992.49, 3.18182, 1759.35, 2.67279e+06, 12.7046
9982.15, 3.17957, 1495.87, 2.67217e+06, 11.0526
9969.1, 3.17467, 1563.81, 2.67185e+06, 11.4975
9958.55, 3.17476, 1974, 2.67183e+06, 14.0919
9946.93, 3.17119, 1894.48, 2.67146e+06, 13.8311
9939.28, 3.17514, 2268.86, 2.67126e+06, 16.0721
9930.1, 3.17634, 2003.63, 2.6706e+06, 14.744
9924.22, 3.18389, 2233.37, 2.67057e+06, 16.1678
9917.07, 3.18827, 1841.15, 2.6698e+06, 13.9058
9912.87, 3.19847, 1926.84, 2.66946e+06, 14.5296
9904.88, 3.20177, 1631.65, 2.66874e+06, 11.8061
9899.97, 3.2099, 1445.57, 2.66812e+06, 11.453
9893.98, 3.21941, 1698.81, 2.66792e+06, 13.0788
9890.6, 3.23066, 1522.39, 2.66751e+06, 11.9168
9886.48, 3.24365, 1713.83, 2.66723e+06, 13.0097
9882.38, 3.25374, 1454.89, 2.66666e+06, 11.2185
9877.94, 3.26452, 1514.49, 2.66628e+06, 11.4816
9876.84, 3.28474, 1864.2, 2.66599e+06, 13.9341
9871.26, 3.29423, 1779.63, 2.66555e+06, 13.418
9869.83, 3.30817, 1248.09, 2.66465e+06, 10.0193
9867.58, 3.32333, 1123.07, 2.66429e+06, 8.62803
9867.28, 3.34889, 1752.66, 2.66422e+06, 12.614
9866.21, 3.36864, 2379.57, 2.66421e+06, 15.1495
9868.47, 3.39351, 2123.12, 2.6637e+06, 14.4969
9875.08, 3.43233, 2506.66, 2.66362e+06, 16.4679
9877.57, 3.46041, 2033.61, 2.6626e+06, 14.7684
9876.69, 3.48602, 2239.89, 2.66235e+06, 15.8119
9877.34, 3.5109, 1736.06, 2.66162e+06, 13.2776
9876.18, 3.53596, 1785.71, 2.66124e+06, 13.4065
9877.64, 3.56816, 2279.88, 2.66111e+06, 16.0508
9877.33, 3.59506, 2127.25, 2.66053e+06, 15.2464
9879.98, 3.62449, 1468.01, 2.6595e+06, 11.2315
9883.69, 3.66074, 1450.68, 2.65923e+06, 10.166
9873.31, 3.66414, 1450.32, 2.65881e+06, 10.8088
