E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
13.886, 2250.5, 0, 2276.6, 0.0536905
16.1379, 1226.78, 364.04, 1611.45, 0.294116
14.169, 1226.78, 354.414, 1599.85, 0.5972
13.5598, 1226.78, 243.097, 1487.93, 0.428691
15.794, 1226.78, 142.393, 1389.46, 0.298272
18.0437, 1226.78, 219.755, 1469.07, 0.344066
19.2652, 1226.78, 234.039, 1484.57, 0.461481
12.7529, 1226.78, 395.447, 1639.47, 0.727582
16.9455, 1226.78, 108.85, 1357.06, 0.682047
15.1921, 1226.78, 366.007, 1612.47, 0.812189
14.6317, 1226.78, 301.067, 1546.97, 0.51164
21.6257, 1226.78, 148.897, 1401.79, 0.262976
15.3799, 1226.78, 463.315, 1709.96, 0.592871
16.9479, 1226.78, 192.834, 1441.05, 0.565625
20.4066, 1226.78, 454.097, 1705.77, 0.964132
15.188, 1226.78, 558.275, 1804.73, 0.171518
18.1701, 1226.78, 407.503, 1656.94, 1.00905
14.4449, 1226.78, 493.294, 1739.01, 0.675453
13.4598, 1226.78, 238.158, 1482.89, 0.764158
16.228, 1226.78, 117.875, 1365.37, 0.22313
16.6898, 1226.78, 212.844, 1460.8, 0.202958
13.7726, 1226.78, 198.364, 1443.41, 1.01723
14.3216, 1226.78, 338.018, 1583.61, 0.909597
14.5818, 1226.78, 272.733, 1518.58, 0.326752
13.5072, 1226.78, 715.319, 1960.1, 0.581756
10.9869, 1226.78, 272.547, 1514.8, 1.03439
16.4443, 1226.78, 201.828, 1449.54, 0.81875
24.0048, 1226.78, 357.668, 1612.94, 1.67068
16.9716, 1226.78, 249.639, 1497.88, 0.686115
18.5846, 1226.78, 161.822, 1411.68, 0.690998
21.1323, 1226.78, 369.475, 1621.88, 0.699996
16.713, 1226.78, 253.078, 1501.06, 0.774631
15.6551, 1226.78, 474.311, 1721.24, 0.384892
18.7827, 1226.78, 391.966, 1642.02, 1.30048
14.6729, 1226.78, 391.11, 1637.05, 1.15202
16.0313, 1226.78, 256.463, 1503.76, 1.0633
14.8842, 1226.78, 623.12, 1869.27, 0.543522
17.3664, 1226.78, 411.298, 1659.93, 0.604473
14.4674, 1226.78, 246.353, 1492.09, 1.02543
17.1178, 1226.78, 447.942, 1696.33, 0.303347
15.0335, 1226.78, 326.642, 1572.94, 1.09683
16.0188, 1226.78, 257.537, 1504.82, 0.561506
13.9902, 1226.78, 183.661, 1428.92, 1.08163
20.4161, 1226.78, 213.863, 1465.55, 0.419942
15.522, 1226.78, 381.395, 1628.19, 0.292021
14.8389, 1226.78, 296.669, 1542.78, 1.29004
17.248, 1226.78, 178.89, 1427.41, 0.414122
18.0435, 1226.78, 422.484, 1671.8, 0.477991
16.5687, 1226.78, 246.638, 1494.48, 0.372571
13.6372, 1226.78, 260.725, 1505.63, 0.542935
14.0981, 1226.78, 268.757, 1514.12, 0.380899
15.9172, 1226.78, 311.89, 1559.08, 0.678431
12.5034, 1226.78, 180.838, 1424.61, 0.528039
20.2026, 1226.78, 299.286, 1550.76, 0.522145
12.4669, 1226.78, 271.878, 1515.61, 0.883807
11.6153, 1226.78, 268.907, 1511.79, 1.52164
15.7701, 1226.78, 157.734, 1404.77, 0.460377
