Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
25.9693, 5.56626e-05, 5.388, 899.501, 0.166235
23.7442, 4.77977e-05, 3.98916, 899.028, 0.176666
23.7442, 4.77977e-05, 3.98916, 2641.36, 0.172254
23.7442, 4.77977e-05, 3.98916, 23522.2, 0.239773
23.7442, 4.77977e-05, 3.98916, 23522.2, 0.239773
23.7442, 4.77977e-05, 9.06983e-17, 23518.2, 0.144462
23.7442, 4.77977e-05, 2.71799e-14, 23518.2, 0.144462
23.7442, 4.77977e-05, 6.42742e-12, 23518.2, 0.144462
23.7443, 4.7798e-05, 1.71342e-09, 23518.2, 0.144462
23.7456, 4.78039e-05, 4.57085e-07, 23518.1, 0.14446
23.7714, 4.79185e-05, 0.000121977, 23516.5, 0.144448
24.2596, 5.01008e-05, 0.0324518, 23485, 0.147562
34.1359, 0.000105089, 9.252, 22927.3, 0.358563
56.0738, 0.000299862, 473.72, 22475.4, 2.39746
61.188, 0.000362868, 480.752, 22200.4, 2.55006
64.0023, 0.000405402, 294.965, 21942.7, 2.15924
68.1983, 0.000468583, 297.263, 21722.3, 2.25851
70.7658, 0.000515442, 176.44, 21518.2, 1.84714
75.1043, 0.000594134, 373.469, 21491.7, 2.76954
77.2734, 0.000643204, 203.854, 21249.1, 2.1429
80.9465, 0.000722262, 398.408, 21246.6, 3.0799
82.7722, 0.000772906, 195.637, 20976.2, 2.23581
85.8065, 0.000850279, 348.621, 20957.8, 3.06393
87.7684, 0.00091523, 390.678, 20918.1, 3.34782
89.8652, 0.000976609, 268.531, 20664.2, 2.82833
91.5046, 0.00104173, 269.994, 20585.3, 2.91507
93.6159, 0.00111517, 392.946, 20568.9, 3.59697
94.9643, 0.00118133, 351.869, 20457.1, 3.48397
96.7376, 0.00125248, 459.3, 20436.2, 4.06078
97.8495, 0.00131944, 363.72, 20275.5, 3.68508
99.2939, 0.00138786, 423.431, 20219.2, 4.04665
100.208, 0.00145479, 295.446, 20028.7, 3.43154
101.348, 0.0015208, 305.721, 19935.9, 3.54208
102.1, 0.00158671, 188.467, 19757.1, 2.80001
102.988, 0.00165125, 173.583, 19651.2, 2.71193
103.784, 0.00173193, 223.69, 19625.1, 3.15798
104.518, 0.00179501, 181.907, 19498.5, 2.86177
105.181, 0.00187601, 209.546, 19454.3, 3.13629
105.775, 0.0019381, 150.613, 19317.2, 2.65285
106.325, 0.0020185, 154.475, 19252.2, 2.73027
106.931, 0.0020962, 222.271, 19230.8, 3.35735
107.401, 0.0021787, 202.336, 19146.8, 3.23712
107.904, 0.00225489, 261.871, 19121.9, 3.75085
108.304, 0.00233862, 210.122, 19009.7, 3.3798
108.71, 0.00241402, 242.322, 18962.8, 3.68197
109.045, 0.00249759, 171.401, 18833.9, 3.09322
109.366, 0.00257321, 175.588, 18764.6, 3.16205
109.641, 0.0026553, 110.885, 18643.9, 2.47151
109.895, 0.00273212, 101.608, 18566.5, 2.36658
110.184, 0.00283232, 127.017, 18524.1, 2.72276
110.443, 0.00292518, 198.739, 18517.5, 3.51751
110.702, 0.00302662, 201.962, 18459.1, 3.58472
110.862, 0.00309888, 126.636, 18323.7, 2.78875
111.068, 0.00319774, 114.774, 18252.3, 2.66132
111.233, 0.00329096, 143.989, 18211.7, 3.05101
111.415, 0.00339083, 115.788, 18126.7, 2.71959
111.546, 0.00348409, 130.216, 18074.8, 2.92983
111.7, 0.00358355, 93.4906, 17983.7, 2.434
111.804, 0.00367776, 94.1145, 17921.6, 2.45924
111.967, 0.00380047, 127.933, 17890.2, 2.97249
112.045, 0.00389348, 114.87, 17817.2, 2.81076
112.193, 0.00401762, 141.745, 17781.8, 3.1982
112.25, 0.0041102, 112.907, 17696, 2.82321
112.378, 0.00423424, 124.861, 17648.3, 3.01735
112.436, 0.00435111, 189.684, 17645.5, 3.83969
112.567, 0.00447903, 187.73, 17586.8, 3.84674
112.588, 0.00457021, 115.015, 17462.3, 2.93363
112.684, 0.00469417, 101.882, 17394.6, 2.74977
112.709, 0.00481209, 123.652, 17355.2, 3.10018
112.796, 0.00493636, 97.5133, 17276.8, 2.71169
112.809, 0.00505442, 106.237, 17227.2, 2.87085
112.903, 0.00520861, 157.099, 17215.5, 3.62314
112.901, 0.0053239, 153.409, 17156, 3.59504
112.998, 0.00548077, 207.437, 17150.2, 4.27598
112.981, 0.00559403, 179.042, 17068.5, 3.96593
113.072, 0.00575172, 217.133, 17049.2, 4.4355
113.045, 0.00586439, 165.161, 16946.4, 3.83596
113.122, 0.00602058, 178.22, 16904.6, 4.02593
113.091, 0.00613427, 120.492, 16798.4, 3.239
113.147, 0.00628701, 115.904, 16741.2, 3.18418
113.116, 0.00643219, 152.632, 16720.2, 3.75163
113.173, 0.00658607, 130.317, 16647.4, 3.44653
113.134, 0.00672993, 154.49, 16616.5, 3.8177
113.185, 0.00688297, 117.003, 16530.6, 3.26961
113.144, 0.00702693, 123.913, 16484.9, 3.39787
113.196, 0.00721524, 179.339, 16482.4, 4.2163
113.144, 0.00735558, 169.303, 16422.1, 4.10262
113.203, 0.00754565, 222.438, 16419.6, 4.79365
113.142, 0.00768354, 185.244, 16334.4, 4.35621
113.198, 0.00787304, 217.552, 16313.4, 4.78267
113.134, 0.00801031, 159.774, 16209.7, 4.04907
113.176, 0.00819666, 166.806, 16165.7, 4.16886
113.117, 0.00833507, 109.516, 16064.5, 3.28054
113.141, 0.0085164, 102.26, 16008.5, 3.16178
113.08, 0.00869245, 129.565, 15983.2, 3.65684
113.106, 0.00887358, 107.667, 15914.4, 3.29108
113.043, 0.00904798, 122.895, 15879.4, 3.57634
113.064, 0.00922691, 91.3397, 15802.9, 2.99865
113.004, 0.00940101, 93.5254, 15756.9, 3.05542
113.02, 0.00962027, 128.653, 15738.3, 3.72191
112.952, 0.00979533, 129.179, 46465.3, 3.92677
188.764, 0.0176218, 3647, 45575.2, 21.4197
201.834, 0.0193833, 3200.14, 44373.9, 20.1221
216.071, 0.0217936, 4060.17, 44363.9, 22.7749
225.809, 0.0234707, 3112.57, 42794.6, 19.9507
236.089, 0.0257364, 3481.55, 42468.5, 21.1928
242.895, 0.0272898, 2330.57, 40809.7, 17.2682
