Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.485966, 1.95305e-08, 31.2667, 47479.2, 0.962816
100.597, 0.000882068, 845.055, 47187.9, 2.31145
177.202, 0.00284276, 773.442, 46943.1, 2.28436
335.199, 0.0109757, 1081.17, 46817.3, 3.17731
523.97, 0.0304001, 1535.1, 46327.3, 4.07241
674.323, 0.0578139, 2010.38, 45505.4, 5.25198
765.728, 0.0931566, 2929.03, 45246, 7.41387
741.115, 0.111071, 2281.57, 44130.6, 6.142
643.837, 0.1235, 2335.86, 43813.8, 6.2916
564.819, 0.133502, 1886.59, 43434, 5.57263
487.526, 0.149485, 2344.6, 43340.8, 6.91706
460.932, 0.179605, 2278.74, 42739, 6.39414
458.188, 0.218293, 2565.01, 42676.4, 6.5023
418.537, 0.206403, 2254.03, 42384.2, 7.30276
413.398, 0.20688, 1516.73, 41791.7, 5.56001
403.274, 0.20408, 1381.61, 41354.8, 5.65418
397.8, 0.204004, 1048.57, 41288.6, 4.66717
390.912, 0.202413, 1060.35, 41083.3, 4.71135
388.018, 0.202491, 751.168, 40757.7, 3.77599
384.182, 0.201782, 776.211, 40543.2, 3.70793
382.242, 0.202022, 613.968, 40362.6, 2.87087
379.412, 0.201729, 615.906, 40331.7, 2.70037
376.967, 0.202103, 819.85, 40261.9, 4.39528
374.398, 0.201988, 767.634, 40156.5, 3.9137
373.932, 0.202099, 539.118, 40128.9, 1.98488
373.815, 0.202116, 524.826, 40112.3, 1.78978
373.798, 0.202119, 523.153, 40110.3, 1.7649
373.797, 0.202119, 523.103, 40110.3, 1.76415
373.789, 0.20212, 0.00388128, 39705, 0.930651
374.081, 0.202294, 1.03841, 39692.6, 0.908259
377.342, 0.204138, 120.915, 39690, 1.14037
379.733, 0.205685, 317.769, 39602.1, 0.961179
382.337, 0.207606, 150.847, 39585.8, 0.854083
383.903, 0.208814, 130.614, 39536.1, 0.57787
384.152, 0.209018, 131.659, 39533, 0.572621
384.156, 0.209022, 131.68, 39532.9, 0.572526
384.157, 0.209023, 4.2268e-07, 39401.2, 0.896124
384.158, 0.209023, 1.24171e-06, 39401.2, 0.896087
384.158, 0.209023, 5.20489e-09, 39401.2, 0.89613
384.158, 0.209023, 1.30709e-12, 39401.2, 0.896134
384.158, 0.209023, 2.84663e-14, 39401.2, 0.896134
384.158, 0.209023, 6.65655e-17, 39401.2, 0.896134
384.158, 0.209023, 3.53928e-18, 39401.2, 0.896134
384.158, 0.209023, 1.29282e-20, 39401.2, 0.896134
384.158, 0.209023, 1.32419e-15, 117823, 2.63071
384.158, 0.209023, 2.83943e-12, 117823, 2.63071
384.158, 0.209023, 7.1358e-10, 117823, 2.63071
384.158, 0.209023, 1.82676e-07, 117823, 2.63068
384.161, 0.209025, 4.67634e-05, 117823, 2.63034
384.22, 0.209063, 0.0119645, 117817, 2.62507
418.89, 0.227952, 2182.84, 117513, 3.88812
428.386, 0.232833, 2147.12, 117379, 2.49196
476.107, 0.256487, 1807.57, 117040, 3.82597
499.457, 0.270027, 2185.14, 116367, 3.60044
526.98, 0.286189, 2338.59, 115889, 4.79549
547.885, 0.299635, 2090.89, 115104, 4.16756
565.799, 0.311085, 1761.95, 114752, 3.86604
595.514, 0.329896, 2967.48, 114692, 6.04922
616.301, 0.343134, 2670.96, 114064, 5.31475
629.146, 0.351489, 1158.85, 113128, 2.01921
630.771, 0.352625, 1144.77, 113063, 1.95542
631.146, 0.352886, 1143.25, 113050, 1.94381
631.155, 0.352892, 1143.22, 113050, 1.94354
631.304, 0.352996, 0.0202862, 112503, 2.28773
637.187, 0.355872, 16.3769, 112345, 2.26358
647.289, 0.360803, 116.032, 112162, 2.79488
648.349, 0.361269, 148.559, 112162, 11.691
648.636, 0.361328, 193.824, 373343, 8.14776
647.05, 0.361786, 200.846, 372799, 8.05058
644.006, 0.376534, 2670.09, 366679, 25.9379
643.551, 0.376269, 2765.89, 366675, 9.17284
643.824, 0.376788, 3035.48, 366516, 8.87011
666.572, 0.389847, 7856.16, 366244, 8.3399
1091.96, 0.597814, 25429, 363914, 18.5434
1130.4, 0.615702, 26978.9, 362081, 11.5376
1465.75, 0.849299, 27753.2, 351405, 15.9379
1650.01, 0.958998, 31892.4, 348184, 18.9064
1850.61, 1.14775, 29038.6, 340345, 18.0328
1853.66, 1.21026, 29348.9, 337772, 20.5887
1989.34, 1.3769, 24272.6, 330251, 20.2556
2037.19, 1.42014, 20424.3, 322050, 15.2974
2065.79, 1.53814, 13769.4, 315912, 14.0156
2101.6, 1.61677, 13313.2, 313595, 15.1638
2161.38, 1.73968, 11429.4, 308287, 13.7009
2182.89, 1.82242, 12872.2, 307282, 14.6228
2230.58, 1.93466, 9733.84, 302673, 12.415
2231.61, 2.01183, 9925.75, 300940, 12.6288
2264.02, 2.11177, 7308.99, 296971, 10.2324
2260.44, 2.18773, 7179, 294968, 9.93208
2288.02, 2.30233, 7927.76, 294220, 11.2328
2277.75, 2.37296, 7384.55, 291844, 10.3473
2298.69, 2.48414, 7673.28, 290867, 11.1938
2284.18, 2.55039, 6730.66, 288177, 9.76161
2296.64, 2.65601, 6436.53, 286744, 10.0143
2280.87, 2.73707, 8260.96, 286509, 11.9623
2293.03, 2.84561, 7397.6, 284724, 11.6678
2275.24, 2.92138, 9254.8, 284534, 13.3448
2282.55, 3.02638, 7556.11, 282043, 12.2475
2262.46, 3.098, 8774.15, 281298, 13.307
2266.36, 3.19884, 6667.92, 278451, 11.5303
2248.2, 3.26259, 5768.59, 275903, 9.70349
2243.17, 3.35865, 5333.04, 274524, 9.70403
2226.83, 3.42689, 6516.92, 274249, 16.1459
2526.94, 3.87041, 5047.1, 268909, 14.4029
2709.93, 4.20729, 6256.18, 267121, 15.5427
2851.91, 4.49501, 4224.02, 263277, 13.3168
2921.5, 4.70892, 4837.19, 261671, 13.6865
3007.3, 4.96274, 6352.55, 261667, 16.6681
3013.57, 5.10244, 6315.71, 259811, 16.2887
3048.9, 5.26619, 3471.37, 256032, 12.3442
3048.41, 5.3946, 3185.78, 254166, 11.4281
3073.18, 5.57034, 3461.38, 253239, 12.4904
3060.66, 5.68205, 2844.81, 251279, 10.9064
3074.23, 5.83979, 2859.22, 250166, 11.2824
3058.44, 5.9742, 4001.5, 249825, 13.7684
3069.89, 6.12497, 3690.65, 248498, 13.475
3051.4, 6.252, 4795.27, 248210, 15.6586
3060.18, 6.39617, 4014.94, 246476, 14.416
3041.66, 6.51936, 4701.72, 245875, 15.8463
3046.61, 6.65625, 3590.85, 243836, 13.697
3029.65, 6.77707, 3799.25, 242876, 14.2163
3030.57, 6.9058, 2700.16, 240873, 11.5761
3016.27, 7.0258, 2612.82, 239713, 11.3513
3014.02, 7.17818, 3201.76, 239206, 13.0711
3000.05, 7.29427, 2811.55, 237811, 12.0698
2996.83, 7.44208, 3196.05, 237153, 13.1797
2983.75, 7.55516, 2558.72, 235576, 11.4512
2979.11, 7.69752, 2666.99, 234690, 11.8245
2964.95, 7.83692, 3603.13, 234525, 14.3706
2960.74, 7.97709, 3439.15, 233417, 14.0018
2946.62, 8.11101, 4343.51, 233285, 16.1716
2942.22, 8.24795, 3729.45, 231773, 14.8068
2928.58, 8.3775, 4289.35, 231357, 16.1671
2923.56, 8.51014, 3321.25, 229535, 13.897
2910.82, 8.63672, 3454.38, 228746, 14.3125
2905.05, 8.76424, 2474.16, 226953, 11.5775
2893.49, 8.88898, 2354.77, 225960, 11.2527
2885.8, 9.04201, 2877.1, 225516, 12.8534
2874.63, 9.16256, 2487.94, 224302, 11.7542
2867.12, 9.31161, 2804.5, 223699, 12.7155
2856.54, 9.42888, 2219.73, 222332, 10.9339
2848.94, 9.57309, 2290.2, 221530, 11.1757
2836.97, 9.71725, 3001.49, 221311, 13.4043
2830.01, 9.85908, 2830.86, 220309, 12.9151
2818.34, 9.99782, 3469.98, 220069, 14.7127
2811.68, 10.1364, 2949.87, 218758, 13.3153
2800.45, 10.2708, 3299.09, 218274, 14.3342
2793.84, 10.405, 2548.77, 216772, 12.1812
2783.23, 10.5364, 2590.25, 216021, 12.3676
2775.19, 10.6983, 3446.91, 215986, 14.7613
2765.18, 10.8178, 2718.3, 214545, 12.8156
