Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1.71383, 2.13263e-07, 4.05626, 18634.6, 0.297697
3.25902, 7.84735e-07, 2.94002, 18592.4, 0.358888
5.65725, 2.4377e-06, 61.6495, 18584.8, 1.19033
10.125, 7.9735e-06, 92.6821, 18561.9, 1.57817
26.7601, 5.86616e-05, 172.886, 18436.4, 2.25134
41.924, 0.000146873, 217.67, 18385.3, 2.68192
79.206, 0.000564021, 402.744, 18328.5, 3.82038
97.2981, 0.00088131, 213.077, 18041.9, 2.88667
203.229, 0.00493773, 739.85, 18029, 5.95478
214.171, 0.00599339, 835.147, 18004.9, 6.45681
194.334, 0.0075974, 943.148, 17850.5, 6.67874
176.679, 0.00796076, 722.664, 17520, 7.08659
148.898, 0.00807758, 707.484, 17385.2, 5.18241
141.553, 0.0077279, 409.143, 17101.7, 4.98722
136.208, 0.00749502, 365.443, 17047.2, 5.47604
131.666, 0.00727811, 342.803, 17037.2, 5.66534
128.386, 0.00715687, 235.649, 16916.5, 4.78772
125.28, 0.00701481, 97.3287, 16785.2, 3.08422
122.343, 0.00690059, 67.3056, 16749.1, 2.5343
119.116, 0.00676722, 65.4544, 16748.8, 2.56097
116.572, 0.00666962, 42.4259, 16721.5, 1.99741
113.843, 0.00656443, 38.3483, 16716.9, 1.92189
111.627, 0.0064815, 24.0947, 16699.5, 1.42012
109.292, 0.00639707, 20.6631, 16694.2, 1.2966
106.879, 0.0063104, 22.7984, 16693.1, 1.42268
104.884, 0.0062432, 18.2444, 16686.1, 1.22399
102.799, 0.00617215, 18.6512, 16683.3, 1.2713
101.081, 0.00611828, 14.2204, 16676, 1.02977
99.2697, 0.00606031, 13.5459, 16672.1, 1.01024
97.4055, 0.00600602, 15.8188, 16670.5, 1.17767
95.8392, 0.00595931, 13.9978, 16665.4, 1.08762
94.2302, 0.00591694, 15.5179, 16662.7, 1.20095
92.8678, 0.00587959, 12.733, 16656.6, 1.04173
91.468, 0.00584655, 13.1597, 16652.7, 1.08534
89.9813, 0.00580993, 16.7529, 16652, 1.33923
88.7745, 0.00578586, 16.14, 16646.9, 1.314
87.4787, 0.00575753, 19.7211, 16646.2, 1.53745
86.4305, 0.00574051, 17.2826, 16639.1, 1.41499
85.2957, 0.00571923, 19.5399, 16637, 1.56242
84.3778, 0.00570766, 15.5652, 16628.4, 1.34623
83.3804, 0.0056925, 16.0566, 16624.5, 1.39914
82.5701, 0.00568508, 11.9163, 16615.8, 1.12847
81.6907, 0.00567523, 11.3115, 16610.7, 1.10314
80.7908, 0.00567007, 13.6548, 16607.5, 1.28106
80.0162, 0.00566454, 11.8959, 16601.3, 1.17514
79.2239, 0.00566369, 13.3779, 16597.2, 1.28824
78.5394, 0.00566193, 10.7249, 16590.1, 1.10715
77.837, 0.00566443, 11.1006, 16585.1, 1.14293
77.0793, 0.00566638, 14.3574, 16582.7, 1.39758
76.4625, 0.00567236, 13.67, 16576.7, 1.35641
75.8868, 0.00567687, 11.0043, 16569.3, 1.17425
75.2954, 0.00568558, 11.5325, 16564.2, 1.2214
74.6559, 0.00569446, 15.3349, 16562.1, 1.50443
74.1349, 0.0057059, 14.7343, 16555.9, 1.47089
73.5666, 0.00571739, 18.4792, 16553.9, 1.7144
73.1045, 0.00573093, 15.967, 16545.9, 1.57005
