,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,1,COM,A,0,-1.5548036318805445,4.261354162676003,0.64839539616138,0,0CL
1,ATOM,2,b,A,0,-0.49311779835062025,3.45959555956444,1.363923406248004,0,0CL
2,ATOM,3,c,A,0,-1.970746590036314,2.7927722046633474,-0.10449403008948188,0,0CL
3,ATOM,4,d,A,0,-0.5893576292719294,5.154075393204618,2.171080137206138,0,0CL
4,ATOM,5,p,A,0,-1.5807494122242192,5.000268084583929,2.3210956181058258,0,0CL
5,ATOM,6,q,A,0,-2.772063346179959,3.490004401022645,-0.034210883578978724,0,0CL
6,ATOM,7,COM,A,1,-1.5901583431375572,-1.8105243048246706,0.9303952548381371,0,0CL
7,ATOM,8,b,A,1,-1.6536249075533598,-2.938722921833962,1.9334889073848665,0,0CL
8,ATOM,9,c,A,1,-3.110477152596471,-2.3681627205678164,0.4043732829653308,0,0CL
9,ATOM,10,d,A,1,-0.20985624366541128,-1.8272911562210865,2.3930729318698845,0,0CL
10,ATOM,11,p,A,1,-0.8516447890945908,-1.0423519123978726,2.417007142994608,0,0CL
11,ATOM,12,q,A,1,-2.93678295067527,-1.3332168246242753,0.22301364939544932,0,0CL
12,ATOM,13,COM,A,2,0.7481757744486717,-2.9314603323717967,0.8067951873664558,0,0CL
13,ATOM,14,b,A,2,1.7931315917826107,-3.5927837409037657,1.6732273480967077,0,0CL
14,ATOM,15,c,A,2,0.40135933298983895,-4.503345961254223,0.2534825039344515,0,0CL
15,ATOM,16,d,A,2,1.620430836564324,-1.8052783566545119,2.2265987879335185,0,0CL
16,ATOM,17,p,A,2,0.6272264824446205,-1.9650470292583833,2.3549307099642576,0,0CL
17,ATOM,18,q,A,2,-0.41847506376648275,-3.826730363779773,0.1895380346702389,0,0CL
18,ATOM,19,COM,A,3,2.8730658414952073,-1.4713075269705695,0.5028313937233939,0,0CL
19,ATOM,20,b,A,3,4.062905684815188,-0.9359180518467843,1.2638079092446795,0,0CL
20,ATOM,21,c,A,3,3.9835312299608865,-2.5399186261193405,-0.21999357803380093,0,0CL
21,ATOM,22,d,A,3,2.5059488180378215,-0.20804660411895076,2.024060808336417,0,0CL
22,ATOM,23,p,A,3,2.156471750709388,-1.150608658942698,2.1543165268979205,0,0CL
23,ATOM,24,q,A,3,2.9839729118257825,-2.904707209617953,-0.18783058694228316,0,0CL
24,ATOM,25,COM,A,4,-2.348132011681165,-4.494842450542177,1.401262550757357,0,0CL
25,ATOM,26,b,A,4,-2.0543591004970296,-3.147527004918049,2.018258958070284,0,0CL
26,ATOM,27,c,A,4,-1.0506111534574067,-4.150476893117282,0.35255382793021717,0,0CL
27,ATOM,28,d,A,4,-3.274369346061275,-4.046616921162433,3.128692802667006,0,0CL
28,ATOM,29,p,A,4,-2.6227589079651263,-4.821393696116156,3.179866877709113,0,0CL
29,ATOM,30,q,A,4,-1.2277612724235312,-5.189784854498507,0.5022428280600479,0,0CL
30,ATOM,31,COM,A,5,5.6179201725969,-0.7952834348179112,0.398638649918988,0,0CL
31,ATOM,32,b,A,5,4.452948490524096,-1.1784377248937137,1.280445754656185,0,0CL
32,ATOM,33,c,A,5,4.483036845874908,0.12525350189503087,-0.4753691205702406,0,0CL
33,ATOM,34,d,A,5,6.033848487076786,-1.7576577630405827,2.1146929292446455,0,0CL
34,ATOM,35,p,A,5,6.383611631758563,-0.8079013819164409,2.059037209535896,0,0CL
35,ATOM,36,q,A,5,5.48184123523422,0.48720940040064314,-0.5398029574382548,0,0CL
36,ATOM,37,COM,A,6,-6.590562467088719,-1.2892244232066035,1.8071392485999365,0,0CL
37,ATOM,38,b,A,6,-5.447052620893265,-2.0009645249754247,2.492278109844987,0,0CL
38,ATOM,39,c,A,6,-7.056059496113503,-2.8358497752247303,1.2670869025593046,0,0CL
39,ATOM,40,d,A,6,-5.490369789077194,-0.2279154344915392,3.1147646925717094,0,0CL
40,ATOM,41,p,A,6,-6.458508228728638,-0.370774752510861,3.382361734641181,0,0CL
41,ATOM,42,q,A,6,-7.85735013477175,-2.1396831971306254,1.3431027426417632,0,0CL
42,ATOM,43,COM,A,7,-2.2335423165987565,-10.425448599085621,2.7315700011761432,0,0CL
43,ATOM,44,b,A,7,-3.08839914674806,-9.426247567067279,3.47521581576839,0,0CL
44,ATOM,45,c,A,7,-2.0941558129447397,-9.219553588018675,1.5384804718938945,0,0CL
45,ATOM,46,d,A,7,-2.7116928282212256,-10.853078274533695,4.637619567402394,0,0CL
46,ATOM,47,p,A,7,-1.7242795885333386,-10.702437136621375,4.466624416425757,0,0CL
47,ATOM,48,q,A,7,-1.2785638123887024,-9.904034391945222,1.5666179501934216,0,0CL
48,ATOM,49,COM,A,8,5.092158605545254,-11.95198693084429,2.653764339623317,0,0CL
49,ATOM,50,b,A,8,4.116030269054044,-10.954594168149523,3.2317359199133726,0,0CL
50,ATOM,51,c,A,8,5.377950365653952,-10.77682016994328,1.454993655160516,0,0CL
51,ATOM,52,d,A,8,4.349145408815558,-12.33753876874077,4.482669796387038,0,0CL
52,ATOM,53,p,A,8,5.348168526847756,-12.166035528218519,4.452084699891978,0,0CL
53,ATOM,54,q,A,8,6.196152445412764,-11.439082440109463,1.6231365770831285,0,0CL
54,ATOM,55,COM,A,9,-6.965035248801323,-12.3167523709477,4.306077122486724,0,0CL
55,ATOM,56,b,A,9,-5.6513777168936095,-11.67062519533214,4.678714428446864,0,0CL
56,ATOM,57,c,A,9,-6.012396760681544,-13.560899465177474,3.638386386537446,0,0CL
57,ATOM,58,d,A,9,-7.030857810507822,-10.73467451695112,5.545217168754294,0,0CL
58,ATOM,59,p,A,9,-7.340057382092565,-11.611121549953133,5.95028287117032,0,0CL
59,ATOM,60,q,A,9,-6.98273412172653,-13.87167868798262,3.9480437462640925,0,0CL
60,ATOM,61,COM,A,10,0.36012542326093,2.190581958331505,0.4436633969790478,0,0CL
61,ATOM,62,b,A,10,-0.5164375364632063,3.00084242718006,1.3678924542267588,0,0CL
62,ATOM,63,c,A,10,0.5968070096095521,3.6511840047244277,-0.3988266556365829,0,0CL
63,ATOM,64,d,A,10,-0.24118679671793908,1.315163937864757,2.1520825210660313,0,0CL
64,ATOM,65,p,A,10,0.7585431231733832,1.469154063870986,2.0767225292491336,0,0CL
65,ATOM,66,q,A,10,1.3945362534503056,2.953293502637028,-0.5002658029983635,0,0CL
66,ATOM,67,COM,A,11,-4.2065668988531595,-8.409094063035791,2.526115911970731,0,0CL
67,ATOM,68,b,A,11,-3.0808240109922496,-8.98308067853427,3.353989885265708,0,0CL
68,ATOM,69,c,A,11,-4.610193356471043,-10.029368823436414,2.191883382854238,0,0CL
69,ATOM,70,d,A,11,-3.194208449968543,-7.141669603038951,3.715286467094611,0,0CL
70,ATOM,71,p,A,11,-4.169579919670769,-7.273343815107643,3.9588298882067754,0,0CL
71,ATOM,72,q,A,11,-5.431624289197327,-9.353396906617125,2.134106307538131,0,0CL
72,ATOM,73,COM,A,12,-4.495905396771706,0.13208782214427123,1.2347851108612868,0,0CL
73,ATOM,74,b,A,12,-3.1937916355303417,0.6178068917495614,1.8281507133422732,0,0CL
74,ATOM,75,c,A,12,-3.530824085743575,-0.9369435370556428,0.32624451399648713,0,0CL
75,ATOM,76,d,A,12,-4.603497078905718,1.355225710089713,2.827440986123724,0,0CL
76,ATOM,77,p,A,12,-4.95475552026377,0.41623063923447096,2.9820914445267412,0,0CL
77,ATOM,78,q,A,12,-4.5249702836975,-1.2807340904638123,0.49625449158921775,0,0CL
78,ATOM,79,COM,A,13,5.045173448791782,-6.046122529117523,1.1282378523208418,0,0CL
79,ATOM,80,b,A,13,5.229387324513763,-4.677206151213245,1.7385846375969702,0,0CL
80,ATOM,81,c,A,13,6.4790192550266745,-5.71169167341024,0.27138535235744854,0,0CL
81,ATOM,82,d,A,13,3.8678326470488735,-5.5631485677064685,2.685170024623247,0,0CL
82,ATOM,83,p,A,13,4.514836616642174,-6.32472693377241,2.855866409092352,0,0CL
83,ATOM,84,q,A,13,6.293974789218221,-6.748757503851445,0.42623692324040086,0,0CL
84,ATOM,85,COM,A,14,-1.7788416885874265,0.7520585665790569,0.7476998188302844,0,0CL
85,ATOM,86,b,A,14,-2.811803083822403,0.3665195209623821,1.7795255794406852,0,0CL
