Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
25124.3, 3.01191e-05, 194.532, 1.03362e+06, 3.74116
24955.7, 0.00258038, 635.963, 1.03167e+06, 7.52146
24920.7, 0.00871291, 638.753, 1.03017e+06, 5.45837
24940.5, 0.0113273, 955.691, 1.02983e+06, 11.6231
24994.2, 0.0219827, 2010.87, 1.02908e+06, 8.39552
25458.9, 0.133876, 6854.88, 1.02906e+06, 12.8712
25685.9, 0.236884, 7746.71, 1.02697e+06, 19.8397
26070, 0.535288, 11901.2, 1.02539e+06, 25.3348
26450.6, 0.923639, 9822.72, 1.01971e+06, 24.227
26696.6, 1.55817, 12629.2, 1.01657e+06, 28.8054
26721.8, 2.21322, 16401.2, 1.01517e+06, 37.5979
26818, 3.22566, 21055.9, 1.01421e+06, 46.4885
26946.6, 4.49155, 20942.1, 1.00887e+06, 49.9852
26989.3, 6.00532, 24261.5, 1.00649e+06, 56.2643
26807.8, 5.71869, 24405.3, 1.0063e+06, 64.4051
26719.2, 5.53677, 22215.1, 1.00382e+06, 63.3059
26662.9, 5.43304, 13327.7, 994967, 49.1449
26614.4, 5.32064, 12285.1, 993608, 47.4537
26578.2, 5.25228, 7108.24, 988132, 35.2527
26545.2, 5.17539, 6157.92, 986913, 32.4361
26519.5, 5.12349, 3540.73, 984119, 22.743
26495, 5.06747, 2965.8, 983544, 19.8678
26473.1, 5.02033, 3117.41, 983444, 21.1616
26455, 4.98371, 2848.53, 982653, 17.5272
26431.2, 4.92812, 2400.16, 982077, 17.2934
26416.1, 4.89766, 1772.1, 981465, 13.2317
26400.9, 4.86343, 1658.34, 981114, 12.3496
26387.5, 4.83663, 1792.42, 980753, 13.7145
26377.3, 4.81233, 1602.53, 980338, 12.0581
26368.4, 4.7953, 1676.2, 980147, 12.6706
26361, 4.77777, 1518.77, 980004, 10.9766
26391.5, 4.83526, 1543.24, 979902, 3.80498
26358.6, 4.79054, 1629.44, 979535, 6.17803
26348.5, 4.77, 1584.72, 978986, 7.95666
26343.7, 4.76885, 1533.29, 978638, 8.61495
26335.5, 4.75454, 1683.38, 978514, 10.9465
26331.3, 4.75528, 1711.95, 978248, 11.3572
26327.2, 4.74945, 1354.36, 977682, 9.31662
26323.4, 4.75002, 1357.64, 977648, 9.16516
26320.7, 4.74983, 1435.13, 977454, 10.5774
26318.2, 4.7535, 1388.35, 977015, 9.83755
26318.7, 4.75909, 1499.66, 976830, 10.7671
26322.2, 4.77515, 1409.11, 976487, 9.82061
26350.8, 4.82961, 1449.72, 976390, 3.42962
26312.8, 4.7936, 1567.43, 976344, 5.49607
26310.4, 4.80475, 1759.39, 976217, 7.28788
26307.8, 4.8074, 1804.23, 975735, 8.24721
26307.6, 4.81821, 1526.86, 975200, 7.61108
26307.4, 4.82779, 1628.97, 975020, 8.29461
26309.3, 4.84158, 1464, 974577, 7.32299
26310.7, 4.85697, 1719.62, 974500, 9.47133
26309.3, 4.86505, 1245.35, 974124, 6.85911
26311.1, 4.88432, 1484.73, 974035, 8.52581
26313.1, 4.90327, 1498.67, 973554, 8.74424
26315.1, 4.91946, 1312.72, 973119, 7.17248
26318.7, 4.94426, 1721.98, 973030, 9.89837
26320.2, 4.96072, 1416.94, 972483, 7.64111
26323, 4.97922, 1406.45, 972417, 7.15057
26325.3, 5.00173, 1530.37, 972142, 7.78762
26325.2, 5.02063, 1807.01, 971978, 9.7456
26328.9, 5.04316, 1803.63, 971789, 9.94354
26330.6, 5.06282, 1459.98, 971457, 8.10905
26333.6, 5.087, 1478.73, 971397, 7.92334
26336.7, 5.11309, 1718.18, 970937, 9.04984
26338.4, 5.1355, 1593.96, 970365, 8.30798
26339.8, 5.15294, 1272.66, 970002, 6.12011
26343.3, 5.17892, 1259.44, 969731, 5.47775
26347.3, 5.20531, 1377.83, 969588, 5.70843
26350.4, 5.23588, 1637.83, 969508, 6.70815
26349.9, 5.26088, 2093.34, 969451, 9.04981
26355.1, 5.2922, 2269.8, 969311, 10.0653
26357.5, 5.31854, 1893.97, 968984, 9.06984
26361.2, 5.34986, 2039.26, 968835, 9.63309
26364.1, 5.37557, 1698.09, 968248, 8.22422
26367.6, 5.40783, 1747.3, 967839, 8.34882
26371.9, 5.44025, 2161.65, 967661, 9.90045
26375.8, 5.4733, 1962.62, 967301, 9.43238
26377.9, 5.49834, 1483.83, 966563, 7.10431
26382.3, 5.5334, 1430.73, 966456, 6.50417
26388, 5.56958, 1613.1, 966085, 7.00589
26392.9, 5.60462, 1457.11, 965623, 6.08802
26396.7, 5.63934, 1500, 965565, 6.25647
26403.3, 5.67287, 1507.54, 965275, 5.23412
26400.9, 5.7003, 1328.01, 965081, 5.05611
26404.8, 5.74394, 2008.11, 964938, 7.29815
26416.7, 5.80188, 2224.41, 964669, 9.02039
26418.2, 5.83728, 2093.88, 964604, 9.17182
26410.8, 5.86095, 2566.19, 964466, 11.0239
26410.8, 5.89009, 2419.76, 964341, 10.8416
26415.1, 5.92274, 1830.07, 963469, 8.45039
26420.4, 5.96056, 1670.82, 963224, 7.84288
26425.1, 6.00197, 1898.75, 962846, 8.67809
26425.2, 6.03048, 1761.66, 962257, 7.76059
26427.3, 6.06971, 1835.68, 962153, 8.09669
26431.6, 6.10405, 1639.67, 961628, 6.91172
26430.8, 6.14008, 1765.1, 961503, 6.81468
26434.2, 6.17458, 1747.32, 961186, 7.58104
26438.4, 6.21784, 1600.48, 960962, 6.97536
26441.5, 6.24877, 1374.71, 960703, 5.39705
26450.8, 6.30893, 1875.41, 960663, 6.67273
26454, 6.35157, 2274.38, 960408, 8.18389
26457.8, 6.39748, 2102.84, 959949, 8.1774
26457, 6.42832, 1643.65, 959482, 6.70797
26459, 6.46908, 1535.09, 959266, 6.48649
26462.8, 6.51023, 1747.15, 958923, 7.13617
26465.9, 6.55642, 1539.58, 958643, 6.41683
26468.7, 6.59174, 1290.62, 958230, 4.87835
26477.6, 6.65044, 1362.44, 958127, 5.01993
26484.1, 6.66923, 1381.63, 958126, 4.26847
26498.7, 6.73745, 1385.48, 957862, 3.85083
26498.4, 6.8017, 1909.56, 957678, 5.82419
26491.2, 6.82243, 1991.48, 957394, 6.50549
26488.1, 6.85379, 1950.76, 956913, 6.04725
26483.3, 6.88107, 1843.8, 956840, 6.33
26503.5, 6.96166, 1511.51, 956444, 5.37594
26507.1, 7.01958, 2026.08, 956383, 7.73183
26566.3, 7.18967, 1987.28, 956245, 4.4386
26524.5, 7.17277, 2337.6, 955965, 6.89961
26520.2, 7.2036, 2300.32, 955600, 7.52525
26523.2, 7.25338, 1995.63, 955310, 6.63264
26532.8, 7.30468, 1832.7, 954936, 6.75113
26529.7, 7.34624, 2139.25, 954832, 7.89131
26528.6, 7.38481, 2027.41, 954455, 7.78973
26532.8, 7.45724, 2473.12, 954359, 8.70655
26530.8, 7.48878, 1976.53, 953691, 7.96511
26530.9, 7.53828, 2177.15, 953575, 8.5433
26528.5, 7.5652, 1788.84, 952938, 7.47958
26526.6, 7.60429, 1883.56, 952818, 7.74161
26525.9, 7.63302, 1560.31, 952411, 6.57289
26527, 7.68049, 1577.83, 952070, 6.47105
26528.8, 7.72066, 1373.18, 951695, 5.57206
26531.6, 7.76032, 1454.85, 951527, 3.21263
26530.6, 7.80855, 1503.02, 951226, 3.80541
26531.5, 7.8541, 1574.71, 951052, 4.31532
26529.8, 7.89392, 1555.92, 950669, 4.41982
26543.5, 7.96001, 1811.23, 950613, 4.93819
26548.3, 8.0167, 1670.02, 950273, 4.74026
26551.2, 8.06734, 1722, 950005, 5.21022
26547.4, 8.1076, 1621.95, 949588, 4.87399
26546.1, 8.14975, 1625.69, 949368, 5.18353
26542.1, 8.18479, 1474.45, 948922, 4.62479
26542.4, 8.22698, 1464.76, 948571, 4.72697
26540.3, 8.27355, 1757.97, 948532, 5.34611
26542.3, 8.31475, 1625.46, 948434, 5.22856
26542.4, 8.36305, 1890.8, 948311, 5.7799
26547.8, 8.41068, 1666.33, 947834, 5.34336
26550, 8.46282, 1837.09, 947708, 5.64772
26556.6, 8.51389, 1638, 947139, 5.38792
26556.3, 8.55488, 1558.51, 946730, 4.20875
26555.1, 8.60103, 1503.69, 946574, 4.60312
26554.8, 8.64686, 1464.72, 946384, 4.491
26558.7, 8.69853, 1666.46, 946279, 4.91945
26561.9, 8.75159, 1571.3, 945798, 4.66606
26563.8, 8.80073, 1688.54, 945713, 4.8733
26563, 8.84182, 1514.1, 945375, 4.38507
26568.6, 8.8975, 1545.71, 945136, 4.40912
26570.8, 8.95521, 1852.62, 945037, 5.02097
26579.7, 9.01566, 1803.04, 944728, 4.95471
26603.7, 9.11244, 1779.51, 944311, 4.34584
26598.5, 9.16201, 1940.24, 944096, 5.32455
26597.4, 9.21747, 1929.78, 943952, 5.51808
26598, 9.26114, 1543.43, 943350, 4.77759
26596.9, 9.31311, 1641.5, 943348, 4.7191
