Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
836609, 4.97754e-13, 0.000609341, 836636, 0.00190006
836609, 8.44466e-13, 0.00071382, 836636, 0.00259283
836609, 3.52683e-12, 0.00304362, 836636, 0.00518979
836609, 5.37424e-12, 0.000431664, 836636, 0.00240537
836609, 6.9682e-12, 0.00148547, 836636, 0.00411129
836609, 2.01488e-11, 0.00272035, 836636, 0.00515864
836609, 5.34987e-11, 0.0033451, 836636, 0.00747228
836609, 8.52714e-11, 0.00108601, 836635, 0.00487626
836609, 1.69555e-10, 0.00459152, 836635, 0.00900847
836609, 2.20471e-10, 0.00189144, 836635, 0.00571951
836609, 2.84549e-10, 0.004125, 836635, 0.00991028
836609, 3.4752e-10, 0.0018149, 836635, 0.00602005
836609, 4.0765e-10, 0.00429547, 836635, 0.00963223
836609, 5.27208e-10, 0.00353009, 836635, 0.010053
836609, 6.28927e-10, 0.00359116, 836635, 0.0105128
836609, 9.26383e-10, 0.00792406, 836635, 0.0166809
836609, 1.11121e-09, 0.0012973, 836635, 0.0068439
836609, 1.11233e-09, 0.00130905, 836635, 0.0072075
836609, 1.14261e-09, 0.00250984, 836635, 0.00801847
836609, 1.14475e-09, 0.000150021, 836635, 0.00280307
836609, 1.14655e-09, 0.000279902, 836635, 0.00355654
836609, 1.156e-09, 0.00276451, 836635, 0.00988053
836609, 1.167e-09, 0.000143387, 836635, 0.00258114
836609, 1.20621e-09, 0.0146482, 836635, 0.023408
836609, 1.20706e-09, 0.000164213, 836635, 0.00298099
836609, 1.21417e-09, 0.000606019, 836635, 0.00502771
836609, 1.41937e-09, 0.061043, 836635, 0.0487019
836609, 1.44697e-09, 0.0330874, 836635, 0.0362104
836609, 1.44697e-09, 0.0330874, 836635, 0.0362104
836609, 1.44697e-09, 3.61451e-16, 836635, 0.00113048
836609, 1.44697e-09, 1.03956e-13, 836635, 0.00113048
836609, 1.44697e-09, 2.34504e-11, 836635, 0.00113053
836609, 1.44699e-09, 5.97425e-09, 836635, 0.00113281
836609, 1.44747e-09, 1.52054e-06, 836635, 0.00123287
836609, 1.45605e-09, 0.00038004, 836635, 0.00437347
836609, 1.51955e-09, 0.0161659, 836635, 0.026228
836609, 1.53002e-09, 0.00918765, 836635, 0.0199192
836609, 1.54153e-09, 0.00779968, 836635, 0.0186305
836609, 1.55431e-09, 0.00985826, 836635, 0.0209766
836609, 1.56557e-09, 0.00727782, 836635, 0.0183093
836609, 1.57806e-09, 0.00810436, 836635, 0.0193607
836609, 1.58907e-09, 0.00516424, 836635, 0.0157354
836609, 1.60128e-09, 0.00505453, 836635, 0.0155942
836609, 1.60816e-09, 0.00624517, 836635, 0.0174826
836609, 1.61424e-09, 0.00605888, 836635, 0.0172099
836609, 1.62094e-09, 0.00701735, 836635, 0.0186704
836609, 1.62685e-09, 0.00636611, 836635, 0.0177852
836609, 1.63336e-09, 0.00690012, 836635, 0.0186692
836609, 1.64056e-09, 0.00915025, 836635, 0.0214645
836609, 1.64689e-09, 0.00928821, 836635, 0.0217977
