,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,1,COM,A,0,-18.697860541886794,12.717776407329596,-4.244099604999125,0,0CL
1,ATOM,2,b,A,0,-17.43368387660669,13.257207515766616,-4.870161453550613,0,0CL
2,ATOM,3,c,A,0,-17.725755265512994,12.38183613750946,-2.887498533659663,0,0CL
3,ATOM,4,d,A,0,-18.74754613515298,13.147989128876208,-6.208736557731412,0,0CL
4,ATOM,5,p,A,0,-18.865962871905275,12.166433642145558,-5.98038090764611,0,0CL
5,ATOM,6,q,A,0,-18.578583057196404,11.750707904486337,-2.9814767822787176,0,0CL
6,ATOM,85,COM,A,14,6.581520280852965,-19.369072604592457,-3.122257055880482,0,0CL
7,ATOM,86,b,A,14,7.531027879227626,-19.536717410227908,-4.284729223191269,0,0CL
8,ATOM,87,c,A,14,6.676557082289852,-21.062546882941234,-2.969823873981709,0,0CL
9,ATOM,88,d,A,14,6.894934899609707,-17.768649108540586,-4.29811585269015,0,0CL
10,ATOM,89,p,A,14,5.949236557472988,-18.133324490187984,-4.312451531961834,0,0CL
11,ATOM,90,q,A,14,5.771562047183733,-20.64068588740464,-2.6010945872710582,0,0CL
12,ATOM,235,COM,A,39,3.2113902532072025,-3.7586219819904096,0.7683392937892155,0,0CL
13,ATOM,236,b,A,39,2.1226413857934716,-4.422559754467237,-0.04133566444021319,0,0CL
14,ATOM,237,c,A,39,1.940693880500736,-3.1061786665467954,1.695636683262286,0,0CL
15,ATOM,238,d,A,39,3.74868451094021,-4.639970966299338,-0.957286056182431,0,0CL
16,ATOM,239,p,A,39,3.871210418020266,-3.6336806978275513,-0.9318833462252665,0,0CL
17,ATOM,240,q,A,39,2.830639265964869,-2.520675492866052,1.6997893331250211,0,0CL
18,ATOM,265,COM,A,44,-1.0422524917627762,-6.9743887104626845,0.6595792541840868,0,0CL
19,ATOM,266,b,A,44,0.08116674676627436,-7.396116050769005,-0.2574427002646402,0,0CL
20,ATOM,267,c,A,44,-0.9843344966926922,-8.570133102944727,1.2496973268688925,0,0CL
21,ATOM,268,d,A,44,-0.5315893257895515,-5.710894961556127,-0.8201814282886688,0,0CL
22,ATOM,269,p,A,44,-1.465559218350558,-6.0995473650943834,-0.8896763850374478,0,0CL
23,ATOM,270,q,A,44,-1.9343701867951286,-8.100619984103238,1.3519109207169289,0,0CL
24,ATOM,271,COM,A,45,-6.534339111957458,-5.614985423714978,0.4980451702945554,0,0CL
25,ATOM,272,b,A,45,-5.461858870969518,-4.78955988346665,-0.17287942323011896,0,0CL
26,ATOM,273,c,A,45,-5.254278803064329,-6.335739050815383,1.3591269402897492,0,0CL
27,ATOM,274,d,A,45,-7.074905209082981,-4.517306022438165,-1.0979163664133504,0,0CL
28,ATOM,275,p,A,45,-7.146477415558843,-5.520933591587932,-1.2227807796892156,0,0CL
