x,y,z
-17.363656122997206,-20.4728863882154,19.33640698424809
-13.359582109667056,-21.21069177026614,20.41621194538222
-9.117241594998404,-21.765420498989076,21.234983033287545
-4.729628462086203,-22.111559904717723,21.748844025186923
-0.031484777270965755,-22.237667696619095,21.936537723067648
4.725989571008575,-22.111762065333146,21.749129569500578
8.973181940447398,-21.780380384530435,21.257148645728517
13.214147762931168,-21.233455055562857,20.44969886437774
17.209205412813414,-20.50547467942172,19.38384533737052
-29.684941311847574,-16.559420762718204,13.822543712407818
-25.473976124692697,-18.228620532149517,16.125601225807397
-21.3397511071527,-19.51072315516732,17.945397236065997
-16.540255936376028,-16.567830644319834,21.334511419151678
-11.89889079898386,-17.156562788557054,22.58591779647038
-7.58397462337806,-17.6361686325885,23.321511662727527
-3.3804246875969293,-18.422371265971698,23.513240434087
0.05437311912438792,-16.81426443452146,24.241871144702817
3.477053418557202,-18.62453188139551,23.425234455844727
7.702400311893328,-17.428185791440487,23.38084939701152
11.882192332149854,-17.2983986763384,22.536478146176986
16.728790926320272,-16.606968939465887,21.248748245793283
21.322243997857,-19.515494145691324,17.95226934463172
25.503936327898504,-18.218148612270568,16.110900085079162
29.693715082556967,-16.555498846778985,13.817210420394087
-37.97449691517782,-11.575797703413528,7.550250938357216
-33.9865148868354,-14.343740417673247,10.905544964548081
-29.734389798380235,-12.090822087267226,15.49027507959931
-25.389998605045648,-13.621097081779297,18.017248203870647
-21.149639264408147,-15.001651924508494,19.904838219403228
-17.359087293088624,-12.187293132947469,22.43227746860865
-12.971231567437917,-12.88498984889812,23.691236256312184
-8.384530660456347,-13.223972768840763,24.63890454659936
-4.150519163143157,-13.859606175856307,25.014990356182818
-0.11645260090873148,-12.25534039609912,25.628558600512992
4.231868594789698,-14.155650181082935,24.921130607990765
8.68393053189901,-12.7438817393323,24.71630421635543
13.063012486840329,-13.447805002238008,23.505962792129505
17.35387154921069,-12.127291862289681,22.45038359292764
21.234061537409133,-15.007474150232701,19.860923671364628
25.406211886402637,-13.500892379848299,18.04705154769412
29.647945919225016,-12.012505064852041,15.581736180074554
33.95942536436861,-14.359751538414812,10.925997737375877
37.94433455135658,-11.600461298495231,7.578502406583553
-41.36408352186575,-8.171049050568804,4.028539535065821
-37.69199767118459,-6.542038811483744,9.348848025335602
-33.94013924165718,-9.50454090202734,12.618392840126244
-30.02222608262066,-7.583165980916365,16.41152466172004
-25.77669143022831,-8.943343033610843,19.053522002686062
-21.772738713267415,-10.01916096465019,21.035146221117873
-17.93002930316855,-7.9738615862844195,23.142279666691255
-13.65057209950809,-8.383681585871567,24.518182246812326
-9.471467425344006,-9.18367157322667,25.382013584112382
-4.603601534431,-9.308687697804752,26.063557913778478
-0.23573666339708885,-8.026625506910035,26.50485903049533
4.246262430607874,-9.914765222845334,25.976703462184776
8.502511595617683,-8.077125228642902,25.759113701932467
12.815446597192329,-9.39484855209838,24.561711772342715
17.185229163824154,-7.809424141698693,23.453794961463668
21.46678883788502,-10.070307600352415,21.173956652575296
25.524718439164072,-8.764350024714602,19.24516328311508
29.926604111525197,-7.549526454509843,16.49093820960447
33.87047469358213,-9.499122997533982,12.686381020254071
37.674328833396544,-6.628765715500559,9.351788915559407
41.370552661559316,-8.162841329582598,4.021074996999694
-43.59876696476055,-4.393152333774814,1.233922039543991
-39.8499409444645,-2.5084533915140272,7.248576115395988
-34.26885240233629,-4.424446797042419,13.293485220334635
-29.7597003074313,-3.677447150202208,17.164350771634982
-25.380133167012964,-4.639424395484099,19.982910039281197
-21.268388409908095,-4.75651582393757,22.154241182375063
-16.575634044075194,-4.1068524702116145,24.147320723763112
-11.98505165327749,-4.222164885249355,25.512263472353613
-7.664191955578228,-5.609835781641472,26.24350534713081
-3.675656007149553,-4.135276252740201,26.846842008137582
0.5366879154025137,-3.9367949605171053,26.995780502665223
4.378758497956638,-5.519914739900961,26.65497533809754
8.250336443938023,-3.3812818486063265,26.352460236708925
12.54798810298663,-5.106900602590117,25.28358959533892
16.728022715981663,-3.6984920702678266,24.127231637654415
21.31735171096374,-5.0756465714455965,22.09617212138829
25.529125540580313,-4.413368395317195,19.918201099263175
29.873880623022668,-3.596914447441979,17.08650590962066
34.32105027323872,-4.416805125779399,13.244853651841904
39.798551716023766,-2.570383274442957,7.311288358589486
43.606044746915806,-4.374957878386671,1.2240544428625206
-44.47533539323819,0.002990246613404359,-1.956914452705405e-07
-36.39473300201,-0.02860293726597626,11.438330967122791
-32.30615585143269,-0.020277356640977493,15.315549002169067
-27.449732251352675,-0.11604747103542216,18.945026608472734
-23.453785094762562,0.04231059952328003,21.31177221851696
-19.78776406254411,0.0625137227862739,23.071652231678275
-15.585532213975544,-0.37453245984369066,24.661271825542155
-12.001062774019053,0.6546162888038389,25.687861563132397
-8.04773107516028,-1.3533197646193025,26.483424591561498
-4.264416453872932,0.6215145096343443,26.967832918989817
4.219051611771829e-05,-2.6542961026930718e-05,27.15389438744298
4.264578182365271,-0.621587287455897,26.967818165569934
8.048054532144958,1.3530084372715498,26.48338036103431
