,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,332,b,A,55,3.3301058661640495,6.917031554745572,-9.753932424296364,0,0CL
1,ATOM,333,c,A,55,2.811951146251439,8.466747524038855,-8.30037468524722,0,0CL
2,ATOM,334,d,A,55,4.969858123665697,6.922410880355953,-10.670234556168928,0,0CL
3,ATOM,335,p,A,55,4.842011920418953,7.9130131051127925,-10.845644306816396,0,0CL
4,ATOM,336,q,A,55,3.531591067683826,9.239243311815597,-8.44342936482099,0,0CL
5,ATOM,1093,COM,A,182,1.643506115288648,-4.391201404572898,-8.480886620670077,0,0CL
6,ATOM,1094,b,A,182,0.39924103309722314,-4.078512392533582,-9.277210667141752,0,0CL
7,ATOM,1095,c,A,182,1.249671829230419,-3.007691910863327,-7.569610023834372,0,0CL
8,ATOM,1096,d,A,182,1.354357058512468,-5.416698021838437,-10.185738376965146,0,0CL
9,ATOM,1097,p,A,182,2.165390693456957,-4.807738657024177,-10.183104939332669,0,0CL
10,ATOM,1098,q,A,182,2.2872534563872238,-3.244305749926572,-7.578110503251209,0,0CL
11,ATOM,2059,COM,A,343,4.214275525805562,-4.317734356813925,-8.626668069572975,0,0CL
12,ATOM,2060,b,A,343,3.7566901224463773,-3.073042976121579,-9.350558230759594,0,0CL
13,ATOM,2061,c,A,343,5.335731778488837,-3.2959188699168793,-7.853097785723527,0,0CL
14,ATOM,2062,d,A,343,2.951253987743727,-4.559038247519385,-10.172475310700552,0,0CL
15,ATOM,2063,p,A,343,3.873586849952611,-4.957209949559224,-10.305224649622804,0,0CL
16,ATOM,2064,q,A,343,5.643526204962107,-4.313478523835169,-7.918089644826524,0,0CL
17,ATOM,3037,COM,A,506,0.8774264169104383,3.8661890733296644,-8.450074428655288,0,0CL
18,ATOM,3038,b,A,506,2.08086861458783,3.556002394135099,-9.30979362752183,0,0CL
19,ATOM,3039,c,A,506,1.3177559023962848,2.4797490462257326,-7.563926588023831,0,0CL
20,ATOM,3040,d,A,506,1.0800479577579778,4.896879788714924,-10.165189340374985,0,0CL
21,ATOM,3041,p,A,506,0.27110066913543157,4.287398952794523,-10.12322036521498,0,0CL
22,ATOM,3042,q,A,506,0.28056010163932665,2.71666051206536,-7.519792380815875,0,0CL
23,ATOM,3313,COM,A,552,2.0927516107557063,6.143606781037116,-8.725171244023283,0,0CL
24,ATOM,3314,b,A,552,2.8726556504286194,6.95750776112962,-9.729953749596653,0,0CL
25,ATOM,3315,c,A,552,3.5961501698864264,5.879518591874091,-7.970196939329342,0,0CL
26,ATOM,3316,d,A,552,1.1309629754917132,6.719868925309485,-10.394584782412053,0,0CL
27,ATOM,3317,p,A,552,1.2534431379916702,5.717716021413748,-10.29324788386394,0,0CL
28,ATOM,3318,q,A,552,2.8782924012723337,5.11236770711928,-7.795326289818758,0,0CL
29,ATOM,3859,COM,A,643,-6.415790345883778,1.7963449308610855,-8.730287698836346,0,0CL
30,ATOM,3860,b,A,643,-5.097216353214047,1.5294072426800245,-9.416331353776414,0,0CL
31,ATOM,3861,c,A,643,-6.092873927321167,0.37811131098787726,-7.845297085279324,0,0CL
32,ATOM,3862,d,A,643,-5.977833688653435,2.898935211265101,-10.354118244166191,0,0CL
33,ATOM,3863,p,A,643,-6.777880195748392,2.283809930902193,-10.45439524025015,0,0CL
34,ATOM,3864,q,A,643,-7.127544542243841,0.6063593127357773,-7.94292171492623,0,0CL
35,ATOM,4345,COM,A,724,-3.0742009974040987,-6.31631710682913,-8.748072196206554,0,0CL
36,ATOM,4346,b,A,724,-3.423279340905645,-5.042500265568807,-9.48073307616381,0,0CL
37,ATOM,4347,c,A,724,-2.080169641299588,-5.330730396960358,-7.779042526685995,0,0CL
38,ATOM,4348,d,A,724,-4.098476223524356,-6.490349983332621,-10.469924344055512,0,0CL
39,ATOM,4349,p,A,724,-3.165330830277465,-6.8870501927608245,-10.482832438483063,0,0CL
40,ATOM,4350,q,A,724,-1.7645218583849078,-6.346153552089203,-7.83886136292731,0,0CL
41,ATOM,4393,COM,A,732,5.576464837300513,5.792356347272328,-8.952387634225554,0,0CL
42,ATOM,4394,b,A,732,5.888167219264863,4.521123181779985,-9.704930565911186,0,0CL
43,ATOM,4395,c,A,732,4.632558332545051,4.804508140008537,-7.936855542321969,0,0CL
44,ATOM,4396,d,A,732,6.512185893118244,5.971934012179801,-10.724121239473737,0,0CL
45,ATOM,4397,p,A,732,5.5789603996993,6.367264002203746,-10.687908293990096,0,0CL
46,ATOM,4398,q,A,732,4.3143364549282675,5.819706417142435,-7.977810330935335,0,0CL
47,ATOM,4843,COM,A,807,0.4282642285489552,-6.650670482593685,-8.696992248040605,0,0CL
48,ATOM,4844,b,A,807,-0.3926761250293891,-7.4711479380235115,-9.663915037614867,0,0CL
49,ATOM,4845,c,A,807,-1.0378961996416163,-6.403734192147335,-7.867940942469834,0,0CL
50,ATOM,4846,d,A,807,1.3120070310447345,-7.214049971722357,-10.414109661109986,0,0CL
51,ATOM,4847,p,A,807,1.183806448350312,-6.214066747686815,-10.304049848988091,0,0CL
52,ATOM,4848,q,A,807,-0.3205333491006907,-5.629589257645324,-7.726759636877732,0,0CL
53,ATOM,5107,COM,A,851,6.134660274446164,3.026781419176073,-8.760441883985758,0,0CL
54,ATOM,5108,b,A,851,5.630054081101402,4.146652076817421,-9.639570031522865,0,0CL
55,ATOM,5109,c,A,851,7.267340048543928,4.162817060445774,-8.189301313622607,0,0CL
56,ATOM,5110,d,A,851,4.818618354668099,2.5483878395522055,-10.203228163502434,0,0CL
57,ATOM,5111,p,A,851,5.742227254040631,2.1447424260447145,-10.314196542576118,0,0CL
58,ATOM,5112,q,A,851,7.588599040839829,3.1495989828948416,-8.116852799538343,0,0CL
59,ATOM,6763,COM,A,1127,0.1968478823630315,-1.1893609621205856,-8.287693095454195,0,0CL
60,ATOM,6764,b,A,1127,1.0151908381714188,-0.24188895881582073,-9.13168930968294,0,0CL
61,ATOM,6765,c,A,1127,1.6692818533753109,-1.5696561847368349,-7.522965859987682,0,0CL
62,ATOM,6766,d,A,1127,-0.6998512661350852,-0.368271039053034,-9.889108711501374,0,0CL
63,ATOM,6767,p,A,1127,-0.5815861057379365,-1.3748380230869586,-9.931878543031356,0,0CL
64,ATOM,6768,q,A,1127,0.9450031935872035,-2.3500331552877856,-7.489466504632065,0,0CL
65,ATOM,7435,COM,A,1239,-1.1600088281983756,1.0006139294392182,-8.304510983018872,0,0CL
66,ATOM,7436,b,A,1239,-1.5441058944982038,2.152900087661832,-9.201743981313262,0,0CL
67,ATOM,7437,c,A,1239,-0.13582939540941597,2.1182117086830097,-7.528947514770511,0,0CL
68,ATOM,7438,d,A,1239,-2.247222515556458,0.574861041244657,-9.942644639414224,0,0CL
69,ATOM,7439,p,A,1239,-1.31160706996411,0.18163073344519182,-9.932512364398162,0,0CL
70,ATOM,7440,q,A,1239,0.18441772299707593,1.1051252385704986,-7.452504155168052,0,0CL
71,ATOM,7441,COM,A,1240,-1.0306956352292358,-3.4742225234120587,-8.395185226095673,0,0CL
72,ATOM,7442,b,A,1240,0.20399513441275738,-3.6635157454978255,-9.24421336428266,0,0CL
73,ATOM,7443,c,A,1240,-0.6260945541639023,-4.976977975478977,-7.706002364669243,0,0CL
74,ATOM,7444,d,A,1240,-0.7614625361724061,-2.205079552505289,-9.932566004488008,0,0CL
75,ATOM,7445,p,A,1240,-1.5726001737602877,-2.808375134083791,-10.010258823565495,0,0CL
76,ATOM,7446,q,A,1240,-1.6641202860844049,-4.7429534796759025,-7.665988426660248,0,0CL
77,ATOM,8035,COM,A,1339,3.5527223015794887,2.9491738177781177,-8.503205874697928,0,0CL
78,ATOM,8036,b,A,1339,2.2767034371274657,3.141013307575988,-9.287821365060378,0,0CL
79,ATOM,8037,c,A,1339,3.184138098407207,4.451117801945939,-7.789943683358745,0,0CL
80,ATOM,8038,d,A,1339,3.205698004679591,1.6844929851808568,-10.027596090168432,0,0CL
81,ATOM,8039,p,A,1339,4.012436537349168,2.287668050452698,-10.14576453155797,0,0CL
82,ATOM,8040,q,A,1339,4.222812446130943,4.216930085797625,-7.804004728337122,0,0CL
83,ATOM,8779,COM,A,1463,-1.6917298660877003,-8.499176312121103,-9.000605879007324,0,0CL
84,ATOM,8780,b,A,1463,-0.8503295176468038,-7.435219184543621,-9.664619948376767,0,0CL
85,ATOM,8781,c,A,1463,-0.24546441137580313,-8.982550711598487,-8.242114992814939,0,0CL
86,ATOM,8782,d,A,1463,-2.534894941068273,-7.4558156188365095,-10.498658988894203,0,0CL
87,ATOM,8783,p,A,1463,-2.4052804508998578,-8.44428557178903,-10.683085765823215,0,0CL
88,ATOM,8784,q,A,1463,-0.9639797141449805,-9.761369747795522,-8.351392934521638,0,0CL
89,ATOM,9385,COM,A,1564,-1.7161993930651096,3.769178423932716,-8.464006109537333,0,0CL
90,ATOM,9386,b,A,1564,-1.2836835714122468,2.531750663699422,-9.21384582722639,0,0CL
91,ATOM,9387,c,A,1564,-2.7863298080911663,2.7342108558790073,-7.637347759362871,0,0CL
92,ATOM,9388,d,A,1564,-0.5355266665314213,4.0265523177405,-10.072373788771687,0,0CL
93,ATOM,9389,p,A,1564,-1.4688170377230743,4.416159271544438,-10.15664421412111,0,0CL
94,ATOM,9390,q,A,1564,-3.1065354032574137,3.7491480777909083,-7.683302219450962,0,0CL
