Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.00243175, 4.97754e-13, 0.000609341, 26.7951, 0.00190788
0.00316141, 8.61872e-13, 0.000714894, 26.7711, 0.00260818
0.00739327, 5.14085e-12, 0.00475678, 26.6631, 0.0064106
0.00767334, 5.62569e-12, 0.0109287, 26.6622, 0.0103045
0.0101893, 1.11759e-11, 0.0814896, 26.6602, 0.029224
0.0115541, 1.52564e-11, 0.105695, 26.659, 0.0350936
0.0180504, 4.6834e-11, 0.201503, 26.6007, 0.0579674
0.0202475, 6.3772e-11, 0.20628, 26.5615, 0.0621451
0.0284102, 1.70189e-10, 0.216815, 26.3779, 0.0747791
0.0305921, 2.19469e-10, 0.150143, 26.2595, 0.0694099
0.035417, 4.16128e-10, 0.216414, 26.1794, 0.0628739
0.0372517, 5.80852e-10, 0.271304, 26.1321, 0.103335
0.0379218, 7.69942e-10, 0.33342, 26.1077, 0.100366
0.0375987, 1.12285e-09, 0.268075, 25.9209, 0.0915248
0.037029, 1.12597e-09, 0.158281, 25.8183, 0.0802085
0.0365627, 1.12961e-09, 0.0865199, 25.7426, 0.0589165
0.036069, 1.13385e-09, 0.0746174, 25.7329, 0.0543961
0.0356585, 1.13819e-09, 0.0375903, 25.6917, 0.0381596
0.0352233, 1.1432e-09, 0.0288766, 25.6834, 0.033371
0.0348594, 1.14808e-09, 0.0125232, 25.6638, 0.0218174
0.0344739, 1.15371e-09, 0.00832981, 25.6588, 0.0178943
0.0340697, 1.16037e-09, 0.00849299, 25.6558, 0.0179178
0.0338955, 1.16352e-09, 0.00684361, 25.6536, 0.0162211
0.0335318, 1.17057e-09, 0.0061214, 25.6497, 0.0152264
0.0333748, 1.17388e-09, 0.00462291, 25.6475, 0.0133724
0.033046, 1.18122e-09, 0.00361674, 25.6435, 0.011755
0.0327001, 1.18965e-09, 0.00399364, 25.6419, 0.0124921
0.0325148, 1.19462e-09, 0.00543441, 25.6415, 0.0144409
0.032356, 1.19908e-09, 0.00562295, 25.6407, 0.0147973
0.032186, 1.20412e-09, 0.00715451, 25.6403, 0.0165773
0.0320401, 1.20862e-09, 0.00693538, 25.6391, 0.0164435
0.0318839, 1.2137e-09, 0.00825121, 25.6385, 0.0178402
0.0317496, 1.21824e-09, 0.00748939, 25.6368, 0.0171286
0.0316058, 1.22334e-09, 0.00833562, 25.6357, 0.0179908
0.031482, 1.22788e-09, 0.00708101, 25.6335, 0.0167232
0.0312233, 1.23788e-09, 0.0069924, 25.6297, 0.0165639
0.0311117, 1.2425e-09, 0.00555296, 25.6273, 0.0149187
0.0308783, 1.25263e-09, 0.00480151, 25.623, 0.0138347
0.0306328, 1.26406e-09, 0.0058492, 25.6216, 0.0154398
0.0304281, 1.27446e-09, 0.00439426, 25.6166, 0.0133826
0.0302125, 1.28616e-09, 0.00471104, 25.6144, 0.0140388
0.0300972, 1.29293e-09, 0.0062893, 25.6138, 0.0161289
0.0299983, 1.29895e-09, 0.00640449, 25.6126, 0.0164058
0.0298925, 1.30568e-09, 0.00799859, 25.612, 0.0182562
0.0298017, 1.31166e-09, 0.00762735, 25.6104, 0.0179722
0.0297045, 1.31833e-09, 0.00890805, 25.6095, 0.0193608
0.0296209, 1.32425e-09, 0.00795119, 25.6074, 0.0184448
0.0295315, 1.33086e-09, 0.00868753, 25.6059, 0.0192298
0.0294545, 1.33672e-09, 0.00725535, 25.6034, 0.0177322
0.0292939, 1.34952e-09, 0.00690201, 25.5989, 0.0172836
0.0292218, 1.3556e-09, 0.00582697, 25.5966, 0.0160431
0.0290714, 1.36888e-09, 0.00569125, 25.5923, 0.0158295
0.0289903, 1.37646e-09, 0.00701823, 25.5921, 0.0177066
0.0289214, 1.38322e-09, 0.00679953, 25.5898, 0.0173928
0.028847, 1.39071e-09, 0.00785534, 25.5894, 0.0188312
0.0287837, 1.39739e-09, 0.00711682, 25.5865, 0.0179044
0.0287153, 1.40477e-09, 0.00769566, 25.5857, 0.0187608
0.0286426, 1.413e-09, 0.0101921, 25.5856, 0.0215196
0.02858, 1.42029e-09, 0.0103237, 25.5844, 0.021818
0.0285135, 1.42841e-09, 0.0127806, 25.5844, 0.0242288
0.0284562, 1.43559e-09, 0.0121201, 25.5824, 0.0237655
0.0283952, 1.44359e-09, 0.0140318, 25.5818, 0.0255407
0.0283426, 1.45066e-09, 0.0124532, 25.579, 0.0242393
0.0282336, 1.46608e-09, 0.0132829, 25.5751, 0.0250645
0.0281865, 1.47309e-09, 0.0110258, 25.5716, 0.0230198
0.0280889, 1.48837e-09, 0.0103025, 25.5663, 0.0222851
0.0280468, 1.49532e-09, 0.00799569, 25.5628, 0.019815
0.0279594, 1.51044e-09, 0.00652322, 25.557, 0.0179295
0.0278674, 1.52727e-09, 0.00760095, 25.5549, 0.0195817
0.0277916, 1.54235e-09, 0.00537681, 25.5485, 0.0165257
0.0277119, 1.55912e-09, 0.00549867, 25.5454, 0.0169334
0.0276698, 1.56871e-09, 0.00714055, 25.5445, 0.0192352
0.0276337, 1.57719e-09, 0.00709363, 25.5429, 0.0193193
0.0275955, 1.5866e-09, 0.00861833, 25.5419, 0.0212444
0.0275626, 1.59493e-09, 0.00801377, 25.5398, 0.0206455
0.0275279, 1.60417e-09, 0.00910569, 25.5384, 0.0219706
0.0274695, 1.62015e-09, 0.00615463, 25.5326, 0.0183405
0.0274094, 1.638e-09, 0.00633484, 25.5282, 0.018609
0.0273772, 1.64814e-09, 0.00804605, 25.5281, 0.0211023
0.0273502, 1.65715e-09, 0.00800287, 25.5257, 0.0210268
0.0273212, 1.6671e-09, 0.00952137, 25.5254, 0.0230761
0.0272968, 1.67593e-09, 0.00885482, 25.5224, 0.0222508
0.0272705, 1.68568e-09, 0.00985936, 25.5217, 0.0236283
0.0272484, 1.69434e-09, 0.00857662, 25.5182, 0.022045
0.0272019, 1.71303e-09, 0.00846833, 25.5148, 0.0221541
0.0271778, 1.7237e-09, 0.0107666, 25.5145, 0.0249433
0.0271571, 1.73312e-09, 0.0105011, 25.5126, 0.0247948
0.0271355, 1.74357e-09, 0.0124876, 25.5119, 0.027015
0.0271169, 1.75279e-09, 0.0113971, 25.5093, 0.0259799
0.0270792, 1.77283e-09, 0.0128079, 25.5057, 0.0275765
0.0270479, 1.79062e-09, 0.0082976, 25.4983, 0.0224973
0.0270164, 1.81045e-09, 0.00818671, 25.4935, 0.0223764
0.0270031, 1.81945e-09, 0.00652986, 25.4903, 0.0201612
0.0269762, 1.83895e-09, 0.0056341, 25.4849, 0.0187527
0.0269485, 1.8606e-09, 0.0069223, 25.4824, 0.0209931
0.0269214, 1.88475e-09, 0.0122714, 25.4823, 0.0278817
0.0269102, 1.89572e-09, 0.0134001, 25.4817, 0.0293084
0.0269012, 1.90544e-09, 0.0114163, 25.4774, 0.0270691
0.0268823, 1.92644e-09, 0.0108432, 25.4735, 0.0266561
0.0268731, 1.93838e-09, 0.0135027, 25.4735, 0.0297229
0.0268647, 1.94955e-09, 0.0144668, 25.4727, 0.0309324
0.0268582, 1.95944e-09, 0.0120764, 25.468, 0.0282885
0.0268443, 1.98081e-09, 0.0110217, 25.4636, 0.0273002
0.0268378, 1.99295e-09, 0.0134504, 25.4633, 0.0301413
0.0268323, 2.00369e-09, 0.0126139, 25.4608, 0.0293584
0.026827, 2.01556e-09, 0.0143998, 25.4599, 0.0313599
0.0268225, 2.02606e-09, 0.0126336, 25.4566, 0.0295505
0.0268144, 2.04877e-09, 0.0131072, 25.452, 0.0301539
0.0268111, 2.05908e-09, 0.0107522, 25.4481, 0.0274939
0.0268056, 2.08137e-09, 0.00976167, 25.4423, 0.026248
0.0268004, 2.10615e-09, 0.0126484, 25.4415, 0.0301231
0.0267991, 2.11739e-09, 0.011819, 25.4382, 0.0291342
0.0267978, 2.12983e-09, 0.0132604, 25.4378, 0.0310163
0.0267973, 2.1408e-09, 0.0115925, 25.4338, 0.0290199
0.0267963, 2.1646e-09, 0.0116178, 25.4303, 0.0293164
0.0267967, 2.17537e-09, 0.00949977, 25.4259, 0.0265399
0.0267977, 2.19873e-09, 0.00831109, 25.4212, 0.0250778
0.0268007, 2.22457e-09, 0.0107277, 25.4185, 0.0284905
0.026804, 2.24763e-09, 0.00815826, 25.4126, 0.0251187
0.0268095, 2.27309e-09, 0.00927405, 25.4087, 0.0267944
0.0268149, 2.29583e-09, 0.00609252, 25.4023, 0.0219942
0.0268224, 2.32089e-09, 0.00608217, 25.3975, 0.0219866
0.0268269, 2.33521e-09, 0.00762244, 25.397, 0.0247401
0.0268315, 2.34776e-09, 0.00746773, 25.3944, 0.0244731
0.0268365, 2.36176e-09, 0.00876761, 25.3937, 0.0266477
0.0268415, 2.374e-09, 0.00803181, 25.3906, 0.0255059
0.0268521, 2.40078e-09, 0.00881101, 25.3876, 0.0269394
0.0268655, 2.43013e-09, 0.0139846, 25.3873, 0.0339097
0.0268717, 2.44368e-09, 0.0143826, 25.3859, 0.0345601
0.0268777, 2.45541e-09, 0.0115193, 25.3807, 0.0309583
0.0268905, 2.48126e-09, 0.00966346, 25.3754, 0.0286254
0.0269059, 2.5094e-09, 0.011988, 25.3726, 0.0318935
0.0269199, 2.53492e-09, 0.00872551, 25.366, 0.0274918
0.0269365, 2.56257e-09, 0.00952213, 25.3618, 0.0287384
0.0269514, 2.5877e-09, 0.00597478, 25.355, 0.0230447
0.0269689, 2.61489e-09, 0.0057194, 25.3501, 0.0225603
0.026979, 2.63067e-09, 0.00702115, 25.3492, 0.0251209
0.0269883, 2.64425e-09, 0.0067373, 25.3466, 0.0245932
0.0269984, 2.65968e-09, 0.00774782, 25.3455, 0.0264982
0.0270212, 2.69208e-09, 0.0133547, 25.3455, 0.0347158
0.0270316, 2.70733e-09, 0.0143792, 25.3447, 0.0361914
0.0270412, 2.7202e-09, 0.0120578, 25.34, 0.0331617
0.0270614, 2.74934e-09, 0.0111238, 25.3355, 0.0321206
0.027085, 2.7802e-09, 0.0150344, 25.3341, 0.0373477
0.0271058, 2.80905e-09, 0.0120838, 25.3278, 0.0337744
0.0271299, 2.83927e-09, 0.0143941, 25.3249, 0.0368915
0.0271511, 2.86773e-09, 0.0100196, 25.3172, 0.0310739
0.0271756, 2.89739e-09, 0.0104876, 25.3128, 0.0318211
0.0271865, 2.91167e-09, 0.00864266, 25.3093, 0.0290646
0.027211, 2.94069e-09, 0.00791909, 25.3038, 0.0278479
0.0272354, 2.97165e-09, 0.00705384, 25.2992, 0.0265286
0.0272632, 3.00396e-09, 0.00926031, 25.2963, 0.0303609
0.0272877, 3.03459e-09, 0.0071781, 25.2907, 0.0269935
0.0273155, 3.06622e-09, 0.00829872, 25.2869, 0.0290125
0.0273401, 3.09637e-09, 0.00556234, 25.2807, 0.0240207
0.0273679, 3.12746e-09, 0.00564772, 25.2761, 0.0241985
0.0273836, 3.14632e-09, 0.00714161, 25.2754, 0.0273319
0.0273977, 3.16176e-09, 0.00705577, 25.2729, 0.0271453
0.0274132, 3.18026e-09, 0.00835939, 25.2721, 0.0296685
0.0274271, 3.19523e-09, 0.00772214, 25.2691, 0.0285101
0.0274567, 3.23067e-09, 0.00862263, 25.266, 0.0303378
0.0274902, 3.26639e-09, 0.0138894, 25.2659, 0.0384556
0.0275052, 3.28455e-09, 0.0144136, 25.2645, 0.0393396
0.0275188, 3.29856e-09, 0.01164, 25.2595, 0.0353774
0.0275476, 3.33308e-09, 0.00994991, 25.2542, 0.0329694
0.0275802, 3.36691e-09, 0.0125343, 25.2516, 0.0370033
0.0276087, 3.40105e-09, 0.00930244, 25.2449, 0.0321533
0.0276408, 3.43417e-09, 0.0103111, 25.241, 0.0338631
0.027669, 3.46763e-09, 0.00660277, 25.2339, 0.027374
0.0277007, 3.50034e-09, 0.00641998, 25.2291, 0.0270014
0.0277185, 3.52111e-09, 0.00795526, 25.2285, 0.0301804
0.0277344, 3.53732e-09, 0.00769275, 25.2258, 0.0296623
0.0277518, 3.55771e-09, 0.00892814, 25.225, 0.0320791
0.0277674, 3.5734e-09, 0.00807332, 25.2218, 0.0305041
0.0278006, 3.61243e-09, 0.00865638, 25.2184, 0.0317989
0.0278379, 3.64991e-09, 0.0134222, 25.2179, 0.0395499
0.0278546, 3.66996e-09, 0.01364, 25.2162, 0.0400312
0.0278696, 3.68459e-09, 0.0107852, 25.2112, 0.0356216
0.0279014, 3.72253e-09, 0.00882295, 25.2056, 0.0324731
0.0279372, 3.75812e-09, 0.0106792, 25.2024, 0.0357175
0.0279684, 3.79548e-09, 0.00757015, 25.1958, 0.0303383
0.0280034, 3.83048e-09, 0.00805437, 25.1915, 0.0312941
0.0280191, 3.84907e-09, 0.00669204, 25.1884, 0.0286925
0.0280534, 3.88337e-09, 0.00623689, 25.1833, 0.0277013
0.0280726, 3.90592e-09, 0.00756997, 25.1825, 0.0306369
0.0280897, 3.92292e-09, 0.00716775, 25.1797, 0.0297944
0.0281084, 3.94503e-09, 0.00814355, 25.1786, 0.0318824
0.028141, 3.97729e-09, 0.00572062, 25.1718, 0.0267751
0.0281767, 4.01929e-09, 0.00587226, 25.168, 0.0273342
0.0281971, 4.03974e-09, 0.00759845, 25.1671, 0.0310278
0.0282149, 4.06099e-09, 0.00755728, 25.1651, 0.0310777
0.0282347, 4.08068e-09, 0.00914774, 25.1641, 0.0341389
0.0282686, 4.12155e-09, 0.0071542, 25.1584, 0.0304376
0.0283064, 4.15924e-09, 0.00831896, 25.1547, 0.0328008
0.0283395, 4.19922e-09, 0.00562599, 25.1485, 0.0272326
0.0283764, 4.23651e-09, 0.00574537, 25.144, 0.0275076
0.0283971, 4.26122e-09, 0.00729683, 25.1434, 0.0311101
0.0284155, 4.27962e-09, 0.00723036, 25.1409, 0.0309435
0.0284356, 4.30391e-09, 0.00860079, 25.1402, 0.033863
0.0284536, 4.32168e-09, 0.00796876, 25.1372, 0.0325876
0.0284869, 4.36224e-09, 0.00507423, 25.1308, 0.0262659
0.0285241, 4.40019e-09, 0.00491092, 25.1261, 0.0258309
0.0285449, 4.42511e-09, 0.00607053, 25.1251, 0.0288213
0.0285811, 4.46193e-09, 0.00512332, 25.1196, 0.0264882
0.0286207, 4.50963e-09, 0.00621017, 25.1166, 0.029336
0.0286649, 4.55478e-09, 0.0108046, 25.1158, 0.0385815
0.0286846, 4.57943e-09, 0.0117042, 25.1147, 0.0403062
0.0287191, 4.61361e-09, 0.00737276, 25.106, 0.0320691
0.0287567, 4.65984e-09, 0.0068797, 25.1018, 0.0312045
0.0287781, 4.68191e-09, 0.00848051, 25.1008, 0.0345912
0.0287968, 4.70509e-09, 0.00804073, 25.0984, 0.0338225
0.0288177, 4.72647e-09, 0.00927272, 25.0971, 0.0362762
0.0288532, 4.77073e-09, 0.00653789, 25.0909, 0.0307146
0.0288927, 4.81208e-09, 0.00692081, 25.0866, 0.0315861
0.0289148, 4.83937e-09, 0.00896274, 25.0864, 0.0360532
0.0289346, 4.85981e-09, 0.009043, 25.0841, 0.036191
0.028956, 4.88661e-09, 0.0109646, 25.0839, 0.0399698
0.0289752, 4.90637e-09, 0.0103442, 25.0809, 0.0388168
0.0290159, 4.95757e-09, 0.0120763, 25.0787, 0.0421514
0.0290522, 4.99536e-09, 0.00841278, 25.0707, 0.0352581
0.0290919, 5.04482e-09, 0.00861298, 25.067, 0.035887
0.0291145, 5.06903e-09, 0.0111042, 25.0668, 0.040701
0.0291342, 5.09386e-09, 0.0110257, 25.0648, 0.040695
0.0291561, 5.11731e-09, 0.0132988, 25.0645, 0.0446559
0.0291753, 5.14153e-09, 0.0123534, 25.0617, 0.0431911
0.0292169, 5.18623e-09, 0.0142667, 25.0587, 0.0464198
0.0292532, 5.23227e-09, 0.00960877, 25.0507, 0.0383734
0.0292936, 5.27693e-09, 0.00973956, 25.0461, 0.0386434
0.0293117, 5.29946e-09, 0.00790792, 25.0426, 0.0349899
0.029351, 5.34363e-09, 0.00700885, 25.0371, 0.0329493
0.0293939, 5.39665e-09, 0.00891026, 25.0349, 0.0373336
0.029432, 5.4403e-09, 0.00685924, 25.0285, 0.0327979
0.0294737, 5.49167e-09, 0.00767401, 25.0253, 0.0348848
0.0295201, 5.54596e-09, 0.0123685, 25.0248, 0.0442036
0.0295408, 5.57155e-09, 0.0128462, 25.0234, 0.0452049
0.0295769, 5.61419e-09, 0.00733626, 25.0136, 0.0342528
0.0296163, 5.66229e-09, 0.00627624, 25.0089, 0.0319112
0.02966, 5.71546e-09, 0.00792127, 25.0057, 0.0357893
0.0296982, 5.76188e-09, 0.00588523, 25.0001, 0.0310937
0.0297407, 5.81464e-09, 0.00653461, 24.9961, 0.0327269
0.0297871, 5.87066e-09, 0.0102164, 24.9954, 0.0410697
0.0298083, 5.8977e-09, 0.0105498, 24.9934, 0.0417269
0.0298267, 5.91958e-09, 0.00839293, 24.9895, 0.037376
0.0298668, 5.97133e-09, 0.00711337, 24.9838, 0.0344299
0.0299106, 6.02326e-09, 0.0086907, 24.9813, 0.0382369
0.0299495, 6.07493e-09, 0.00638952, 24.9747, 0.0328337
0.029992, 6.12492e-09, 0.00685866, 24.9712, 0.0342074
0.0300392, 6.18892e-09, 0.0106409, 24.9699, 0.0425186
0.0300804, 6.23565e-09, 0.0100111, 24.9656, 0.0414719
0.0301262, 6.30068e-09, 0.0137341, 24.9643, 0.0485377
0.0301676, 6.34563e-09, 0.012918, 24.9598, 0.0473189
0.0302136, 6.41415e-09, 0.0176977, 24.9596, 0.0553696
0.0302341, 6.43515e-09, 0.0168349, 24.9569, 0.0541748
0.030279, 6.5049e-09, 0.0203378, 24.9554, 0.0595535
0.0303179, 6.54274e-09, 0.0144484, 24.9462, 0.0504875
0.0303613, 6.61215e-09, 0.0153358, 24.9423, 0.0520341
0.0303991, 6.64887e-09, 0.00938316, 24.9331, 0.0409845
0.0304411, 6.71603e-09, 0.00872072, 24.9279, 0.0395244
0.030487, 6.76287e-09, 0.0116076, 24.9267, 0.0457828
0.0305279, 6.83183e-09, 0.00938751, 24.9201, 0.0412158
0.0305724, 6.87518e-09, 0.0110132, 24.9178, 0.0448426
0.030612, 6.94424e-09, 0.00771574, 24.9103, 0.0375938
0.0306552, 6.98621e-09, 0.0079415, 24.9067, 0.0383409
0.0306798, 7.02897e-09, 0.0102597, 24.9065, 0.0435302
0.0307013, 7.04782e-09, 0.010215, 24.9045, 0.0435655
0.0307252, 7.09135e-09, 0.0123511, 24.9041, 0.0478565
0.030746, 7.10811e-09, 0.0115042, 24.9014, 0.0463311
0.0307911, 7.19365e-09, 0.0133489, 24.8985, 0.0498921
0.0308305, 7.22295e-09, 0.00904474, 24.8908, 0.0413351
0.0308743, 7.30629e-09, 0.00921168, 24.8864, 0.0417097
0.0308938, 7.32189e-09, 0.00749957, 24.883, 0.0378012
0.0309363, 7.40275e-09, 0.00667948, 24.8777, 0.0356702
0.0309826, 7.44226e-09, 0.00853576, 24.8755, 0.0404938
0.0310237, 7.52515e-09, 0.00660402, 24.8693, 0.0356492
0.0310686, 7.5616e-09, 0.00742827, 24.8661, 0.0379918
0.0311185, 7.66371e-09, 0.0120217, 24.8656, 0.0482304
0.0311408, 7.6758e-09, 0.0125196, 24.8642, 0.0493698
0.0311795, 7.76513e-09, 0.00718877, 24.8548, 0.0374926
0.0312218, 7.79456e-09, 0.00618542, 24.8501, 0.0350001
0.0312686, 7.89393e-09, 0.00783966, 24.847, 0.0393303
0.0313095, 7.91877e-09, 0.00585924, 24.8415, 0.0342402
