x,y,z
-12.64851001124971,-19.597262092735267,9.553103197390556e-07
-8.440866449362638,-21.74370960393379,4.949315339786153e-06
-4.301952747111516,-22.92444038827922,9.123327998850073e-06
-0.016359572562396042,-23.32461299862564,-3.0257543741640802e-06
4.280688474927768,-22.928444446843983,-3.245082424996326e-06
8.453772735221877,-21.738694812139087,5.0415916561519225e-06
12.660561061299001,-19.589487221735727,-2.7637624882004275e-06
-16.492989348748182,-16.492989348748182,1.9922529546079204e-06
-11.964088117160038,-15.420173773876396,1.8071894354967952
-8.15436245302952,-17.43899677761744,1.9190257191245337
-4.227275111160916,-17.98020554789555,2.237080180863522
-0.0010544863164903663,-19.52814348954934,1.8025488201185382
4.214913066271644,-18.098539084508577,2.1922386657556885
8.202527778871682,-17.37924689398596,1.9330288273543772
11.985507886763777,-15.321471786537211,1.8345664514776843
16.49302822310318,-16.492989348748182,-1.2504905441801384e-05
-19.597262092735267,-12.64851001124971,9.553103197390556e-07
-15.420173773876396,-11.964088117160038,1.8071894354967881
-11.354071738535984,-11.354071738535984,3.1252946730820668
-7.224332384064319,-13.119550570756955,3.477891094450449
-3.4881803242024656,-12.887820540615609,3.958138855868448
-0.15641368853813362,-15.183195705810359,3.412439821243403
3.252640607271344,-13.346188060393601,3.8497132877998013
7.202834865750587,-13.123787875451706,3.4799762683998665
11.136414224903808,-11.136414224903808,3.228562469793424
15.321471786537211,-11.985507886763777,1.8345664514776843
19.589487221735727,-12.660561061299001,-2.7637624882004275e-06
-21.74370960393379,-8.440866449362638,4.949315339786153e-06
-17.43899677761744,-8.15436245302952,1.9190257191245337
-13.119550570756955,-7.224332384064319,3.477891094450449
-8.439855716132698,-8.439855716132698,4.328217459600509
-4.2841482925225645,-8.152029991729657,4.918323486684109
-0.15246716401876614,-9.772274233679187,4.809227318870555
4.044099150411709,-8.85476170702325,4.816966480777374
8.17014544115859,-8.17014544115859,4.420395142919283
13.123787875451706,-7.202834865750587,3.4799762683998665
17.37924689398596,-8.202527778871682,1.9330288273543772
21.738694812139087,-8.453772735221877,5.0415916561519225e-06
-22.92444038827922,-4.301952747111516,9.123327998850073e-06
-17.98020554789555,-4.227275111160916,2.237080180863522
-12.887820540615609,-3.4881803242024656,3.958138855868448
-8.152029991729657,-4.2841482925225645,4.918323486684109
-3.6815763528805703,-3.6815763528805703,5.501917043714826
0.2551868159469636,-5.056076359712081,5.5167854675791475
4.3904696534413,-4.3904696534413,5.386713649480569
8.85476170702325,-4.044099150411709,4.816966480777374
13.346188060393601,-3.252640607271344,3.8497132877998013
18.098539084508577,-4.214951940626642,2.1922351358531884
22.928444446843983,-4.280727349282766,-7.0077737177598465e-06
-23.32461299862564,-0.01640050725820863,-3.040915316887549e-06
-19.528104615194344,-0.0010565233326922463,1.8025653128519892
-15.183195705810359,-0.15640358120583422,3.412439854428058
-9.772274233679187,-0.15246677527521618,4.80922732007928
-5.056076359712081,0.25518720469051354,5.516785465584853
-2.7504655768464338e-08,1.588818213369382e-08,5.773735987941016
5.056076359712081,-0.2551868159469636,5.5167854675791475
9.772274233679187,0.1524659977881162,4.8092273224967315
15.183195705810359,0.15642807204948278,3.4124397740153896
19.528065740839345,0.001047873788705256,1.802581805791128
23.32461299862564,0.016293136289704958,-3.0012290750391912e-06
-22.928444446843983,4.280688474927768,-3.245082424996326e-06
-18.098539084508577,4.214951940626642,2.1922351358531884
-13.346188060393601,3.252644494706844,3.8497130247903115
-8.85476170702325,4.044099150411709,4.816966480777374
-4.3904696534413,4.3904696534413,5.386713649480569
-0.25518720469051354,5.056076359712081,5.516785465584853
3.6815763528805703,3.6815763528805703,5.501917043714826
8.152029991729657,4.2841482925225645,4.918323486684109
12.887820540615609,3.4881842116379653,3.958138574447844
17.98020554789555,4.227313985515913,2.2370766440247962
22.924479262634218,4.301913872756518,-7.245648838249963e-06
-21.738694812139087,8.453772735221877,5.0415916561519225e-06
-17.37924689398596,8.202527778871682,1.9330288273543772
-13.123787875451706,7.202834865750587,3.4799762683998665
-8.17014544115859,8.17014544115859,4.420395142919283
-4.044099150411709,8.85476170702325,4.816966480777374
0.15246677527521618,9.772274233679187,4.80922732007928
4.2841482925225645,8.152029991729657,4.918323486684109
8.439894590487695,8.439855716132698,4.32821070235142
13.119589445111952,7.224332384064319,3.4778804032459263
17.43899677761744,8.154401327384518,1.919018849596533
21.74370960393379,8.440866449362638,4.949315339786153e-06
-19.589487221735727,12.660561061299001,-2.7637624882004275e-06
-15.321471786537211,11.985507886763777,1.8345664514776843
-11.136414224903808,11.136414224903808,3.228562469793424
-7.202834865750587,13.123787875451706,3.4799762683998665
-3.252644494706844,13.346188060393601,3.8497130247903115
0.15640358120583422,15.183195705810359,3.412439854428058
3.4881803242024656,12.887820540615609,3.958138855868448
7.224332384064319,13.119550570756955,3.477891094450449
11.354071738535984,11.354071738535984,3.1252946730820668
15.420173773876396,11.964126991515037,1.807179332039837
19.597300967090266,12.648471136894713,-5.1525937792007426e-06
-16.492989348748182,16.492989348748182,1.9922529546079204e-06
-11.985507886763777,15.321471786537211,1.8345664514776843
-8.202527778871682,17.37924689398596,1.9330288273543772
-4.214951940626642,18.098539084508577,2.1922351358531884
0.0010574913041316893,19.528104615194344,1.8025653128297563
4.227275111160916,17.98020554789555,2.237080180863522
8.15436245302952,17.439035651972436,1.9190110279042827
11.964126991515037,15.420173773876396,1.807179332039837
16.49302822310318,16.492950474393183,1.9922187846077577e-06
-12.660561061299001,19.589487221735727,-2.7637624882004275e-06
-8.453772735221877,21.738694812139087,5.0415916561519225e-06
-4.280649600572771,22.928444446843983,5.17574370917373e-07
0.016401440242728577,23.32461299862564,-3.0412613085673e-06
4.301991621466514,22.92444038827922,5.341946724968238e-06
8.440866449362638,21.74370960393379,4.949315339786153e-06
12.648548885604708,19.59722321838027,7.063145233132673e-06
