,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,1,COM,A,0,-0.24848391344821366,6.564493154630425,13.678430913604762,0,0CL
1,ATOM,2,b,A,0,0.8011880241060405,5.784354066302267,12.923367455097047,0,0CL
2,ATOM,3,c,A,0,-0.3900125774010684,5.17556174649558,14.65291856400176,0,0CL
3,ATOM,4,d,A,0,0.40440433933110853,7.336258770243547,11.939962402546804,0,0CL
4,ATOM,5,p,A,0,-0.5725864219329346,7.064388019209229,11.950561795771563,0,0CL
5,ATOM,6,q,A,0,-1.271170331605433,5.772944636491994,14.612722855959785,0,0CL
6,ATOM,7,COM,A,1,0.3965011661059511,0.536557494583998,14.13327476097799,0,0CL
7,ATOM,8,b,A,1,0.34060983322860405,-0.7161447890867547,13.291771256888271,0,0CL
8,ATOM,9,c,A,1,-0.9683895803885749,-0.0954611247523437,14.93029904852881,0,0CL
9,ATOM,10,d,A,1,1.573183311789373,0.46192797419353426,12.503747663100778,0,0CL
10,ATOM,11,p,A,1,0.8458810715720173,1.1682585967290768,12.477148733734914,0,0CL
11,ATOM,12,q,A,1,-0.89731756146565,0.9671331552300513,14.960301786318947,0,0CL
12,ATOM,13,COM,A,2,2.8471028349149723,-0.31606948128815004,14.060992668828355,0,0CL
13,ATOM,14,b,A,2,3.8451909012670336,-0.9799591310112554,13.141283614400809,0,0CL
14,ATOM,15,c,A,2,2.7609401184627864,-1.8266968888857085,14.841548125992452,0,0CL
15,ATOM,16,d,A,2,3.39426235116378,0.6902316754580113,12.407090783676264,0,0CL
16,ATOM,17,p,A,2,2.4191165261427376,0.41552233368164215,12.440592984869888,0,0CL
17,ATOM,18,q,A,2,1.8815044400656271,-1.2334838422646612,14.938321928649572,0,0CL
18,ATOM,19,COM,A,3,4.806451389575907,1.3778617735209835,13.886057980076028,0,0CL
19,ATOM,20,b,A,3,5.819461572427676,1.9234600548952503,12.90730423944455,0,0CL
20,ATOM,21,c,A,3,6.1177502433273085,0.5337574593630756,14.570020861357035,0,0CL
21,ATOM,22,d,A,3,4.103605993060156,2.3814616351006475,12.291909095425062,0,0CL
22,ATOM,23,p,A,3,3.854389824352201,1.3996737444266638,12.325655783862171,0,0CL
23,ATOM,24,q,A,3,5.172186531374656,0.06842196640359238,14.721338889465095,0,0CL
24,ATOM,25,COM,A,4,-0.09282463896100457,-2.248916379351044,14.097643957999562,0,0CL
25,ATOM,26,b,A,4,-0.040209268749512486,-0.9741832723716963,13.289331438742126,0,0CL
26,ATOM,27,c,A,4,1.2762704045945483,-1.6376503020326183,14.905197389316251,0,0CL
27,ATOM,28,d,A,4,-1.2769154068239172,-2.132575729149458,12.476218996253738,0,0CL
28,ATOM,29,p,A,4,-0.5501290536630749,-2.837303761240976,12.42778349642599,0,0CL
