-89.1756,-90.4654,50
-87.3635,-90.4587,50
-85.5513,-90.4512,50
-83.7388,-90.4427,50
-81.9258,-90.4329,50
-80.1122,-90.4207,50
-78.3,-90.4131,50
-76.5,-90.4131,50
-74.7,-90.4131,50
-72.9,-90.4131,50
-71.1,-90.4131,50
-69.3,-90.4131,50
-67.4764,-90.4074,50
-65.6499,-90.3995,50
-63.8239,-90.3955,50
-61.9993,-90.3939,50
-60.1763,-90.3936,50
-58.355,-90.3939,50
-56.5354,-90.3948,50
-54.7173,-90.3961,50
-52.9007,-90.3977,50
-51.0854,-90.3995,50
-49.2715,-90.4017,50
-47.4589,-90.4041,50
-45.6475,-90.4068,50
-43.8374,-90.4097,50
-42.0285,-90.4128,50
-40.2208,-90.4162,50
-38.4144,-90.4198,50
-36.6092,-90.4237,50
-34.8053,-90.4279,50
-33.0026,-90.4323,50
-31.2013,-90.4371,50
-29.4012,-90.4422,50
-27.6024,-90.4477,49.9999
-25.805,-90.4536,49.9999
-24.0089,-90.4599,50
-22.2141,-90.4667,50
-20.4206,-90.4739,50.0001
-18.6284,-90.4816,50.0002
-16.8374,-90.4898,50.0004
-15.0478,-90.4985,50.0007
-13.2593,-90.5076,50.001
-11.472,-90.5172,50.0014
-9.68588,-90.5273,50.002
-7.90079,-90.5377,50.0026
-6.1167,-90.5484,50.0034
-4.33355,-90.5593,50.0042
-2.55128,-90.5703,50.0051
-0.769793,-90.5814,50.0061
1.01098,-90.5924,50.0072
2.79112,-90.6033,50.0083
4.57073,-90.6138,50.0093
6.34989,-90.624,50.0104
8.12871,-90.6337,50.0113
9.90729,-90.6428,50.0122
11.6858,-90.6513,50.0128
13.4642,-90.659,50.0133
15.2427,-90.666,50.0136
17.0215,-90.6723,50.0136
18.8006,-90.6776,50.0133
20.5801,-90.6822,50.0128
22.3603,-90.6859,50.0121
24.1411,-90.6887,50.0112
25.9227,-90.6908,50.0101
27.7052,-90.692,50.0089
29.4886,-90.6924,50.0077
31.2732,-90.6921,50.0066
33.0589,-90.6912,50.0054
34.8458,-90.6895,50.0044
36.6339,-90.6873,50.0035
38.4233,-90.6845,50.0026
40.2141,-90.6811,50.002
42.0063,-90.6773,50.0014
43.7998,-90.6731,50.001
45.5946,-90.6685,50.0006
47.3909,-90.6635,50.0004
49.1886,-90.6582,50.0002
50.9876,-90.6526,50.0001
52.7879,-90.6466,50
54.5896,-90.6404,50
56.3926,-90.6339,50
58.197,-90.6271,50
60.0025,-90.6201,50
61.8094,-90.6127,50
63.6174,-90.6051,50
65.4267,-90.5971,50
67.2371,-90.5888,50
69.0486,-90.5802,50
70.8613,-90.5711,50
72.6749,-90.5616,50
74.4894,-90.5517,50
76.3048,-90.5413,50
78.1208,-90.5304,50
79.9373,-90.5192,50
81.7538,-90.5076,50
83.5701,-90.4963,50
85.3861,-90.4844,50
87.1999,-90.4741,50
89.0118,-90.4666,50
90.8227,-90.4612,50
-90.0668,-88.8978,50
-88.2566,-88.8931,50
-86.4465,-88.8875,50
-84.6363,-88.881,50
-82.8258,-88.8735,50
-81.0146,-88.8656,50
-79.2,-88.8542,50
-77.4,-88.8542,50
-75.6,-88.8542,50
-73.8,-88.8542,50
-72,-88.8542,50
-70.2,-88.8542,50
