x,y,z
0.016810782561099528,-15.341624567733845,1.2529674950608793
-12.397746862546963,-11.528089507834885,0.7115686906642793
-8.47718630155821,-13.691522828670351,1.0006102357372768
-4.315855942296175,-14.931447831640059,1.1876857126747353
-0.07554241671373756,-11.694678007248879,2.277845569224148
4.30345481330754,-14.933815319901527,1.1880664068851772
8.464522118318301,-13.696746334517078,1.0013653673788312
12.390832293656329,-11.533049959430338,0.71217455902935
-15.864238206657914,-8.220896302459757,0.36321789191974574
-11.446768165012443,-7.26984244656773,1.7908874708875473
-7.7628436926340925,-8.902808080119655,2.249547259886519
-4.148515859307111,-10.256785890606052,2.4253122758596817
0.016066038396563884,-7.526996766777511,3.094987652213291
4.055770446143626,-10.366103721599806,2.4099948191330895
7.730525598906135,-8.94219105945326,2.2474676219135574
11.423732128436583,-7.288707194301956,1.793507623808999
15.867845807818245,-8.216274063473083,0.36280566876539666
-18.02252318000416,-4.338816820514525,0.10145312614061908
-13.272815618999537,-3.7216539678468017,1.7270623682298307
-8.163362579788243,-3.8823801153752595,2.840871711203569
-4.1370917889660666,-5.1120835817240335,3.2304177313359332
0.13246021664548335,-3.324892998567996,3.5539463642229734
4.256368102329482,-5.2170798071611415,3.209373842437671
8.21830333912577,-3.84108059792523,2.834963545122342
13.283262630692994,-3.7307969820375133,1.7234672148962815
18.026619310488286,-4.327430329352234,0.10092569669347995
-18.789589376719352,-0.009471381054659184,-9.68022668246249e-07
-14.75614096275527,0.0025785291714280744,1.4377600032787257
-9.88595455466712,-0.023709342721583287,2.6777241663766347
-4.722387498050875,0.029594655485338076,3.441276030122218
2.3233064210062205e-07,4.804234949375864e-08,3.664793827433172
4.722387498050875,-0.029594655485338076,3.441276030122218
9.88595455466712,0.02370953061747705,2.677724166285742
14.75614096275527,-0.0025782999384376787,1.4377600032910962
18.789589376719352,0.009469577254079018,-9.67653988936945e-07
-18.026619310488286,4.327430329352234,0.10092569669347995
-13.283262630692994,3.730793224119638,1.7234675066234644
-8.21830333912577,3.84108059792523,2.834963545122342
-4.256368102329482,5.2170798071611415,3.209373842437671
-0.13246059243727087,3.324892998567996,3.553946363225208
4.1370917889660666,5.1120835817240335,3.2304177313359332
8.163362579788243,3.8823801153752595,2.840871711203569
13.272815618999537,3.7216539678468017,1.7270623682298307
18.02252318000416,4.338816820514525,0.10145312614061908
-15.867845807818245,8.216274063473083,0.36280566876539666
-11.423732128436583,7.288707194301956,1.793507623808999
-7.730525598906135,8.94219105945326,2.2474676219135574
-4.055770446143626,10.366103721599806,2.4099948191330895
-0.016066226292457648,7.526996766777511,3.094987652152227
4.148515859307111,10.256785890606052,2.4253122758596817
7.7628436926340925,8.902808080119655,2.249547259886519
11.446768165012443,7.26984244656773,1.7908874708875473
15.864238206657914,8.220896302459757,0.36321789191974574
-12.390832293656329,11.533049959430338,0.71217455902935
-8.464522118318301,13.696746334517078,1.0013653673788312
-4.30345481330754,14.933815319901527,1.1880664068851772
0.07554204092195002,11.694678007248879,2.2778455698081075
4.315855942296175,14.931447831640059,1.1876857126747353
8.47718630155821,13.691522828670351,1.0006102357372768
12.397746862546963,11.528089507834885,0.7115686906642793
-0.016811797198925872,15.341624567733845,1.252967494702439
