E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
2.9439, 36.6368, 0, 46.3897, 0.00539073
4.38935, 36.6368, 1.31582e-28, 49.9873, 0.0151996
7.61107, 36.6368, 2.56585e-27, 53.209, 0.00415752
2.6021, 36.6368, 3.6514e-27, 48.2001, 0.00566338
3.74845, 36.6368, 8.88178e-28, 49.3464, 0.0054256
6.28695, 36.6368, 1.90794e-27, 51.8849, 0.0102357
3.6726, 36.6368, 0, 49.2706, 0.0140746
8.33575, 36.6368, 3.94746e-28, 53.9337, 0.00692299
3.6013, 36.6368, 3.6185e-28, 49.1993, 0.0187235
6.20866, 36.6368, 4.60537e-28, 51.8066, 0.00867975
4.74103, 36.6368, 0, 50.339, 0.00592747
3.7821, 36.6368, 3.28955e-28, 49.3801, 0.00353786
6.1288, 36.6368, 3.28955e-29, 51.7268, 0.00815753
4.43093, 36.6368, 2.96059e-28, 50.0289, 0.00771505
6.88311, 36.6368, 8.88178e-28, 52.4811, 0.0126783
4.59523, 36.6368, 0, 50.1932, 0.00192189
3.22753, 36.6368, 0, 48.8255, 0.00268183
1.90068, 36.6368, 0, 47.4986, 0.00854119
2.94883, 36.6368, 0, 48.5468, 0.00697904
4.11551, 36.6368, 3.28955e-29, 49.7135, 0.00892143
2.40024, 36.6368, 0, 47.9982, 0.00518169
3.72491, 36.6368, 3.28955e-29, 49.3229, 0.00360139
3.55521, 36.6368, 0, 49.1532, 0.00887909
6.10902, 36.6368, 3.28955e-29, 51.707, 0.0112848
5.4923, 36.6368, 0, 51.0903, 0.0149987
3.38066, 36.6368, 0, 48.9786, 0.0230032
6.67001, 36.6368, 0, 52.268, 0.0116277
3.55914, 36.6368, 0, 49.1571, 0.00855765
7.16649, 36.6368, 9.86865e-29, 52.7644, 0.00925198
4.7137, 36.6368, 0, 50.3117, 0.00730026
5.23337, 36.6368, 0, 50.8313, 0.00342047
3.85131, 36.6368, 0, 49.4493, 0.00538365
4.48275, 36.6368, 0, 50.0807, 0.0044928
7.56719, 36.6368, 0, 53.1651, 0.0122587
1.64695, 36.6368, 0, 47.2449, 0.0149669
3.59397, 36.6368, 0, 49.1919, 0.00590015
5.5933, 36.6368, 0, 51.1913, 0.0118413
2.49023, 36.6368, 0, 48.0882, 0.00400664
4.7391, 36.6368, 0, 50.3371, 0.0129478
3.50704, 36.6368, 0, 49.105, 0.0101113
4.51185, 36.6368, 0, 50.1098, 0.00761765
6.18501, 36.6368, 0, 51.783, 0.00625861
4.36127, 36.6368, 0, 49.9592, 0.00660774
4.81501, 36.6368, 0, 50.413, 0.0106085
5.77087, 36.6368, 0, 51.3688, 0.0105196
5.74984, 36.6368, 0, 51.3478, 0.0154699
3.69417, 36.6368, 0, 49.2921, 0.00696796
3.06355, 36.6368, 0, 48.6615, 0.0160669
3.19442, 36.6368, 0, 48.7924, 0.00539997
2.44395, 36.6368, 0, 48.0419, 0.00459851
3.11851, 36.6368, 0, 48.7165, 0.011445
4.77912, 36.6368, 0, 50.3771, 0.00823472
6.52647, 36.6368, 0, 52.1244, 0.00550145
4.94326, 36.6368, 0, 50.5412, 0.00787311
3.78249, 36.6368, 0, 49.3805, 0.00378447
4.57051, 36.6368, 0, 50.1685, 0.00391403
4.23738, 36.6368, 0, 49.8353, 0.0116613
4.19893, 36.6368, 0, 49.7969, 0.0079285
4.0554, 36.6368, 0, 49.6534, 0.0040757
2.8313, 36.6368, 0, 48.4293, 0.00395178
4.42358, 36.6368, 0, 50.0215, 0.0053443
6.58899, 36.6368, 0, 52.1869, 0.00455958
3.25144, 36.6368, 0, 48.8494, 0.0103356
6.91504, 36.6368, 0, 52.513, 0.00740408
6.53741, 36.6368, 0, 52.1354, 0.00465472
4.93761, 36.6368, 0, 50.5356, 0.00859246
3.3429, 36.6368, 0, 48.9409, 0.0134359
2.40348, 36.6368, 0, 48.0014, 0.00424046
4.35856, 36.6368, 0, 49.9565, 0.0121663
5.82273, 36.6368, 0, 51.4207, 0.00327601
2.81671, 36.6368, 0, 48.4147, 0.00644662
2.31284, 36.6368, 0, 47.9108, 0.00739445
5.2357, 36.6368, 0, 50.8337, 0.0060971
4.73381, 36.6368, 0, 50.3318, 0.0114365
5.01517, 36.6368, 0, 50.6131, 0.00832789
3.77457, 36.6368, 0, 49.3725, 0.0178994
5.33815, 36.6368, 0, 50.9361, 0.00760754
3.06634, 36.6368, 0, 48.6643, 0.0127819
6.06399, 36.6368, 0, 51.6619, 0.0104838
5.28231, 36.6368, 0, 50.8803, 0.0111865
5.21617, 36.6368, 0, 50.8141, 0.00667253
1.60659, 36.6368, 0, 47.2045, 0.0119878
2.66426, 36.6368, 0, 48.2622, 0.00729084
6.10389, 36.6368, 0, 51.7018, 0.0108107
4.38594, 36.6368, 0, 49.9839, 0.00530626
2.33515, 36.6368, 0, 47.9331, 0.00401218
7.69089, 36.6368, 0, 53.2888, 0.0200049
3.22828, 36.6368, 0, 48.8262, 0.0084994
4.14407, 36.6368, 0, 49.742, 0.0121998
4.30029, 36.6368, 0, 49.8982, 0.0145487
2.53251, 36.6368, 0, 48.1305, 0.00202877
5.65483, 36.6368, 0, 51.2528, 0.0139643
3.28514, 36.6368, 0, 48.8831, 0.0193303
6.25472, 36.6368, 0, 51.8527, 0.00727815
4.82976, 36.6368, 0, 50.4277, 0.00640323
5.14021, 36.6368, 0, 50.7382, 0.0234354
4.00497, 36.6368, 0, 49.6029, 0.0105697
4.74998, 36.6368, 0, 50.3479, 0.0137363
3.71016, 36.6368, 0, 49.3081, 0.0184785
4.87014, 36.6368, 0, 50.4681, 0.00725044
3.95683, 36.6368, 0, 49.5548, 0.00423952
2.4871, 36.6368, 0, 48.0851, 0.00815546
5.55703, 36.6368, 0, 51.155, 0.0163607
4.20658, 36.6368, 0, 49.8045, 0.00336624
3.92234, 36.6368, 0, 49.5203, 0.00667218
2.23961, 36.6368, 0, 47.8376, 0.00641514
5.17994, 36.6368, 0, 50.7779, 0.00973636
2.68578, 36.6368, 0, 48.2837, 0.0106181
2.65813, 36.6368, 0, 48.2561, 0.011201
4.52114, 36.6368, 0, 50.1191, 0.00958426
6.00645, 36.6368, 0, 51.6044, 0.0104438
4.57195, 36.6368, 0, 50.1699, 0.00670399
6.30239, 36.6368, 0, 51.9003, 0.0110559
4.16118, 36.6368, 0, 49.7591, 0.00401745
3.87766, 36.6368, 0, 49.4756, 0.0071197
4.16704, 36.6368, 0, 49.765, 0.0124276
4.85581, 36.6368, 0, 50.4538, 0.0106564
2.69702, 36.6368, 0, 48.295, 0.00874437
3.8389, 36.6368, 0, 49.4369, 0.00410803
5.25098, 36.6368, 0, 50.8489, 0.0127004
3.28211, 36.6368, 0, 48.8801, 0.00927612
4.26449, 36.6368, 0, 49.8624, 0.00632895
5.95838, 36.6368, 0, 51.5563, 0.0121421
10.0619, 36.6368, 0, 55.6599, 0.0106353
4.29819, 36.6368, 0, 49.8961, 0.0119015
3.81056, 36.6368, 0, 49.4085, 0.00921861
5.31829, 36.6368, 0, 50.9162, 0.00913927
2.84843, 36.6368, 0, 48.4464, 0.0103785
5.40122, 36.6368, 0, 50.9992, 0.0149457
2.94049, 36.6368, 0, 48.5384, 0.00351876
5.42905, 36.6368, 0, 51.027, 0.00590203
6.42831, 36.6368, 0, 52.0263, 0.0135496
4.11716, 36.6368, 0, 49.7151, 0.00482018
4.1596, 36.6368, 0, 49.7576, 0.00954222
2.47549, 36.6368, 0, 48.0734, 0.00568839
4.97626, 36.6368, 0, 50.5742, 0.00483794
5.67222, 36.6368, 0, 51.2702, 0.00900485
6.66141, 36.6368, 0, 52.2594, 0.00418894
3.1923, 36.6368, 0, 48.7903, 0.00643773
5.1949, 36.6368, 0, 50.7929, 0.00499633
3.6646, 36.6368, 0, 49.2626, 0.0130772
9.16144, 36.6368, 0, 54.7594, 0.00578994
3.91141, 36.6368, 0, 49.5094, 0.00514362
5.22989, 36.6368, 0, 50.8278, 0.0105033
3.84701, 36.6368, 0, 49.445, 0.00693496
4.00218, 36.6368, 0, 49.6001, 0.00943405
4.45294, 36.6368, 0, 50.0509, 0.00633267
6.16278, 36.6368, 0, 51.7607, 0.0106275
4.08978, 36.6368, 0, 49.6877, 0.00884063
5.90789, 36.6368, 0, 51.5059, 0.003917
2.88838, 36.6368, 0, 48.4863, 0.00349592
5.35285, 36.6368, 0, 50.9508, 0.00511788
3.07716, 36.6368, 0, 48.6751, 0.0031426
3.33476, 36.6368, 0, 48.9327, 0.00463027
4.83608, 36.6368, 0, 50.434, 0.00886529
4.61643, 36.6368, 0, 50.2144, 0.015687
1.69873, 36.6368, 0, 47.2967, 0.0136485
1.32473, 36.6368, 0, 46.9227, 0.010111
4.40138, 36.6368, 0, 49.9993, 0.00609723
5.29937, 36.6368, 0, 50.8973, 0.0111008
3.27457, 36.6368, 0, 48.8725, 0.00902332
2.41367, 36.6368, 0, 48.0116, 0.0101878
4.20034, 36.6368, 0, 49.7983, 0.0112879
5.26311, 36.6368, 0, 50.8611, 0.00599543
5.05557, 36.6368, 0, 50.6535, 0.00417881
4.00697, 36.6368, 0, 49.6049, 0.0106422
2.21268, 36.6368, 0, 47.8106, 0.00961226
5.5241, 36.6368, 0, 51.1221, 0.0119241
4.85014, 36.6368, 0, 50.4481, 0.00401998
4.06964, 36.6368, 0, 49.6676, 0.00683103
4.53685, 36.6368, 0, 50.1348, 0.0076979
3.46329, 36.6368, 0, 49.0612, 0.00792201
3.73722, 36.6368, 0, 49.3352, 0.0051403
4.53321, 36.6368, 0, 50.1312, 0.00450595
4.20901, 36.6368, 0, 49.807, 0.0170482
3.49713, 36.6368, 0, 49.0951, 0.00620678
3.6125, 36.6368, 0, 49.2105, 0.00202877
3.70453, 36.6368, 0, 49.3025, 0.0118665
3.55851, 36.6368, 0, 49.1565, 0.00935618
3.93121, 36.6368, 0, 49.5292, 0.00631897
2.37417, 36.6368, 0, 47.9721, 0.010948
3.79513, 36.6368, 0, 49.3931, 0.00734072
4.93611, 36.6368, 0, 50.5341, 0.00729252
2.95145, 36.6368, 0, 48.5494, 0.00598392
2.65829, 36.6368, 0, 48.2562, 0.00514839
4.48866, 36.6368, 0, 50.0866, 0.0090662
2.66538, 36.6368, 0, 48.2633, 0.00998255
3.59309, 36.6368, 0, 49.1911, 0.00621365
6.15791, 36.6368, 0, 51.7559, 0.00673288
4.13941, 36.6368, 0, 49.7374, 0.0109056
4.27993, 36.6368, 0, 49.8779, 0.00472047
3.35391, 36.6368, 0, 48.9519, 0.00347219
3.8234, 36.6368, 0, 49.4214, 0.0138361
4.27713, 36.6368, 0, 49.8751, 0.0102904
5.30972, 36.6368, 0, 50.9077, 0.00360268
3.82028, 36.6368, 0, 49.4182, 0.0084365
6.18946, 36.6368, 0, 51.7874, 0.00773113
3.80117, 36.6368, 0, 49.3991, 0.00813898
2.96498, 36.6368, 0, 48.5629, 0.0130038
4.02425, 36.6368, 0, 49.6222, 0.00538431
3.00419, 36.6368, 0, 48.6021, 0.00351372
4.76774, 36.6368, 0, 53.1981, 0.0143564
3.29847, 36.6368, 0, 51.7288, 0.0174408
2.80878, 36.6368, 0, 51.2391, 0.0242893
2.46112, 36.6368, 0, 50.8915, 0.0092021
5.15085, 36.6368, 0, 53.5812, 0.00589966
5.54528, 36.6368, 0, 53.9756, 0.0099029
4.80102, 36.6368, 0, 53.2314, 0.0188044
1.6012, 36.6368, 0, 50.0315, 0.00432092
1.35843, 36.6368, 0, 49.7888, 0.00716975
2.94812, 36.6368, 0, 51.3785, 0.0230976
5.67044, 36.6368, 0, 54.1008, 0.00858931
3.65384, 36.6368, 0, 52.0842, 0.0062063
5.9337, 36.6368, 0, 54.364, 0.00407739
3.87118, 36.6368, 0, 52.3015, 0.00781641
2.60443, 36.6368, 0, 51.0348, 0.00986434
1.67042, 36.6368, 0, 50.1008, 0.00768906
5.5107, 36.6368, 0, 53.941, 0.0159992
5.21838, 36.6368, 0, 53.6487, 0.00676329
4.31973, 36.6368, 0, 52.7501, 0.0105297
1.64013, 36.6368, 0, 50.0705, 0.00334382
3.94711, 36.6368, 0, 52.3774, 0.00952295
3.61004, 36.6368, 0, 52.0404, 0.00483893
2.66269, 36.6368, 0, 51.093, 0.00438249
5.32905, 36.6368, 0, 53.7594, 0.0119267
4.96835, 36.6368, 0, 53.3987, 0.00688003
5.38826, 36.6368, 0, 53.8186, 0.0133346
3.22381, 36.6368, 0, 51.6542, 0.0091628
3.27969, 36.6368, 0, 51.71, 0.0168175
3.66283, 36.6368, 0, 52.0932, 0.00395225
4.62101, 36.6368, 0, 53.0514, 0.0152303
5.31136, 36.6368, 0, 53.7417, 0.0027603
4.47115, 36.6368, 0, 52.9015, 0.00544678
6.23164, 36.6368, 0, 54.662, 0.00970686
4.68067, 36.6368, 0, 53.111, 0.0127483
3.62824, 36.6368, 0, 52.0586, 0.00996043
5.61602, 36.6368, 0, 54.0464, 0.00920739
2.02664, 36.6368, 0, 50.457, 0.00471658
2.78077, 36.6368, 0, 51.2111, 0.0114293
3.93991, 36.6368, 0, 52.3702, 0.00305549
4.1446, 36.6368, 0, 52.5749, 0.0117562
3.9383, 36.6368, 0, 52.3686, 0.00528756
3.2934, 36.6368, 0, 51.7237, 0.00461118
5.23514, 36.6368, 0, 53.6655, 0.008222
3.28525, 36.6368, 0, 51.7156, 0.00388142
4.61189, 36.6368, 0, 53.0422, 0.0072236
3.89593, 36.6368, 0, 52.3263, 0.00648868
3.39912, 36.6368, 0, 51.8295, 0.00338806
2.3196, 36.6368, 0, 50.7499, 0.0139644
2.90105, 36.6368, 0, 51.3314, 0.00420423
4.09759, 36.6368, 0, 52.5279, 0.0129773
2.66941, 36.6368, 0, 51.0997, 0.00850622
4.08752, 36.6368, 0, 52.5179, 0.00849445
5.98344, 36.6368, 0, 54.4138, 0.0061505
2.47421, 36.6368, 0, 50.9046, 0.0071666
4.19471, 36.6368, 0, 52.625, 0.00709836
2.50393, 36.6368, 0, 50.9343, 0.0039218
4.34437, 36.6368, 0, 52.7747, 0.00892889
4.4161, 36.6368, 0, 52.8464, 0.014089
4.35049, 36.6368, 0, 52.7808, 0.0116444
4.88069, 36.6368, 0, 53.311, 0.0103039
4.54345, 36.6368, 0, 52.9738, 0.0101099
3.73297, 36.6368, 0, 52.1633, 0.00954448
3.1697, 36.6368, 0, 51.6, 0.0159196
3.7875, 36.6368, 0, 52.2178, 0.00155442
5.41399, 36.6368, 0, 53.8443, 0.00477443
4.51859, 36.6368, 0, 52.9489, 0.0174701
3.74115, 36.6368, 0, 52.1715, 0.0267402
4.68165, 36.6368, 0, 53.112, 0.00733114
3.09614, 36.6368, 0, 51.5265, 0.00887747
3.02596, 36.6368, 0, 51.4563, 0.0087943
2.49742, 36.6368, 0, 50.9278, 0.00815361
3.3901, 36.6368, 0, 51.8204, 0.00853493
2.94206, 36.6368, 0, 51.3724, 0.00347926
4.28334, 36.6368, 0, 52.7137, 0.00809836
4.13683, 36.6368, 0, 52.5672, 0.00575322
2.67691, 36.6368, 0, 51.1073, 0.0254337
3.05666, 36.6368, 0, 51.487, 0.00985287
3.50438, 36.6368, 0, 51.9347, 0.00446724
5.01053, 36.6368, 0, 53.4409, 0.0141144
4.26165, 36.6368, 0, 52.692, 0.0194831
4.62304, 36.6368, 0, 53.0534, 0.0251242
3.80857, 36.6368, 0, 52.2389, 0.00316308
2.93576, 36.6368, 0, 51.3661, 0.00421667
5.1719, 36.6368, 0, 53.6022, 0.0118885
3.02553, 36.6368, 0, 51.4559, 0.0166514
3.5684, 36.6368, 0, 51.9987, 0.00584716
2.84954, 36.6368, 0, 51.2799, 0.0290452
3.51486, 36.6368, 0, 51.9452, 0.0136559
4.53896, 36.6368, 0, 52.9693, 0.0063723
3.60062, 36.6368, 0, 52.031, 0.00838737
3.36363, 36.6368, 0, 51.794, 0.0117525
2.9026, 36.6368, 0, 51.3329, 0.00792867
3.14462, 36.6368, 0, 51.575, 0.00445332
5.0126, 36.6368, 0, 53.4429, 0.0158944
3.64378, 36.6368, 0, 52.0741, 0.00677465
4.96314, 36.6368, 0, 53.3935, 0.00958313
4.39652, 36.6368, 0, 52.8269, 0.0071096
2.80893, 36.6368, 0, 51.2393, 0.00537868
2.99265, 36.6368, 0, 51.423, 0.00498992
6.39157, 36.6368, 0, 54.8219, 0.00650746
2.97215, 7.91264, 8.98085, 22.8325, 0.207449
3.39944, 7.91264, 28.5473, 42.8263, 0.120298
3.11088, 7.91264, 16.0357, 30.0261, 0.112046
3.37114, 7.91264, 22.4391, 36.6898, 0.133831
2.95294, 7.91264, 6.41856, 20.251, 0.215267
3.15229, 7.91264, 22.4067, 36.4385, 0.135354
3.57003, 7.91264, 11.3615, 25.811, 0.057404
3.3248, 7.91264, 11.902, 26.1064, 0.274144
3.61729, 7.91264, 19.2122, 33.709, 0.408257
3.2825, 7.91264, 20.1704, 34.3324, 0.0445442
