-89.1562,-90.4537,50
-87.3473,-90.4484,50
-85.5382,-90.4425,50
-83.7289,-90.4358,50
-81.9193,-90.4282,50
-80.1091,-90.4189,50
-78.3,-90.4131,50
-76.5,-90.4131,50
-74.7,-90.4131,50
-72.9,-90.4131,50
-71.1,-90.4131,50
-69.3,-90.4131,50
-67.4824,-90.4088,50
-65.663,-90.4029,50
-63.8441,-90.3999,50
-62.0262,-90.3989,50
-60.2096,-90.3989,50
-58.3942,-90.3996,50
-56.58,-90.4007,50
-54.7669,-90.4021,50
-52.9548,-90.4038,50
-51.1436,-90.4058,50
-49.3333,-90.408,50
-47.5239,-90.4105,50
-45.7153,-90.4132,50
-43.9076,-90.4162,50
-42.1006,-90.4193,50
-40.2945,-90.4228,50
-38.4892,-90.4264,50
-36.6848,-90.4304,50
-34.8812,-90.4346,50
-33.0785,-90.439,50
-31.2767,-90.4437,50
-29.4758,-90.4488,50
-27.6758,-90.4541,50
-25.8769,-90.4597,50
-24.0789,-90.4656,50
-22.282,-90.4718,50
-20.4861,-90.4783,50
-18.6912,-90.4851,50
-16.8974,-90.4922,50
-15.1047,-90.4996,50
-13.3129,-90.5072,50
-11.5222,-90.515,50
-9.73251,-90.523,50
-7.94377,-90.5311,50
-6.15596,-90.5392,50
-4.36902,-90.5473,50
-2.58291,-90.5554,50
-0.797559,-90.5632,50
0.987113,-90.5708,50
2.77118,-90.5781,50
4.55475,-90.585,50
6.33791,-90.5914,50
8.12077,-90.5973,50
9.90344,-90.6026,50
11.686,-90.6074,50
13.4687,-90.6115,50
15.2515,-90.615,50
17.0346,-90.618,50
18.8181,-90.6203,50
20.6021,-90.6221,50
22.3867,-90.6234,50
24.1719,-90.6242,50
25.9579,-90.6246,50
27.7448,-90.6246,50
29.5325,-90.6243,50
31.3211,-90.6235,50
33.1107,-90.6225,50
34.9012,-90.6211,50
36.6928,-90.6194,50
38.4854,-90.6174,50
40.279,-90.6151,50
42.0737,-90.6125,50
43.8694,-90.6097,50
45.6661,-90.6065,50
47.4639,-90.603,50
49.2627,-90.5992,50
51.0625,-90.5952,50
52.8633,-90.5909,50
54.6651,-90.5863,50
56.4678,-90.5814,50
58.2715,-90.5763,50
60.0761,-90.571,50
61.8816,-90.5654,50
63.688,-90.5595,50
65.4952,-90.5535,50
67.3032,-90.5471,50
69.1121,-90.5405,50
70.9217,-90.5337,50
72.732,-90.5265,50
74.543,-90.519,50
76.3545,-90.5112,50
78.1665,-90.5031,50
79.9788,-90.4946,50
81.7912,-90.486,50
83.6034,-90.4774,50
85.4153,-90.4683,50
87.2256,-90.4605,50
89.0344,-90.4547,50
90.8426,-90.4504,50
-90.0497,-88.888,50
-88.2421,-88.8842,50
-86.4346,-88.8798,50
-84.627,-88.8747,50
-82.8193,-88.8689,50
-81.011,-88.8628,50
-79.2,-88.8542,50
-77.4,-88.8542,50
-75.6,-88.8542,50
-73.8,-88.8542,50
-72,-88.8542,50
-70.2,-88.8542,50
-68.3735,-88.8427,50
-66.5521,-88.8365,50
-64.7328,-88.8336,50
-62.9153,-88.832,50
-61.0993,-88.8312,50
-59.2848,-88.8309,50
-57.4715,-88.831,50
-55.6593,-88.8314,50
-53.8481,-88.8322,50
-52.0377,-88.8332,50
-50.2283,-88.8345,50
-48.4197,-88.836,50
-46.612,-88.8378,50
-44.805,-88.8398,50
-42.9989,-88.8421,50
-41.1936,-88.8445,50
-39.3891,-88.8472,50
-37.5855,-88.8501,50
-35.7827,-88.8533,50
-33.9809,-88.8567,50
-32.1799,-88.8604,50
-30.3799,-88.8643,50
-28.5808,-88.8686,50
-26.7828,-88.873,50
-24.9857,-88.8778,50
-23.1896,-88.8829,50
-21.3946,-88.8883,50
-19.6006,-88.8939,50
-17.8076,-88.8999,50
-16.0156,-88.9061,50
-14.2247,-88.9126,50
-12.4347,-88.9193,50
-10.6456,-88.9262,50
-8.85749,-88.9332,50
-7.07022,-88.9403,50
-5.28374,-88.9474,50
-3.49801,-88.9544,50
-1.71294,-88.9613,50
0.0715333,-88.9681,50
1.85551,-88.9746,50
3.63907,-88.9807,50
5.42232,-88.9865,50
7.20537,-88.9919,50
8.98833,-88.9968,50
10.7713,-89.0013,50
12.5544,-89.0053,50
14.3378,-89.0088,50
16.1215,-89.0119,50
17.9056,-89.0146,50
19.6903,-89.0168,50
21.4757,-89.0187,50
23.2617,-89.0202,50
25.0486,-89.0213,50
26.8363,-89.0221,50
28.6249,-89.0227,50
30.4145,-89.0229,50
32.205,-89.0229,50
33.9965,-89.0226,50
35.789,-89.022,50
37.5825,-89.0211,50
39.3771,-89.0199,50
41.1727,-89.0185,50
42.9693,-89.0167,50
44.767,-89.0147,50
46.5657,-89.0123,50
48.3653,-89.0097,50
50.166,-89.0068,50
51.9676,-89.0036,50
53.7702,-89.0001,50
55.5737,-88.9963,50
57.3782,-88.9922,50
59.1835,-88.9879,50
60.9898,-88.9834,50
62.7969,-88.9785,50
64.6048,-88.9734,50
66.4136,-88.968,50
68.2232,-88.9623,50
70.0336,-88.9563,50
71.8448,-88.9499,50
73.6567,-88.9431,50
75.4692,-88.9359,50
77.2823,-88.9282,50
79.0958,-88.9201,50
80.9094,-88.9116,50
82.7225,-88.9035,50
84.5361,-88.8932,50
86.346,-88.8858,50
88.1538,-88.8818,50
89.9606,-88.8792,50
-89.1334,-87.3179,50
-87.3277,-87.3151,50
-85.5219,-87.3116,50
-83.716,-87.307,50
-81.9104,-87.3022,50
-80.1059,-87.2986,50
-78.3,-87.2954,50
-76.5,-87.2954,50
-74.7,-87.2954,50
-72.9,-87.2954,50
-71.1,-87.2954,50
-69.3,-87.2954,50
-67.4793,-87.2856,50
-65.658,-87.2745,50
-63.8377,-87.2695,50
-62.0194,-87.2662,50
-60.2031,-87.2638,50
-58.3883,-87.262,50
-56.5749,-87.2607,50
-54.7627,-87.2598,50
-52.9514,-87.2594,50
-51.1411,-87.2592,50
-49.3317,-87.2593,50
-47.5231,-87.2597,50
-45.7154,-87.2603,50
-43.9084,-87.2611,50
-42.1023,-87.2622,50
-40.2969,-87.2634,50
-38.4924,-87.2649,50
-36.6888,-87.2666,50
-34.886,-87.2685,50
-33.084,-87.2707,50
-31.283,-87.273,50
-29.4829,-87.2756,50
-27.6837,-87.2785,50
-25.8855,-87.2816,50
-24.0883,-87.285,50
-22.2921,-87.2886,50
-20.4969,-87.2925,50
-18.7028,-87.2968,50
-16.9096,-87.3013,50
-15.1175,-87.3062,50
-13.3263,-87.3113,50
-11.5361,-87.3167,50
-9.74687,-87.3223,50
-7.9585,-87.3281,50
-6.17097,-87.3342,50
-4.38423,-87.3403,50
-2.59822,-87.3465,50
-0.812863,-87.3527,50
0.971912,-87.3588,50
2.75619,-87.3648,50
4.54005,-87.3706,50
6.3236,-87.3762,50
8.10693,-87.3815,50
9.89015,-87.3866,50
11.6734,-87.3913,50
13.4567,-87.3957,50
15.2402,-87.3997,50
17.024,-87.4034,50
18.8083,-87.4068,50
20.5931,-87.4098,50
22.3785,-87.4126,50
24.1645,-87.4151,50
25.9514,-87.4174,50
27.739,-87.4194,50
29.5276,-87.4211,50
31.3171,-87.4226,50
33.1075,-87.4239,50
34.8989,-87.4249,50
36.6913,-87.4257,50
38.4848,-87.4262,50
40.2793,-87.4264,50
42.0748,-87.4264,50
43.8713,-87.4261,50
45.6688,-87.4254,50
47.4674,-87.4245,50
49.2669,-87.4233,50
51.0675,-87.4217,50
52.869,-87.4199,50
54.6714,-87.4178,50
56.4748,-87.4154,50
58.2792,-87.4127,50
60.0844,-87.4097,50
61.8905,-87.4064,50
63.6975,-87.4028,50
65.5054,-87.3989,50
67.3141,-87.3948,50
69.1237,-87.3903,50
70.9341,-87.3855,50
72.7454,-87.3803,50
74.5576,-87.3747,50
76.3706,-87.3686,50
78.1844,-87.3619,50
79.999,-87.3547,50
81.8141,-87.3467,50
83.6294,-87.3381,50
85.4436,-87.3317,50
87.3,-87.2954,50
89.1,-87.2954,50
90.9,-87.2954,50
-90,-85.7365,50
-88.2,-85.7365,50
-86.4,-85.7365,50
-84.6038,-85.7434,50
-82.8014,-85.7396,50
-80.9972,-85.7349,50
-79.1925,-85.731,50
-77.3882,-85.7273,50
-75.5849,-85.7258,50
-73.7818,-85.7247,50
-71.9782,-85.7237,50
-70.1731,-85.7227,50
-68.365,-85.7218,50
-66.5514,-85.7139,50
-64.7351,-85.7065,50
-62.919,-85.7013,50
-61.1039,-85.6972,50
-59.2898,-85.6938,50
-57.4768,-85.6912,50
-55.6647,-85.689,50
-53.8536,-85.6872,50
-52.0434,-85.6859,50
-50.234,-85.6848,50
-48.4255,-85.684,50
-46.6177,-85.6835,50
-44.8108,-85.6832,50
-43.0046,-85.6831,50
-41.1993,-85.6832,50
-39.3947,-85.6835,50
-37.591,-85.684,50
-35.7881,-85.6846,50
-33.9861,-85.6855,50
-32.185,-85.6866,50
-30.3848,-85.6879,50
-28.5856,-85.6894,50
-26.7873,-85.6911,50
-24.99,-85.6931,50
-23.1936,-85.6953,50
-21.3983,-85.6979,50
-19.604,-85.7007,50
-17.8107,-85.7038,50
-16.0185,-85.7072,50
-14.2272,-85.711,50
-12.4368,-85.715,50
-10.6474,-85.7194,50
-8.85889,-85.7241,50
-7.07121,-85.729,50
-5.2843,-85.7341,50
-3.4981,-85.7394,50
-1.71256,-85.7447,50
0.0724148,-85.7502,50
1.85689,-85.7556,50
3.64096,-85.761,50
5.4247,-85.7664,50
7.20821,-85.7715,50
8.9916,-85.7766,50
10.775,-85.7814,50
12.5584,-85.786,50
14.342,-85.7904,50
16.1259,-85.7946,50
17.9102,-85.7987,50
19.695,-85.8025,50
21.4803,-85.8061,50
23.2664,-85.8095,50
25.0531,-85.8128,50
26.8407,-85.8159,50
28.6292,-85.8188,50
30.4185,-85.8215,50
32.2088,-85.824,50
34.0001,-85.8264,50
35.7924,-85.8285,50
37.5858,-85.8304,50
39.3801,-85.832,50
41.1755,-85.8334,50
42.9719,-85.8345,50
44.7694,-85.8353,50
46.5678,-85.8358,50
48.3673,-85.8359,50
50.1677,-85.8358,50
51.9691,-85.8354,50
53.7715,-85.8346,50
55.5748,-85.8336,50
57.379,-85.8322,50
59.1841,-85.8305,50
60.9901,-85.8285,50
62.797,-85.8262,50
64.6048,-85.8237,50
66.4135,-85.8208,50
68.223,-85.8175,50
70.0334,-85.814,50
71.8448,-85.8101,50
73.6571,-85.8057,50
75.4705,-85.8009,50
77.285,-85.7956,50
79.1009,-85.7896,50
80.9186,-85.7828,50
82.7392,-85.7749,50
84.5651,-85.765,50
86.4,-85.7365,50
88.2,-85.7365,50
90,-85.7365,50
-89.1,-84.1777,50
-87.3,-84.1777,50
-85.5,-84.1777,50
-83.6955,-84.1766,50
-81.8907,-84.172,50
-80.0854,-84.1672,50
-78.2799,-84.1626,50
-76.4744,-84.1589,50
-74.6691,-84.1564,50
-72.8636,-84.1545,50
-71.0573,-84.153,50
-69.2497,-84.1515,50
-67.4408,-84.1481,50
-65.629,-84.142,50
-63.8157,-84.1358,50
-62.0023,-84.1305,50
-60.1894,-84.126,50
-58.377,-84.1221,50
-56.5654,-84.1187,50
-54.7546,-84.1158,50
-52.9445,-84.1132,50
-51.1352,-84.111,50
-49.3268,-84.109,50
-47.519,-84.1074,50
-45.7121,-84.1059,50
-43.9059,-84.1047,50
-42.1006,-84.1037,50
-40.296,-84.1028,50
-38.4922,-84.1021,50
-36.6893,-84.1016,50
-34.8872,-84.1013,50
-33.086,-84.1011,50
-31.2857,-84.1011,50
-29.4864,-84.1013,50
-27.6879,-84.1017,50
-25.8905,-84.1023,50
-24.0941,-84.1031,50
-22.2987,-84.1042,50
-20.5043,-84.1056,50
-18.7109,-84.1073,50
-16.9185,-84.1093,50
-15.1271,-84.1117,50
-13.3367,-84.1144,50
-11.5472,-84.1174,50
-9.7586,-84.1209,50
-7.97084,-84.1246,50
-6.18385,-84.1286,50
-4.39757,-84.1329,50
-2.61193,-84.1375,50
-0.826867,-84.1422,50
0.957707,-84.147,50
2.74187,-84.1519,50
4.52571,-84.1569,50
6.30931,-84.1618,50
8.09277,-84.1667,50
9.87618,-84.1716,50
11.6597,-84.1764,50
13.4433,-84.1811,50
15.2272,-84.1857,50
17.0114,-84.1902,50
18.7961,-84.1947,50
20.5814,-84.199,50
22.3673,-84.2033,50
24.1539,-84.2075,50
25.9414,-84.2116,50
27.7296,-84.2156,50
29.5188,-84.2195,50
31.309,-84.2233,50
33.1001,-84.2269,50
34.8923,-84.2304,50
36.6855,-84.2336,50
38.4797,-84.2366,50
40.275,-84.2394,50
42.0713,-84.2419,50
43.8686,-84.2441,50
45.667,-84.2461,50
47.4663,-84.2477,50
49.2667,-84.249,50
