E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
110.674, 11431.5, 0, 11565, 0.0869443
94.7539, 8892.13, 657.375, 9655.8, 0.270686
102.212, 9413.05, 472.593, 9999.2, 0.720937
104.798, 9752.69, 349.203, 10217.9, 0.136005
102.354, 9981.12, 258.382, 10352.9, 0.292199
101.701, 10107.8, 279.295, 10499.7, 0.0727407
86.7671, 10202.5, 226.353, 10526.4, 0.0678206
112.274, 10274.6, 165.718, 10563.4, 0.566296
93.9772, 10330.6, 175.135, 10610.4, 0.0556924
93.6049, 10374.7, 162.622, 10641.5, 0.112444
87.8342, 10409.9, 144.589, 10652.8, 0.0723831
90.2259, 10438.3, 114.551, 10653.6, 0.26463
82.9457, 10461.5, 144.696, 10699.6, 0.199766
96.0174, 10480.5, 123.582, 10710.6, 0.0888664
88.7018, 10496.4, 83.4768, 10679, 0.0990291
94.3046, 10509.6, 96.3153, 10710.6, 0.103041
94.9823, 10520.8, 104.003, 10730.1, 0.157391
99.7661, 10530.2, 105.679, 10745.9, 0.0913157
108.169, 10538.2, 103.664, 10760.3, 0.0904479
89.3414, 10545, 89.1106, 10733.7, 0.0841688
101.622, 10550.8, 0.00788896, 10662.7, 0.050157
92.3393, 10545.4, 0.00200291, 10648, 0.0537091
97.7605, 10540.6, 0.00153641, 10648.6, 0.124299
97.8684, 10536.5, 0.00533959, 10644.6, 0.0327466
93.3571, 10532.9, 0.0100827, 10636.6, 0.0143214
96.0683, 10529.8, 0.0156532, 10636.2, 0.0473659
100.557, 10527.2, 0.0249024, 10638, 0.0598581
98.3431, 10524.8, 0.0262739, 10633.4, 0.0636733
82.0131, 10522.8, 0.0365549, 10615, 0.0425759
87.7394, 10521, 0.0502762, 10619, 0.0443815
102.374, 10519.4, 0.0605437, 10632, 0.0647094
93.0061, 10518, 0.0622381, 10621.3, 0.0543245
96.5922, 10516.8, 0.0509091, 10623.7, 0.0675467
87.6046, 10515.8, 0.0703153, 10613.6, 0.0868878
97.3933, 10514.8, 0.0886806, 10622.5, 0.0511898
85.0982, 10514, 0.103046, 10609.4, 0.0508684
97.4043, 10513.3, 0.0876315, 10621, 0.0638992
98.8623, 10512.7, 3.63066e-05, 10621.8, 0.0536984
88.5311, 10512.1, 0.000138645, 10610.8, 0.0545105
88.5455, 10511.6, 0.000292878, 10610.3, 0.0542155
100.557, 10511.1, 2.13605e-05, 10621.8, 0.026161
94.1592, 10510.7, 1.40926e-05, 10615, 0.0491501
96.1526, 10510.3, 5.23787e-05, 10616.7, 0.0678591
95.1472, 10510, 0.000120917, 10615.3, 0.0661553
98.309, 10509.7, 0.000176993, 10618.2, 0.0589853
106.035, 10509.5, 0.000272401, 10625.7, 0.147603
90.0696, 10509.3, 0.000338233, 10609.5, 0.055021
90.2275, 10509.1, 0.000432509, 10609.5, 0.137768
93.3883, 10508.9, 0.000465917, 10612.5, 0.0958362
94.5043, 10508.7, 0.000430291, 10613.4, 0.0463707
93.3998, 10508.6, 0.00053467, 10612.2, 0.104904
113.926, 10508.5, 0.000671632, 10632.6, 0.118982
91.7172, 10508.4, 0.000731417, 10610.3, 0.130943
89.3085, 10508.3, 0.000713958, 10607.8, 0.072434
75.5475, 10508.2, 0.00072133, 10594, 0.09146
91.8598, 10508.2, 0.000770501, 10610.2, 0.0772577
91.2528, 10508.1, 0.000740198, 10609.5, 0.0675898
95.903, 10508.1, 0.000907668, 10614.1, 0.0487481
95.4561, 10508, 0.000773601, 10613.6, 0.0620423
90.5773, 10508, 0.000847537, 10608.7, 0.058331
96.3627, 10507.9, 0.00103291, 10614.5, 0.0672865
93.4169, 10507.9, 0.000995975, 10611.5, 0.0642212
98.0204, 10507.9, 0.0011284, 10616.1, 0.106883
102.468, 10507.8, 0.000790627, 10620.5, 0.0746118
85.863, 10507.8, 0.00101907, 10603.9, 0.0687357
94.6024, 10507.8, 0.00113289, 10612.6, 0.0412694
91.7913, 10507.8, 0.00115518, 10609.8, 0.0721737
97.1223, 10507.8, 0.00101609, 10615.1, 0.120785
99.4543, 10507.8, 0.00107655, 10617.4, 0.0857576
102.149, 10507.7, 0.00109428, 10620.1, 0.0467661
93.2078, 10507.7, 0.00123097, 10611.1, 0.0606738
89.4472, 10507.7, 0.00110596, 10607.4, 0.0565816
91.1847, 10507.7, 0.0013481, 10609.1, 0.0558814
89.6811, 10507.7, 0.001189, 10607.6, 0.0884097
97.3593, 10507.7, 3.59136e-09, 10615.2, 0.0632594
100.272, 10507.7, 1.28345e-08, 10618.1, 0.112171
82.8545, 10507.7, 2.2618e-08, 10600.7, 0.049948
94.8169, 10507.7, 4.19005e-08, 10612.7, 0.0643197
88.3541, 10507.7, 6.22482e-08, 10606.2, 0.0462022
87.8328, 10507.7, 7.02699e-08, 10605.7, 0.0522177
88.3435, 10507.7, 9.12259e-08, 10606.2, 0.0631274
96.7647, 10507.7, 1.1014e-07, 10614.6, 0.0754183
104.437, 10507.7, 1.09093e-07, 10622.3, 0.0580157
104.757, 10507.7, 1.283e-07, 10622.6, 0.0868647
90.0157, 10507.7, 1.2877e-07, 10607.9, 0.133227
99.0771, 10507.7, 1.73662e-07, 10616.9, 0.0354148
100.42, 10507.7, 1.46403e-07, 10618.3, 0.0526889
107.095, 10507.7, 1.46293e-07, 10624.9, 0.0564784
102.241, 10507.7, 1.78673e-07, 10620.1, 0.0400577
94.9109, 10507.7, 2.01235e-07, 10612.8, 0.143447
92.6931, 10507.7, 1.93116e-07, 10610.5, 0.0666974
99.6505, 10507.7, 2.10292e-07, 10617.5, 0.0514734
96.2901, 10507.7, 1.80042e-07, 10614.1, 0.0485437
95.0954, 10507.7, 2.123e-07, 10612.9, 0.0569014
94.5746, 10507.7, 1.99939e-07, 10612.4, 0.0468833
95.3807, 10507.7, 2.6476e-07, 10613.2, 0.0355078
99.0411, 10507.7, 2.13012e-07, 10616.9, 0.0936884
86.6818, 10507.7, 2.13984e-07, 10604.5, 0.0434803
96.4981, 10507.7, 1.92531e-07, 10614.3, 0.0880174
93.2007, 10507.7, 3.20417e-07, 10611, 0.0666599
92.6571, 10507.7, 2.18965e-07, 10610.5, 0.0896871
104.496, 10507.7, 1.82496e-07, 10622.3, 0.0691436
108.918, 10507.7, 2.58642e-07, 10626.8, 0.044639
99.8856, 10507.7, 2.79939e-07, 10617.7, 0.0816709
91.9827, 10507.7, 2.60122e-07, 10609.8, 0.0823448
90.7854, 10507.7, 2.65612e-07, 10608.6, 0.0515413
96.4373, 10507.7, 7.87097e-13, 10614.3, 0.173646
91.3829, 10507.7, 3.26156e-12, 10609.2, 0.0788708
92.6878, 10507.7, 7.17092e-12, 10610.5, 0.0854091
92.1902, 10507.7, 1.20141e-11, 10610, 0.118869
96.9081, 10507.7, 1.83923e-11, 10614.7, 0.0638036
88.4448, 10507.7, 2.00445e-11, 10606.3, 0.0644089
114.392, 10507.7, 2.58904e-11, 10632.2, 0.0507537
98.3427, 10507.7, 1.62189e-13, 10616.2, 0.0913403
86.1445, 10507.7, 6.78227e-13, 10604, 0.112609
102.01, 10507.7, 1.79837e-12, 10619.8, 0.112256
99.4352, 10507.7, 1.68703e-12, 10617.3, 0.0560991
97.8992, 10507.7, 5.49776e-14, 10615.7, 0.0265779
99.9955, 10507.7, 2.16659e-13, 10617.8, 0.079986
91.6762, 10507.7, 3.38737e-13, 10609.5, 0.0367156
91.0965, 10507.7, 6.42936e-13, 10608.9, 0.0654776
93.3003, 10507.7, 8.79045e-13, 10611.1, 0.0259482
98.7047, 10507.7, 1.10862e-12, 10616.5, 0.0791761
81.9004, 10507.7, 1.35622e-12, 10599.7, 0.0511649
92.5443, 10507.7, 2.18388e-12, 10610.4, 0.132536
100.724, 10507.7, 2.25807e-12, 10618.6, 0.0470974
89.3592, 10507.7, 2.44881e-12, 10607.2, 0.0283997
84.5636, 10507.7, 2.02193e-12, 10602.4, 0.0824367
80.3717, 10507.7, 2.70845e-12, 10598.2, 0.0499468
115.881, 10507.7, 2.55143e-12, 10633.7, 0.118406
86.8115, 10507.7, 2.50296e-12, 10604.6, 0.0510766
85.6531, 10507.7, 3.36845e-12, 10603.5, 0.134342
94.1602, 10507.7, 3.2482e-12, 10612, 0.0213363
98.3849, 10507.7, 3.78747e-12, 10616.2, 0.0574459
87.6471, 10507.7, 3.60265e-12, 10605.5, 0.173382
88.7747, 10507.7, 3.46577e-12, 10606.6, 0.0371709
89.1249, 10507.7, 3.74325e-12, 10607, 0.186883
100.988, 10507.7, 3.60548e-12, 10618.8, 0.0960729
101.764, 10507.7, 3.43496e-12, 10619.6, 0.0431439
89.701, 10507.7, 3.06964e-12, 10607.5, 0.0930653
89.5869, 10507.7, 4.18955e-12, 10607.4, 0.0792101
89.1196, 10507.7, 2.32194e-11, 10607, 0.244361
102.236, 10507.7, 4.68585e-12, 10620.1, 0.0635325
95.2697, 10507.7, 3.62647e-12, 10613.1, 0.0490257
102.269, 10507.7, 3.50969e-12, 10620.1, 0.0833949
117.127, 10507.7, 4.41927e-12, 10635, 0.0863785
96.1661, 10507.7, 5.71201e-12, 10614, 0.0665533
93.708, 10507.7, 5.25839e-12, 10611.5, 0.0574365
90.7726, 10507.7, 3.90305e-12, 10608.6, 0.105321
91.9075, 10507.7, 5.00955e-12, 10609.7, 0.043942
88.9644, 10507.7, 3.03359e-12, 10606.8, 0.109792
88.0484, 10507.7, 4.55803e-12, 10605.9, 0.133868
96.2743, 10507.7, 4.73207e-12, 10614.1, 0.104938
98.6769, 10507.7, 4.85975e-12, 10616.5, 0.0856562
93.6402, 10507.7, 4.64549e-12, 10611.5, 0.0486214
86.3154, 10507.7, 4.12196e-12, 10604.2, 0.0517693
92.017, 10507.7, 4.82024e-12, 10609.9, 0.058492
108.71, 10507.7, 3.92148e-12, 10626.5, 0.0974308
94.8169, 10507.7, 3.6036e-12, 10612.7, 0.0949604
105.94, 10507.7, 5.19425e-12, 10623.8, 0.0662894
90.2001, 10507.7, 3.08782e-12, 10608, 0.061896
88.3763, 10507.7, 3.9249e-12, 10606.2, 0.0596301
91.8725, 10507.7, 3.29193e-12, 10609.7, 0.112908
101.836, 10507.7, 4.32375e-12, 10619.7, 0.0334722
95.1706, 10507.7, 4.14187e-12, 10613, 0.0549695
105.362, 10507.7, 5.26368e-12, 10623.2, 0.0309635
81.431, 10507.7, 3.89278e-12, 10599.3, 0.0716934
89.6341, 10507.7, 3.98574e-12, 10607.5, 0.0622565
108.588, 10507.7, 4.7458e-12, 10626.4, 0.0609983
94.3442, 10507.7, 5.12291e-12, 10612.2, 0.119366
98.1162, 10507.7, 4.61005e-12, 10616, 0.0513978
90.0136, 10507.7, 3.80601e-12, 10607.9, 0.0903102
88.7356, 10507.7, 3.66425e-12, 10606.6, 0.0801451
95.6602, 10507.7, 3.69844e-12, 10613.5, 0.0733544
92.7272, 10507.7, 4.22364e-12, 10610.6, 0.097902
97.9691, 10507.7, 4.26566e-12, 10615.8, 0.105113
89.6972, 10507.7, 3.73035e-12, 10607.5, 0.0448053
95.3482, 10507.7, 3.57413e-12, 10613.2, 0.0622426
89.8659, 10507.7, 3.98819e-12, 10607.7, 0.0704398
90.9077, 10507.7, 3.38295e-12, 10608.7, 0.111947
102.861, 10507.7, 4.51573e-12, 10620.7, 0.127308
97.9819, 10507.7, 4.34836e-12, 10615.8, 0.0644491
91.6959, 10507.7, 4.16306e-12, 10609.5, 0.104733
82.0354, 10507.7, 3.54704e-12, 10599.9, 0.0625204
