E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
31.8906, 78.8405, 0, 118.091, 0.0356359
28.9047, 8.63992, 79.1615, 118.246, 0.217528
26.3732, 62.4356, 27.4815, 117.923, 0.0841053
29.6467, 66.3466, 6.54304, 104.17, 0.0577641
28.3025, 67.2012, 2.19985, 99.3511, 0.0614026
24.3054, 67.4253, 1.48036, 94.8613, 0.0262207
25.58, 67.476, 0.724717, 95.4346, 0.0188993
27.4336, 67.4724, 0.814075, 97.3761, 0.0131056
29.6332, 67.4507, 0.825731, 99.5672, 0.0218793
34.0379, 67.4237, 0.608728, 103.729, 0.0124606
32.1501, 67.3964, 0.594625, 101.801, 0.0115215
32.8813, 67.3705, 0.564259, 102.476, 0.0126332
22.8775, 67.3467, 0.000680406, 91.8859, 0.0107126
25.373, 66.8139, 0.00317498, 93.8488, 0.00556415
26.4078, 66.4467, 0.00742204, 94.519, 0.0148973
30.4833, 66.1841, 0.0131444, 98.336, 0.00854782
28.528, 65.9904, 0.0236506, 96.1962, 0.00574777
29.9631, 65.8435, 0.0234563, 97.4831, 0.0107197
29.4826, 65.7298, 0.0288094, 96.8933, 0.00779761
27.3576, 65.6401, 0.0343897, 94.6833, 0.0119626
24.6927, 65.5682, 0.0323407, 91.9437, 0.0130871
27.5925, 65.5097, 0.0403395, 95.3139, 0.0101753
26.855, 65.4614, 0.0405735, 94.5263, 0.0038358
32.7799, 65.4213, 0.0501726, 100.419, 0.00291767
31.4546, 65.3878, 0.0455058, 99.0539, 0.0136346
28.5912, 65.3596, 1.54844e-05, 96.1155, 0.0160984
25.1153, 65.2817, 9.82357e-05, 92.5607, 0.00964835
27.7185, 65.2153, 0.000326173, 95.097, 0.00973222
22.434, 65.1587, 0.000644159, 89.7553, 0.00895019
27.0532, 65.1101, 2.76078e-05, 94.3246, 0.0159036
27.7488, 65.064, 2.37971e-05, 94.9736, 0.0143814
22.2947, 65.0234, 7.43542e-05, 89.4784, 0.0133584
28.2048, 64.9884, 0.000123916, 95.353, 0.00734924
27.8561, 64.958, 0.000229864, 94.9737, 0.0147122
29.5441, 64.9316, 0.000318729, 96.6351, 0.0106507
29.651, 64.9087, 0.000305869, 96.7187, 0.0110146
27.0019, 64.8887, 0.000513003, 94.0496, 0.0141832
25.9164, 64.8713, 3.3366e-06, 92.9459, 0.00892229
28.5881, 64.8546, 1.18356e-05, 95.6006, 0.0151466
26.2256, 64.84, 2.43347e-05, 93.2234, 0.0116384
25.1158, 64.8272, 3.92787e-05, 92.1007, 0.0143789
24.3631, 64.816, 4.78897e-05, 92.0186, 0.00880738
33.565, 64.8062, 5.95672e-05, 101.21, 0.0159277
29.9143, 64.7976, 0.000109791, 97.5508, 0.00637999
20.7661, 64.79, 0.000103224, 88.3948, 0.013519
25.1833, 64.7834, 0.000108941, 92.8052, 0.00859088
31.0246, 64.7776, 0.000170774, 98.6406, 0.0261135
30.86, 64.7725, 0.000112151, 98.4707, 0.00780958
23.8305, 64.7681, 0.000150271, 91.4365, 0.0104415
24.1277, 64.7641, 0.000131198, 91.7297, 0.0153142
26.547, 64.7607, 0.000191154, 94.1455, 0.0162025
28.6793, 64.7576, 0.000165099, 96.2747, 0.0120143
29.1258, 64.755, 5.97834e-08, 96.7183, 0.00961916
27.7966, 64.7525, 3.44897e-07, 95.3865, 0.0108976
27.0729, 64.7503, 5.64371e-07, 94.6605, 0.0192435
31.9348, 64.7484, 7.27755e-07, 99.5204, 0.00634361
21.9026, 64.7467, 1.01372e-06, 89.4865, 0.00713719
30.1401, 64.7453, 1.95043e-06, 97.7226, 0.00685308
24.6654, 64.744, 1.82589e-08, 92.2465, 0.0140322
26.9183, 64.7428, 1.36925e-08, 94.4982, 0.0177559
32.7106, 64.7418, 4.97604e-08, 100.289, 0.00819862
26.6711, 64.7409, 1.15123e-07, 95.1457, 0.0072233
26.5235, 64.7401, 1.4657e-07, 94.9973, 0.00998887
32.5619, 64.7394, 5.83375e-09, 101.035, 0.0131342
25.0601, 64.7388, 1.37147e-08, 93.5325, 0.0128047
28.8206, 64.7383, 3.46357e-08, 97.2925, 0.00783739
25.7121, 64.7378, 1.79453e-09, 94.1834, 0.0139798
25.6934, 64.7374, 7.34613e-09, 94.1643, 0.0149499
20.7544, 64.737, 2.18448e-08, 89.2249, 0.00878955
28.3073, 64.7367, 1.16005e-09, 96.7775, 0.00792856
29.5311, 64.7364, 3.29396e-09, 98.001, 0.0106097
28.5301, 64.7362, 6.75668e-10, 96.9997, 0.0116496
29.9033, 64.736, 2.08173e-09, 98.3727, 0.00778975
27.4912, 64.7358, 4.06079e-09, 95.9604, 0.00683549
