x,y,z
-17.314108347792885,-41.76911798330845,-0.00022755261498730306
-12.675547828718715,-43.40221420582935,0.00014384416548907097
-8.519928349624362,-44.405583921201504,-0.00040318852902743174
-4.170499439641862,-45.022567920699075,7.410585514833201e-05
-0.009052400749990228,-45.21534973000245,-1.9196364355877904e-06
4.150892419804398,-45.02421211523471,0.000427905461890532
8.510433126181061,-44.407228115737134,-3.5834506348919604e-05
12.67353369041256,-43.403036303097174,-0.00033183431651906403
17.30934018363954,-41.77117322647799,-0.0003822888163185212
-25.945759716113745,-37.03030270242384,4.885942864518711e-05
-21.690543153023214,-39.67301657955231,-1.3021881812846914e-06
-17.269961724511045,-37.39613598660296,6.998013278687363
-13.042285419892425,-39.45433870631266,6.46330794733441
-8.636131798430467,-39.340765968763584,8.282226425168894
-4.335288836976026,-41.12418267670505,6.76292468557045
0.004426007270479767,-39.98837309148738,8.671359794196377
4.369816922224392,-41.112673314955586,6.7744127440133965
8.634610918485006,-39.343355575157204,8.279230729163071
13.066496184429672,-39.452530092323464,6.45450672568165
17.262110695603383,-37.38614750479896,7.015968010847054
21.69625672903455,-39.66989260993461,-1.9801572612720975e-06
25.94095044709701,-37.0336733012219,4.645125670421635e-05
-30.031377612853376,-33.80151568306776,4.093410659677943e-05
-25.49056445892279,-32.67088531063735,6.635220088680093
-21.35747044496666,-35.16208666130692,7.0721640445176845
-16.68828680266626,-33.18329853766845,12.1277891082124
-12.387238316894862,-35.500050848106994,11.614970564548766
-8.129637671727659,-34.397782831416315,14.02112259749504
-4.126147292043069,-36.762504517432056,12.293538693296501
0.021068379940738378,-34.78420965215428,14.573245626038155
4.132682965322224,-36.733648903331634,12.324246176552766
8.125938234022478,-34.37139350911935,14.047620442817614
12.399693090502309,-35.483197854116725,11.628432449749592
16.667898790424367,-33.17836595406155,12.142834170848733
21.369020911579504,-35.158428328465135,7.068006706226864
25.47778084640822,-32.66821349451695,6.6499794667645915
30.034501582471083,-33.79876165722057,6.4733781606207685e-06
-33.80151568306776,-30.031377612853376,4.093410659677943e-05
-29.336212163186282,-29.336212163186282,6.562374036371743
-24.855823158440337,-28.38845732798204,11.462624501093938
-20.78385207634649,-30.765058319517752,12.145305144294394
-16.410664555324043,-28.790216262764805,16.096664255250754
-12.174972802344197,-31.166365100803215,15.809971594183178
-8.10489254396633,-29.49236953920835,18.209761942652197
-3.995248854574712,-31.98747585190006,16.876792328710604
-0.009478000505539723,-29.85618868508131,18.763318342374152
3.9935060083669374,-31.98529729414034,16.87879761138338
8.098151346370221,-29.490971973853064,18.21218465109303
12.150638723216778,-31.14445620861586,15.83629989756729
16.381151263409368,-28.775788455714597,16.12067241252066
20.77616546689239,-30.752192497276393,12.16188724641206
24.840121100625012,-28.39441753317372,11.469358565167244
29.33580111455237,-29.335842219415763,6.563195022900928
33.79876165722057,-30.034501582471083,6.473378157068055e-06
-37.03030270242384,-25.945759716113745,4.885942864518711e-05
-32.67088531063735,-25.49056445892279,6.635220088680093
-28.38845732798204,-24.855823158440337,11.462624501093938
-24.105125038332126,-24.105125038332126,15.232986377547665
-20.36252722658965,-26.181208373616883,16.071259232577024
-16.657006001625774,-24.17919600216255,19.126972436578743
-12.304946380386257,-26.595668711187443,19.168315008315087
-8.156438042658532,-24.830297038274583,21.28131242056674
-4.0774092555204655,-27.174589607185037,20.42806048688882
0.033904565575588776,-24.974616213640072,21.971766170401015
4.018826604215739,-27.076636717724494,20.497288003652482
8.148956957521387,-24.827419697837218,21.284419186141715
12.269102939509384,-26.586337907197706,19.185306829365825
16.67879157922296,-24.173523531014602,19.121388312539384
20.35393631014095,-26.18741520798891,16.0715899554496
24.117250973032444,-24.117250973032444,15.216996349289747
28.39441753317372,-24.840121100625012,11.469358565167244
32.66821349451695,-25.47778084640822,6.6499794667645915
37.0336733012219,-25.940991551960398,-3.506211147197291e-06
-39.67301657955231,-21.690543153023214,-1.302188184837405e-06
-35.16208666130692,-21.35747044496666,7.0721640445176845
-30.765058319517752,-20.78385207634649,12.145305144294394
-26.181208373616883,-20.36252722658965,16.07125923257703
-21.01379268215525,-21.01379268215525,18.865825709077537
-16.59218363205831,-20.044170059627042,21.351656234412577
-12.257593577759929,-22.098426712451225,21.799935689501357
-8.037398358278454,-20.28660654390664,23.643126723715984
-3.986283883869154,-22.40769970460444,23.175573339942108
0.05352428681584127,-20.493364006762917,24.263090965002785
4.0033752860670955,-22.38061159962983,23.18766382561667
8.179127927250315,-20.345920861779724,23.590765306925444
12.306837204102239,-22.06792690381517,21.80152827384111
16.609612094136057,-19.977950124704282,21.375909417488568
21.02916590106345,-21.02916590106345,18.849748478104548
26.18741520798891,-20.35393631014095,16.0715899554496
30.752192497276393,-20.77616546689239,12.16188724641206
35.158428328465135,-21.369062016442893,7.067975790853396
39.66989260993461,-21.696297833897937,-4.376322415922118e-05
-41.76911798330845,-17.314108347792885,-0.00022755261499085577
-37.39613598660296,-17.269961724511045,6.998013278687367
-33.18329853766845,-16.68828680266626,12.1277891082124
-28.790216262764805,-16.410664555324043,16.096664255250754
-24.17919600216255,-16.657006001625774,19.126972436578743
-20.044170059627042,-16.59218363205831,21.351656234412577
-15.86557296189717,-15.86557296189717,23.33882690638932
-12.079897253321018,-17.634849596832165,23.856396594029047
-8.397271437265882,-15.846171466376658,25.32903259296553
-4.043292218906009,-17.69872655454164,25.243489509885098
0.08470766933008832,-16.172009718476414,25.96821873214949
4.244981452106194,-17.48983163878903,25.304399946658837
8.31460955698676,-15.875725863154724,25.333787909183602
12.107560826383102,-17.55432516944937,23.880333299375454
15.748177472052726,-15.748177472052726,23.421808617552433
19.977950124704282,-16.609612094136057,21.375909417488568
24.173523531014602,-16.67879157922296,19.121388312539384
28.775788455714597,-16.381151263409368,16.12067241252066
33.17836595406155,-16.667898790424367,12.142834170848733
37.38614750479896,-17.262110695603383,7.01596801084705
41.77117322647799,-17.30938128850293,-0.00041562407064787976
-43.40221420582935,-12.675547828718715,0.00014384416548551826
-39.45433870631266,-13.042285419892425,6.463307947334407
