,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,1,COM,A,0,-0.1842299823755618,6.653933629165308,13.474233446751903,0,0CL
1,ATOM,2,b,A,0,0.8569849505406225,5.861670887280103,12.72008478017952,0,0CL
2,ATOM,3,c,A,0,-0.3278206789099923,5.274161616858469,14.46134940038829,0,0CL
3,ATOM,4,d,A,0,0.4631100363936971,7.407264832924083,11.725633721959753,0,0CL
4,ATOM,5,p,A,0,-0.5152605817015279,7.140821809770268,11.743965362928732,0,0CL
5,ATOM,6,q,A,0,-1.2059494935289943,5.875971980641969,14.420913389475498,0,0CL
6,ATOM,7,COM,A,1,0.4307146267189829,0.6266746683051353,13.977114691656116,0,0CL
7,ATOM,8,b,A,1,0.3633650503098511,-0.6328409103733195,13.146693387965158,0,0CL
8,ATOM,9,c,A,1,-0.9331029104300369,0.00892775763466875,14.787060664991355,0,0CL
9,ATOM,10,d,A,1,1.5978688624465827,0.5317299254839426,12.341802646255081,0,0CL
10,ATOM,11,p,A,1,0.8742552144882628,1.2417601699584282,12.313178523211807,0,0CL
11,ATOM,12,q,A,1,-0.8561263937590209,1.0713363789194001,14.807567671137082,0,0CL
12,ATOM,13,COM,A,2,2.876234031506407,-0.23987809370579094,13.898583478375244,0,0CL
13,ATOM,14,b,A,2,3.8655761570674514,-0.917021506687521,12.97908744420996,0,0CL
14,ATOM,15,c,A,2,2.786268572890763,-1.7432967084466262,14.692513377740934,0,0CL
15,ATOM,16,d,A,2,3.419586979707651,0.749274469149705,12.233122046495971,0,0CL
16,ATOM,17,p,A,2,2.443173660182165,0.48017841883422574,12.274369411961214,0,0CL
17,ATOM,18,q,A,2,1.9106032632625762,-1.1444963519400282,14.789065946641802,0,0CL
18,ATOM,19,COM,A,3,4.843697021958055,1.441797392579068,13.698311313480428,0,0CL
19,ATOM,20,b,A,3,5.8541641584802,1.973494664367166,12.709331952127588,0,0CL
20,ATOM,21,c,A,3,6.154212251392524,0.59642895955044,14.382214848972819,0,0CL
21,ATOM,22,d,A,3,4.1374014433578585,2.4355696755266343,12.099537344060415,0,0CL
22,ATOM,23,p,A,3,3.8830781869176247,1.4554780420014997,12.14306975873821,0,0CL
23,ATOM,24,q,A,3,5.20700770844017,0.1375608796805802,14.542740981072878,0,0CL
24,ATOM,25,COM,A,4,-0.0738400840489872,-2.156294316780718,13.968049820335398,0,0CL
25,ATOM,26,b,A,4,-0.018849899813578937,-0.8888120203791775,13.148570285541243,0,0CL
26,ATOM,27,c,A,4,1.3030197208637495,-1.545627065513453,14.762752648973464,0,0CL
27,ATOM,28,d,A,4,-1.266310938300699,-2.0473463936872163,12.352262516321112,0,0CL
28,ATOM,29,p,A,4,-0.5436230410388075,-2.7564117217229773,12.305845237978804,0,0CL
29,ATOM,30,q,A,4,1.2262624431040694,-2.607608443471683,14.774830445994844,0,0CL
30,ATOM,31,COM,A,5,7.483841942503915,2.3814362320256826,13.312171895757613,0,0CL
31,ATOM,32,b,A,5,6.262440822905202,1.768766211000817,12.6666420743083,0,0CL
32,ATOM,33,c,A,5,6.377854230287957,3.305094954451879,14.218939641607303,0,0CL
33,ATOM,34,d,A,5,7.7745868758582946,1.227131814695163,11.690600837844993,0,0CL
34,ATOM,35,p,A,5,8.019796063237433,2.2044914571590297,11.572560235899001,0,0CL
35,ATOM,36,q,A,5,7.329097501993599,3.7654501423549873,14.089485638171968,0,0CL
36,ATOM,37,COM,A,6,-4.668068329903728,0.5451088981873241,13.783947959533368,0,0CL
37,ATOM,38,b,A,6,-3.552960713018973,-0.1460112929378865,13.035372055442988,0,0CL
38,ATOM,39,c,A,6,-4.878860619838076,-0.9455766351030345,14.579199021364222,0,0CL
39,ATOM,40,d,A,6,-3.8782358402058517,1.508561723785311,12.205212297345149,0,0CL
40,ATOM,41,p,A,6,-4.851470073808354,1.239412078111241,12.101739620866507,0,0CL
41,ATOM,42,q,A,6,-5.758521525959979,-0.34632922842790087,14.533098741170466,0,0CL
42,ATOM,43,COM,A,7,0.5328624147677002,-8.179063474244881,13.40214721932708,0,0CL
43,ATOM,44,b,A,7,-0.5202541993970353,-7.379544071839181,12.67166236517402,0,0CL
44,ATOM,45,c,A,7,0.6924172555705089,-6.807930625873594,14.398814648760577,0,0CL
45,ATOM,46,d,A,7,-0.14253588884122467,-8.916026615471608,11.656392809349697,0,0CL
46,ATOM,47,p,A,7,0.836375561304857,-8.64960403260446,11.66122810781794,0,0CL
