-89.1772,-90.4675,50
-87.365,-90.4606,50
-85.5526,-90.4527,50
-83.7398,-90.4438,50
-81.9265,-90.4337,50
-80.1125,-90.421,50
-78.3,-90.4131,50
-76.5,-90.4131,50
-74.7,-90.4131,50
-72.9,-90.4131,50
-71.1,-90.4131,50
-69.3,-90.4131,50
-67.4756,-90.4071,50
-65.6482,-90.3987,50
-63.8214,-90.3943,50
-61.9959,-90.3925,50
-60.1721,-90.3918,50
-58.3501,-90.3919,50
-56.5299,-90.3924,50
-54.7113,-90.3933,50
-52.8942,-90.3944,50
-51.0785,-90.3959,50
-49.2642,-90.3975,50
-47.4513,-90.3994,50
-45.6397,-90.4015,50
-43.8294,-90.4038,50
-42.0204,-90.4063,50
-40.2127,-90.409,50
-38.4063,-90.412,49.9999
-36.6012,-90.4152,49.9999
-34.7974,-90.4187,49.9999
-32.9949,-90.4226,49.9998
-31.1938,-90.4267,49.9998
-29.394,-90.4312,49.9998
-27.5956,-90.4362,49.9998
-25.7985,-90.4416,49.9998
-24.0028,-90.4474,49.9998
-22.2084,-90.4538,49.9999
-20.4154,-90.4608,50.0001
-18.6237,-90.4683,50.0004
-16.8333,-90.4764,50.0008
-15.0441,-90.4851,50.0013
-13.2562,-90.4944,50.002
-11.4694,-90.5043,50.0028
-9.68379,-90.5148,50.0037
-7.89922,-90.5257,50.0048
-6.11564,-90.537,50.006
-4.33299,-90.5487,50.0074
-2.55118,-90.5606,50.0088
-0.770151,-90.5727,50.0104
1.01019,-90.5848,50.0119
2.78993,-90.5967,50.0135
4.56916,-90.6085,50.0151
6.34797,-90.6199,50.0166
8.12646,-90.6309,50.0179
9.90472,-90.6413,50.0191
11.6829,-90.651,50.0201
13.461,-90.66,50.0208
15.2393,-90.6682,50.0212
17.0178,-90.6755,50.0213
18.7966,-90.6819,50.021
20.5759,-90.6873,50.0204
22.3558,-90.6918,50.0195
24.1363,-90.6953,50.0183
25.9177,-90.6978,50.0169
27.7,-90.6994,50.0152
29.4833,-90.7001,50.0135
31.2677,-90.7,50.0117
33.0533,-90.6991,50.0099
34.8401,-90.6974,50.0083
36.6283,-90.6951,50.0067
38.4177,-90.6921,50.0052
40.2085,-90.6887,50.004
