,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
0,ATOM,254,b,A,42,4.895080424080369,-5.444156487376794,-8.606403839419203,0,0CL
1,ATOM,255,c,A,42,3.7024070876279143,-6.1355959997305884,-6.908712255747066,0,0CL
2,ATOM,256,d,A,42,4.844894549117136,-3.660074453031161,-9.195343286798373,0,0CL
3,ATOM,257,p,A,42,3.833180974495588,-3.689556760234591,-9.125433083762923,0,0CL
4,ATOM,258,q,A,42,3.0022716134703877,-5.3551361658951935,-6.720811309512345,0,0CL
5,ATOM,499,COM,A,83,-5.818035735513554,12.610097781943898,-8.983687459209632,0,0CL
6,ATOM,500,b,A,83,-4.8745293630160536,11.549633344748727,-9.499516793874644,0,0CL
7,ATOM,501,c,A,83,-6.38724286390535,11.40217628020502,-7.926858764186237,0,0CL
8,ATOM,502,d,A,83,-4.789753717269142,13.0249838839591,-10.660843568016988,0,0CL
9,ATOM,503,p,A,83,-5.79472622340259,12.961431514805108,-10.77812254435453,0,0CL
10,ATOM,504,q,A,83,-7.102087122685843,12.157896516840978,-8.15286674994663,0,0CL
11,ATOM,571,COM,A,95,7.721764583266472,1.7139555552618813,-7.8401867362185085,0,0CL
12,ATOM,572,b,A,95,7.2439846211824195,0.4967442543374643,-8.595894323009086,0,0CL
13,ATOM,573,c,A,95,6.386456118063773,1.4423787406564994,-6.819154250679102,0,0CL
14,ATOM,574,d,A,95,8.582108154888513,1.3313991460442496,-9.618001274502873,0,0CL
15,ATOM,575,p,A,95,8.045104195961182,2.1912679423981984,-9.575593714407987,0,0CL
16,ATOM,576,q,A,95,6.708328227728511,2.4567321151666506,-6.858020388123637,0,0CL
17,ATOM,991,COM,A,165,0.591143869081377,4.239519627811125,-7.307293364254778,0,0CL
18,ATOM,992,b,A,165,0.2309469616474558,2.9817637541345854,-8.060912200343177,0,0CL
19,ATOM,993,c,A,165,-0.8753631354359147,4.00290468865971,-6.475254557304001,0,0CL
20,ATOM,994,d,A,165,1.6974983093775853,3.7804671453256025,-8.922910481879066,0,0CL
21,ATOM,995,p,A,165,1.15625785831561,4.634577667136111,-9.000827044090084,0,0CL
22,ATOM,996,q,A,165,-0.5559420209020399,5.017442065000535,-6.518115537197838,0,0CL
23,ATOM,1609,COM,A,268,7.8329728010431525,4.302747686210239,-8.005707233556024,0,0CL
24,ATOM,1610,b,A,268,6.504145028200999,3.936783324147311,-8.624852479700424,0,0CL
25,ATOM,1611,c,A,268,6.961585693664896,5.499824073139838,-7.164865611756522,0,0CL
26,ATOM,1612,d,A,268,7.855264296290477,3.018131014498685,-9.553204598982058,0,0CL
27,ATOM,1613,p,A,268,8.309978264073157,3.909003808054007,-9.72632268933167,0,0CL
28,ATOM,1614,q,A,268,7.991314654185334,5.730025096847017,-7.312932341813091,0,0CL
29,ATOM,1633,COM,A,272,5.051800202428543,3.9932532546432964,-7.58849604777092,0,0CL
30,ATOM,1634,b,A,272,6.151088484270879,4.228820404525757,-8.598049112894484,0,0CL
31,ATOM,1635,c,A,272,6.146332078691056,2.9207250787904333,-6.844796993148033,0,0CL
32,ATOM,1636,d,A,272,4.5762339464470925,5.020877757914297,-9.24971416001529,0,0CL
33,ATOM,1637,p,A,272,4.111441931903348,4.124877242256006,-9.150752252412072,0,0CL
34,ATOM,1638,q,A,272,5.122084942607824,2.6934693132798135,-6.666164349805625,0,0CL
35,ATOM,1777,COM,A,296,-11.496886973602333,7.583193698080125,-8.911875570979687,0,0CL
36,ATOM,1778,b,A,296,-10.460828674967951,6.607135065833734,-9.41877176178024,0,0CL
37,ATOM,1779,c,A,296,-12.12744633614887,6.259587078672111,-8.046271500192022,0,0CL
38,ATOM,1780,d,A,296,-10.309422744048343,8.19301972673678,-10.416380445781531,0,0CL
39,ATOM,1781,p,A,296,-11.293458927317511,8.112137362060537,-10.650185563564364,0,0CL
40,ATOM,1782,q,A,296,-12.844525079944498,7.012775131529003,-8.277032918609633,0,0CL
41,ATOM,1915,COM,A,319,-1.7145420533229092,-9.440413833998939,-8.090279895221752,0,0CL
42,ATOM,1916,b,A,319,-0.8526983434822227,-10.173537605211289,-9.089636165973813,0,0CL
43,ATOM,1917,c,A,319,-2.2465770554735,-10.98607127790261,-7.614263275142387,0,0CL
44,ATOM,1918,d,A,319,-0.8010442830772723,-8.340923050295016,-9.504270644946228,0,0CL
45,ATOM,1919,p,A,319,-1.813480113673403,-8.347248892511262,-9.551754038310287,0,0CL
46,ATOM,1920,q,A,319,-2.9480667458700647,-10.206747575218895,-7.430590248536075,0,0CL
47,ATOM,2311,COM,A,385,11.472993346082589,-1.9904718136789001,-8.644189620083672,0,0CL
48,ATOM,2312,b,A,385,10.442870802200032,-1.0560655879638245,-9.23351003372115,0,0CL
49,ATOM,2313,c,A,385,12.149508250097623,-0.5936144666319101,-7.945065785097064,0,0CL
50,ATOM,2314,d,A,385,10.239037127136786,-2.738027969071224,-10.045028598788935,0,0CL
51,ATOM,2315,p,A,385,11.217451928214713,-2.7051759144662446,-10.307878783380689,0,0CL
52,ATOM,2316,q,A,385,12.845960133518195,-1.3818897220724504,-8.106034402349355,0,0CL
53,ATOM,2827,COM,A,471,9.215186479470324,-3.1519535957734095,-8.20658566335902,0,0CL
54,ATOM,2828,b,A,471,7.862429690344029,-3.3949209714550665,-8.832669462723867,0,0CL
55,ATOM,2829,c,A,471,8.39694077927648,-2.0732659729580645,-7.174505731135155,0,0CL
56,ATOM,2830,d,A,471,9.165631938339107,-4.194695522926862,-9.926154975951501,0,0CL
57,ATOM,2831,p,A,471,9.636921298395649,-3.2981854876022054,-9.98026685689923,0,0CL
58,ATOM,2832,q,A,471,9.427872107077988,-1.8454265458694428,-7.316409898872986,0,0CL
59,ATOM,3385,COM,A,564,-3.634628774640436,-5.522771541604878,-7.561353764778607,0,0CL
60,ATOM,3386,b,A,564,-4.781593058522674,-5.719442982058408,-8.523840791189107,0,0CL
61,ATOM,3387,c,A,564,-4.688879319293344,-4.4833785451915,-6.722218502674932,0,0CL
62,ATOM,3388,d,A,564,-3.242748629017812,-6.484567167928527,-9.28394196996624,0,0CL
63,ATOM,3389,p,A,564,-2.772382470526996,-5.592923819139049,-9.173249533430985,0,0CL
64,ATOM,3390,q,A,564,-3.6563982034671163,-4.261737653150509,-6.5857485043693735,0,0CL
65,ATOM,3685,COM,A,614,-0.08867809639600384,-11.70314967837933,-8.57799178980922,0,0CL
66,ATOM,3686,b,A,614,-0.93864030214472,-10.613965582788627,-9.18761155221121,0,0CL
67,ATOM,3687,c,A,614,0.4311399375825991,-10.504289710128813,-7.486203812188613,0,0CL
68,ATOM,3688,d,A,614,-0.9776034469147612,-12.100042583527479,-10.337079264339215,0,0CL
69,ATOM,3689,p,A,614,0.035983987562682375,-12.078296222817317,-10.362936728741326,0,0CL
70,ATOM,3690,q,A,614,1.1322773011491698,-11.290216783620949,-7.638424154334391,0,0CL
71,ATOM,3781,COM,A,630,5.757951534966171,-6.901504802076143,-8.043189550145854,0,0CL
72,ATOM,3782,b,A,630,4.81177604066277,-5.89323102547912,-8.651575057375005,0,0CL
73,ATOM,3783,c,A,630,6.360705159038076,-5.591818777824816,-7.137361980158638,0,0CL
74,ATOM,3784,d,A,630,4.687662084111438,-7.485653376238645,-9.642303972159766,0,0CL
75,ATOM,3785,p,A,630,5.69089086496917,-7.446953291066187,-9.787187776176513,0,0CL
76,ATOM,3786,q,A,630,7.064556288419978,-6.3761068473508935,-7.294676352251212,0,0CL
77,ATOM,4051,COM,A,675,-5.046183389675538,-10.493684454650783,-8.50480613754926,0,0CL
78,ATOM,4052,b,A,675,-4.605735151227862,-9.157627416014359,-9.052687455681568,0,0CL
79,ATOM,4053,c,A,675,-3.633273193026842,-10.421913054923849,-7.55704158746974,0,0CL
80,ATOM,4054,d,A,675,-6.031283128047611,-9.781680374067353,-10.106750485737368,0,0CL
81,ATOM,4055,p,A,675,-5.508348709041913,-10.63455181618121,-10.267868134198952,0,0CL
