Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
836609, 1.48438e-10, 0.014997, 837005, 0.0124725
836609, 2.29776e-10, 0.0130183, 837004, 0.0161561
836609, 5.05839e-10, 0.936023, 837004, 0.116249
836609, 7.59627e-10, 1.19492, 837004, 0.142993
836609, 3.9379e-09, 2.79133, 837003, 0.253835
836609, 6.16694e-09, 2.98821, 837002, 0.281225
836610, 1.88393e-08, 4.69399, 837001, 0.354914
836610, 2.87186e-08, 5.40534, 837001, 0.438326
836610, 4.77137e-08, 6.98045, 837001, 0.477365
836610, 6.98281e-08, 6.98391, 836999, 0.537392
836610, 9.29176e-08, 4.73501, 836996, 0.449251
836610, 1.22017e-07, 3.30044, 836993, 0.356927
836610, 1.60032e-07, 4.50342, 836992, 0.473515
836610, 1.57745e-07, 4.46778, 836992, 0.52033
836610, 1.55878e-07, 4.08298, 836992, 0.497721
836610, 1.54396e-07, 2.30361, 836990, 0.370774
836610, 1.52874e-07, 2.01644, 836990, 0.344969
836610, 1.51682e-07, 1.01434, 836989, 0.243113
836610, 1.50448e-07, 0.788718, 836989, 0.213815
836610, 1.49488e-07, 0.344534, 836988, 0.140694
836610, 1.48498e-07, 0.234533, 836988, 0.116211
836610, 1.47538e-07, 0.240956, 836988, 0.117232
836610, 1.46768e-07, 0.142255, 836988, 0.0904781
836610, 1.46028e-07, 0.128969, 836988, 0.0857582
836610, 1.45441e-07, 0.0656127, 836988, 0.0617635
836610, 1.44884e-07, 0.0524496, 836988, 0.0549862
836610, 1.44343e-07, 0.0595486, 836988, 0.0589637
836610, 1.43954e-07, 0.0415635, 836988, 0.0491331
836610, 1.43586e-07, 0.0415492, 836988, 0.0495838
836610, 1.43424e-07, 0.0522793, 836988, 0.0557194
836610, 1.43189e-07, 0.0460094, 836988, 0.0527969
836610, 1.43013e-07, 0.0603753, 836988, 0.0598709
836610, 1.42909e-07, 0.0463108, 836988, 0.0531166
836610, 1.42867e-07, 0.0536942, 836988, 0.0567554
836610, 1.42873e-07, 0.0356925, 836988, 0.0470883
836610, 1.42959e-07, 0.0815764, 836988, 0.0699153
836610, 1.43012e-07, 0.0658642, 836987, 0.0634458
836610, 1.43164e-07, 0.0587858, 836987, 0.0597353
836610, 1.43368e-07, 0.0741958, 836987, 0.067517
836610, 1.43605e-07, 0.0575939, 836987, 0.0594739
836610, 1.43898e-07, 0.0641179, 836987, 0.0632465
836610, 1.44283e-07, 0.104149, 836987, 0.0799669
836610, 1.44655e-07, 0.102184, 836987, 0.0798505
836610, 1.44845e-07, 0.0827967, 836987, 0.071932
836610, 1.4526e-07, 0.0710494, 836987, 0.0672754
836610, 1.45768e-07, 0.0904924, 836987, 0.0755625
836610, 1.46239e-07, 0.0675371, 836987, 0.0660201
836610, 1.46803e-07, 0.0758448, 836987, 0.0697116
