E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
6.05168, 4.91025, 0, 11.7615, 0.00123317
8.07701, 0.5527, 7.27726, 16.3198, 0.0451102
6.80612, 9.9375, 8.07336, 25.2492, 0.0489988
6.72826, 1.9078, 23.1917, 32.2458, 0.46145
9.5082, 5.59293, 36.7473, 52.3042, 0.284508
7.78054, 3.86876, 49.529, 61.5976, 0.424967
5.47011, 4.30062, 51.0603, 61.3006, 0.115539
6.99381, 4.23598, 33.2576, 44.9205, 0.147522
4.4992, 4.23168, 11.3679, 20.5632, 0.209089
6.95156, 4.22806, 2.2636, 13.8961, 0.0284303
6.31933, 4.224, 0.273811, 11.2784, 0.00991279
6.05099, 4.22068, 0.0382315, 10.7724, 0.00279802
5.56187, 4.21772, 0.0320686, 10.2766, 0.00207422
4.42769, 4.21514, 0.0312597, 9.14108, 0.00127224
5.40573, 4.21288, 2.85717e-06, 10.0874, 0.00173032
10.2896, 4.16289, 0.000435067, 14.924, 0.00214346
8.02435, 4.13343, 0.000240128, 12.6313, 0.00129407
6.53031, 4.10249, 0.000119735, 11.1081, 0.00400206
6.86213, 4.07594, 0.000136718, 11.415, 0.00643071
8.22391, 4.05191, 0.000416882, 12.7545, 0.00327942
3.91913, 4.03491, 0.00109055, 8.43467, 0.00346641
7.8547, 4.02247, 0.00139778, 12.5112, 0.00289024
6.25109, 4.01318, 2.63973e-05, 10.8975, 0.00394604
5.23474, 3.99708, 5.9804e-05, 9.86561, 0.00335849
4.56662, 3.98371, 0.000204426, 9.18472, 0.00346095
6.2109, 3.97318, 2.55254e-05, 10.8187, 0.00279244
9.62544, 3.96245, 2.95357e-05, 14.2229, 0.00267296
7.08484, 3.95305, 1.68194e-05, 11.6732, 0.00116403
5.70344, 3.94473, 1.32866e-05, 10.2838, 0.00243861
9.08363, 3.93736, 5.58034e-05, 13.6569, 0.00226482
7.7266, 3.93123, 0.000117565, 12.294, 0.00307338
6.79054, 3.9261, 7.04135e-06, 11.3529, 0.00239074
6.35277, 3.92099, 5.13286e-06, 10.9102, 0.00160429
5.34077, 3.91649, 4.18538e-06, 9.89382, 0.00251271
7.2826, 3.91252, 3.77185e-06, 11.8318, 0.00297181
4.50301, 3.90902, 2.895e-06, 9.04884, 0.0046808
6.49504, 3.90593, 2.06858e-06, 11.0379, 0.00205254
4.55626, 3.90321, 8.67989e-06, 9.09648, 0.0037192
6.15354, 3.90086, 1.20019e-05, 10.6915, 0.00258716
5.98132, 3.89883, 2.26897e-05, 10.5173, 0.0048741
5.72471, 3.89707, 2.64232e-05, 10.259, 0.00128336
5.70195, 3.89554, 4.49382e-05, 10.4362, 0.0035915
6.6813, 3.89422, 3.96877e-05, 11.4142, 0.00224533
6.12477, 3.89307, 5.38983e-05, 10.8565, 0.00122417
6.36635, 3.89206, 5.29377e-05, 11.0971, 0.00374234
7.52571, 3.89119, 7.71015e-05, 12.2556, 0.00253971
8.78281, 3.89042, 7.82226e-05, 13.5119, 0.00349525
7.94113, 3.88975, 7.11955e-05, 12.6695, 0.00443936
7.99613, 3.88916, 7.43344e-08, 12.7238, 0.0014461
8.70799, 3.88857, 6.96917e-08, 13.4351, 0.000779078
6.69242, 3.88805, 3.15233e-07, 11.419, 0.001184
8.73788, 3.88759, 4.20757e-08, 13.464, 0.00152166
7.94816, 3.88719, 4.05909e-08, 12.6738, 0.00313093
7.41861, 3.88683, 2.61258e-08, 12.1439, 0.00186732
8.44243, 3.88652, 7.23371e-08, 13.1674, 0.00299552
8.34061, 3.88624, 1.65869e-07, 13.0653, 0.00292481
5.41514, 3.886, 1.95633e-07, 10.1396, 0.00190085
6.288, 3.88579, 9.49842e-09, 11.0122, 0.00169037
7.54144, 3.8856, 4.08839e-08, 12.2655, 0.00356022
7.88936, 3.88544, 5.74762e-09, 12.6132, 0.00275065
5.60057, 3.88529, 2.27548e-08, 10.3243, 0.00163092
6.93743, 3.88516, 2.63668e-09, 11.926, 0.00200274
5.88147, 3.88505, 1.16554e-08, 10.87, 0.00232634
5.56442, 3.88495, 1.97769e-09, 10.5528, 0.00803507
7.61319, 3.88486, 1.52588e-09, 12.6015, 0.00287807
7.80536, 3.88479, 4.5015e-09, 12.7935, 0.00228587
8.52505, 3.88472, 9.94754e-09, 13.5132, 0.00507505
6.38442, 3.88466, 7.0943e-10, 11.3725, 0.00133306
8.33733, 3.88461, 2.4958e-09, 13.3253, 0.00134752
4.83001, 3.88456, 5.02919e-09, 9.81794, 0.000952931
7.88769, 3.88452, 3.88897e-10, 12.8756, 0.00211562
6.40158, 3.88449, 1.94307e-10, 11.3894, 0.00153861
5.83677, 3.88446, 7.63712e-10, 10.8246, 0.0017742
